idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
1,True,7.047286498801027,0.6944850001482874,5.244791884301815,35.46499373849852,None,38,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
2,True,8.00145869052021,1.2466831276855581,5.7118841217099146,33.7773449842667,None,37,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
3,True,7.5653126765575,1.2153909541730203,5.496026229662721,33.18322520324187,None,37,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
4,True,5.028367314412665,1.9807514344891963,4.318990826963166,17.87565216654942,None,19,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
5,True,8.074067995585018,0.6650957658973944,5.7482047210103815,39.42812822092068,None,43,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
6,True,8.469282022568796,-0.645405955634474,5.94782408448681,53.98084537102338,None,59,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
7,True,7.905894441249481,0.5136759607932526,5.66424838517197,39.99870149787425,None,47,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
8,True,5.851323981361338,1.2675014527276014,4.686117795653771,26.46509156324988,None,27,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
9,True,7.501045937660427,0.410699546113221,5.464554191697998,40.15264880000326,None,43,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
10,True,8.620010283272517,0.11915855735226488,6.024812695621135,46.721700266577024,None,50,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
11,True,7.420546357110058,1.4002253113154213,5.425254142997414,30.848928521104842,None,38,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
12,True,7.041212998954741,1.462741403617445,5.2418794855681,29.630602379081356,None,40,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
13,True,7.398097892213109,1.2260043097249906,5.4143188279479855,32.33087669767695,None,36,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
14,True,5.085855505108766,1.6541744957935085,4.344178431126817,21.17654556280646,None,23,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
15,True,7.4655351643796415,-0.5825271763532265,5.447201126312006,50.093596917863145,None,57,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
16,True,6.9959458092280595,1.027482948348751,5.220196912631555,33.40400301153236,None,40,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
17,True,5.010988590410657,2.059835775083282,4.311390145260042,17.29399429784469,None,19,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
18,True,6.9760230213145675,0.5672747533609619,5.210667604159252,35.21227912375535,None,47,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
19,True,7.657604164606131,1.1752809136050906,5.541372735750092,33.86329696553039,None,38,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
20,True,6.543395976289478,1.4340178286553042,5.005775915825609,28.195239250236195,None,36,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
21,True,6.288338749655743,1.5179019977799968,4.886807797984441,26.116029157567148,None,34,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
22,True,6.042898887294866,1.4331134585636627,4.773604918906429,25.639448683768226,None,26,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
23,True,6.692727977078564,1.3923379099817486,5.076058797568432,28.23424130010348,None,30,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
24,False,8.85690267637022,-3.5287229975780563,6.14676832132856,51.97619395739504,None,65,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
25,True,5.080683752239406,1.8289653542755333,4.341909685924891,19.387082233765,None,20,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
26,True,6.020849753106418,1.580630460081863,4.763496741935325,25.014658011067958,None,28,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
27,True,7.392113871995122,0.23707323840285666,5.4114056056258075,41.74567072750298,None,49,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
28,True,8.153680319373265,-0.029959915085496114,5.7881545788047495,47.61863946330412,None,54,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
29,True,7.099978595531239,1.6090481423977603,5.270091342759038,27.38363661906102,None,28,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
30,True,8.321695727872923,-0.38900286407396756,5.872898842284408,51.759555602482635,None,64,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
31,True,7.598931503052958,1.370699642881736,5.5125239634055925,31.562289345119765,None,38,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
32,True,7.437133506245874,1.2864737637407369,5.433340980094977,31.66897285134938,None,34,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
33,False,8.196542764023514,-1.7367994938424822,5.809717837438905,30.924144866355928,None,65,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
34,True,6.448064231841425,1.2006692356982067,4.961151085055173,28.871251359446997,None,29,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
35,True,6.14080709748807,1.528015071642633,4.818612150987546,26.165069387399562,None,31,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
36,True,6.274959331086047,0.7709174663931093,4.880604546799736,33.731021116681006,None,44,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
37,True,5.741069927920767,1.975797823243045,4.636114299752954,19.973855869330094,None,20,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
38,True,8.488143072098651,-0.3564566371716791,5.957431982471057,51.254484990732614,None,54,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
39,True,8.619100910321034,0.1683166402169496,6.024346789443991,46.58885260796628,None,59,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
40,True,8.082739195932284,0.4682276912608869,5.752549565766791,42.362321968598266,None,52,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
41,True,8.884936319203684,0.18820482270373207,6.161277792867661,46.35169502929688,None,55,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
42,True,7.822833356908273,0.023311437936686108,5.6229995972602005,45.53822206884472,None,52,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
43,True,5.802214669888498,2.116110038232108,4.6638139881478535,20.08702158259187,None,27,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
44,True,6.3286441623150065,1.533209070512068,4.905517587317322,25.638254708346594,None,26,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
45,True,7.239401077845485,0.7951343165587206,5.3373122779365145,35.78089000569039,None,45,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
46,True,6.335953129380926,1.6580935185853103,4.908914037262356,24.930414637244606,None,27,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
47,True,6.221248774641825,1.472127950807213,4.8557396421578005,26.142987277295855,None,28,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
48,True,7.10880258950222,1.456489080529475,5.274333727519694,29.64105322840292,None,40,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
49,True,5.8560419036199285,1.1489742955257993,4.688263163024977,28.559000343729963,None,35,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
50,True,8.749716871483496,0.4229182867774819,6.091442730209202,43.44938509322474,None,44,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
51,True,7.488358828731373,0.13797987652492116,5.458351360824769,43.49695350421279,None,53,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
52,True,8.858787949027446,0.6761940616849338,6.147743575152236,42.07657551014661,None,46,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
53,True,5.733980038387761,1.4969541908737636,4.632907488208431,25.226534874374206,None,33,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
54,True,5.163622123376126,1.2866728612272866,4.378360273254391,24.515749583852845,None,26,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
55,True,6.724268914369627,0.47458413822749224,5.090962906340371,36.94162461804751,None,40,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
56,True,6.118937216638248,0.702596476653047,4.808541509701799,32.76211391074089,None,46,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
57,True,8.54780200090387,0.9184082403084606,5.987871277951694,38.14904865580697,None,39,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
58,True,6.526848856333759,1.7026293292181358,4.998016624794379,24.807142517825664,None,26,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
59,True,6.334545125934475,0.9553336346587105,4.908259656741646,31.954027549688057,None,37,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
60,True,8.904894265841712,0.07360562433829543,6.171617473008704,47.510236591342384,None,52,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
61,True,6.287627520363074,1.7626972286427778,4.886477948866732,24.565701405806713,None,29,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
62,True,7.556443516120559,0.8021997980041435,5.491677799810118,36.62597702909719,None,42,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
63,True,6.879420635498887,1.4325496094678138,5.164578756713173,29.014220392392126,None,39,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
64,True,6.40773098524115,0.19629286309458926,4.942328061376065,38.519753734883466,None,40,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
65,True,6.5082978961540565,1.0202697053628658,4.989324472074738,30.695701569616624,None,31,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
66,True,6.979904702289179,0.8250106763697507,5.212523610260141,34.88951187245305,None,40,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
67,True,8.498733596338539,0.5145107858713178,5.9628300884563235,43.45431094435045,None,54,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
68,True,7.881141657505865,0.8633546170642177,5.651940926781298,38.181789069050666,None,47,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
69,True,6.4846099723963615,1.139306366622613,4.978235787591066,30.239804795914086,None,35,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
70,True,8.336298923192306,1.5183084755561658,5.880292232289691,32.262908701793044,None,34,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
71,True,7.834767129886288,1.039992432447065,5.628917162745479,35.67075085898245,None,42,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
72,True,5.884043119924586,1.3110088498133952,4.701005618047285,27.922646659292326,None,37,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
73,True,8.335611273497678,1.0073382251667065,5.879943985376553,37.139165267499564,None,40,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
74,True,6.901624731076268,1.3119189602227066,5.1751550917487865,29.984350954131585,None,33,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
75,True,7.450359103130481,1.0179351579970457,5.439793044860874,34.57484461604246,None,40,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
76,True,7.495646522886787,1.1761251037248388,5.461913964039452,33.08046104083053,None,37,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
77,True,6.278884275629888,1.3682826928695135,4.882423926772676,27.46945471572415,None,31,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
78,True,8.637407718631835,0.29942978427408695,6.033729377088879,44.72303970746033,None,51,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
79,True,8.29000790300155,-0.21339943775722503,5.856871024147624,48.76294394060223,None,54,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
80,True,5.517580645102207,1.4322180946838365,4.535532057640396,24.46349825995977,None,26,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
81,True,8.759951627356436,0.10097496599293088,6.09671522179457,46.84861763162142,None,49,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
82,True,8.372530688952581,0.7519199854046188,5.898655041717589,39.714437755531705,None,44,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
83,True,8.816952704815435,0.7184208787328732,6.126119558796756,41.16164825907121,None,43,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
84,True,7.14233318311639,1.218360566637919,5.290469299578501,32.08807163792991,None,41,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
85,True,6.278661286290691,1.4069692341251168,4.88232055306208,27.75475453942356,None,35,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
86,True,6.832175815991434,1.5485558160029407,5.142109104799992,27.20328374088996,None,28,False,True,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
