idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
1,True,5.047286498801027,0.7786912081354735,2.613929160223003,14.416217573130842,None,25,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
2,True,4.813991557922606,0.5210701769263297,2.5259746037908895,16.095230457846757,None,28,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
3,True,5.064274342191515,0.8489787738094989,2.620372708075125,14.298199517490723,None,29,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
4,True,6.359526084125635,0.05331401977490002,3.1272402964009944,25.255611994211407,None,51,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
5,True,6.506148385666322,0.7583427818518087,3.186554781592631,18.653496586603797,None,41,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
6,True,4.690867627781749,0.7853388333823192,2.4799577394175834,13.69189232107651,None,29,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
7,True,3.658029065896405,1.0544978425578382,2.104880109087879,8.467542087961995,None,16,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
8,True,6.469282022568796,0.6633778826859118,3.1716038122490366,19.306491527613897,None,34,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
9,False,4.504954005712377,-1.5391320475560302,2.4110000386681767,23.071261680288817,None,52,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
10,False,4.252191435279751,-1.6864296763514104,2.3182632202723488,24.636809231516857,None,52,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
11,True,5.024259690117492,0.8903349338847286,2.605203454759215,13.689591145372642,None,28,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
12,True,3.9275995138485538,0.8449142486969132,2.200889897587767,10.793686920763156,None,18,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
13,True,5.566054358022413,1.2584163033726439,2.813084793775977,11.589606277900636,None,28,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
14,True,6.99610352929575,0.26194384808094817,3.3876187766351356,24.687966180584922,None,48,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
15,True,5.248206360398838,0.672719607987756,2.690477382668415,16.023340633177366,None,30,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
16,True,5.116891230521441,0.8102830764711828,2.6403640344118733,14.57602273786389,None,28,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
17,True,3.1839487226820626,1.175639804921715,1.939262802244221,6.347315301319241,None,13,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
18,True,5.398097892213109,0.7114511349012995,2.7480662038422565,16.423397952652536,None,32,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
19,True,3.3274319883089682,0.772737679756756,1.9889532290657144,10.738596994512921,None,24,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
20,True,4.356779571120694,1.2115161209304528,2.3564938743426875,9.106965014387034,None,19,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
21,False,6.147179043757994,-1.9935780585166123,3.042036027429285,27.46341289884845,None,52,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
22,True,4.10853333948796,1.004470577129942,2.2660778922540854,9.917385923621902,None,17,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
23,True,4.597164053946381,0.37023299004075905,2.4451227335369388,17.35200316076637,None,33,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
24,True,3.273638542166889,0.8093077864807146,1.9702795355993699,9.593725791594368,None,17,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
25,True,3.97397084811233,0.796995733467256,2.217539682696247,11.793876995030507,None,25,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
26,True,5.492375162887731,0.4207482465528729,2.7844987698720676,18.983931056081317,None,36,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
27,True,5.702712351876473,1.0253798517155819,2.866368688826668,14.266995833850826,None,29,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
28,True,4.543395976289478,1.174114183474702,2.4252067032807765,9.965143787938448,None,19,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
29,True,6.846946992639689,0.6635958746070247,3.325943297987705,20.408646214092457,None,36,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
30,True,3.839984020046898,0.8880594245312793,2.1695388238816613,10.420109138282864,None,19,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
31,False,3.6315240113050526,-1.7283611672500268,2.0955120167105648,24.81924909055556,None,52,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
32,True,3.5263741989987607,0.7671386383814394,2.058474135684474,10.639650313993306,None,19,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
33,True,3.0082273722584794,1.0989855521350376,1.8789217991826312,6.319657346011819,None,11,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
34,True,6.211543576174268,0.47951931619515764,3.0677750261829755,20.466427232025424,None,39,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
35,True,3.6599757117939506,1.1158191649029852,2.1055686498225494,8.049782733490241,None,15,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
36,True,3.1022683958498525,1.1132740483950552,1.9111441887476173,6.531494136282636,None,12,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
37,True,5.154377813735036,1.026305494930595,2.654637683192284,12.575675052064591,None,22,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
38,True,5.747251890463984,0.5927865233258158,2.8838089116429524,18.302276273480015,None,39,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
39,True,5.878426465953545,0.01668171937636953,2.9353837733167545,24.545440736610086,None,45,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
40,True,3.702435055131246,1.1939684287787231,2.1206040593657463,7.697210084988462,None,17,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
41,True,4.534941911140297,0.9505448003840534,2.4220800849834268,11.5812760073023,None,24,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
42,True,6.321695727872923,0.7915550111222451,3.112000368405772,17.654886184029248,None,30,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
43,True,3.140253768276754,0.10966840599110572,1.924205519663756,15.777177569068506,None,41,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
44,True,5.0092011434518025,1.0420577488853087,2.599502472151858,12.40786368182202,None,26,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
45,True,3.8755793497116744,0.8883643074395081,2.1822587801137017,10.618358792939071,None,22,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
46,True,4.487008219242593,0.22889900691635456,2.4043772427073957,17.34068361904276,None,43,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
47,True,5.527006156557182,0.493793805238008,2.7979224977125425,18.4663155276437,None,36,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
48,True,4.4325325049504585,0.9870653173664284,2.3843094232409836,11.198320016625974,None,22,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
49,False,6.217231523620786,-1.9221097790617696,3.07005325401182,26.405901951203134,None,52,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
50,True,4.260753870868358,0.9019867801548477,2.3213855586902516,11.636509457354501,None,24,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
51,True,3.3000445852295206,1.0354575917345668,1.9794394225729373,7.600908295025861,None,13,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
52,True,6.306927691822704,0.4668462312827939,3.106058194755154,20.856342761071353,None,40,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
53,True,5.380307183465744,0.4943509312251049,2.741209420328916,18.355322792408945,None,37,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
54,True,5.5696781609839565,0.18320317223767457,2.8144933221916886,21.744564283009932,None,44,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
55,False,3.0388465398725777,-1.8770549492183537,1.8893954133931654,26.137735969781662,None,52,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
56,True,3.842822257867392,0.8562201772975193,2.1705522134870323,10.953613734162031,None,24,False,True,3,n10000_evaluation_states_K1_to_10/evaluation_states_K3_n10000.csv
