idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,11.047286498801027,6.825925277946167,15.165813116549739,22.59999999999995,8.290512035026529,57,False,9,evaluation_states_K9_n10000.csv
2,True,11.493959022150001,7.605960070471942,15.492782313933292,21.199999999999946,2.3177781740373775,51,False,9,evaluation_states_K9_n10000.csv
3,True,12.342276866001097,2.873974004917244,16.128552817544268,62.60000000000035,3.6207670154188825,74,False,9,evaluation_states_K9_n10000.csv
4,True,9.423684946829297,7.576918047011536,14.022579939813276,14.999999999999984,1.6133599008592228,46,False,9,evaluation_states_K9_n10000.csv
5,True,10.135225955776525,8.031801520170248,14.514861636843724,14.799999999999976,2.3698825689891616,45,False,9,evaluation_states_K9_n10000.csv
6,True,10.560298207759446,7.778548748243567,14.815454774449016,22.399999999999956,2.450838137801452,43,False,9,evaluation_states_K9_n10000.csv
7,True,12.04315513833393,3.0034948293239774,15.90216446197195,57.600000000000264,2.144256209769457,75,False,9,evaluation_states_K9_n10000.csv
8,True,10.10525205638061,5.427083049150071,14.493849022001243,33.19999999999994,4.912402849482819,58,False,9,evaluation_states_K9_n10000.csv
9,True,9.865814319996215,4.943524660189444,14.326864500692729,40.80000000000004,3.143051321712927,56,False,9,evaluation_states_K9_n10000.csv
10,True,9.654966617812672,7.510013924514529,14.18109716652696,22.79999999999995,3.729698632422919,42,False,9,evaluation_states_K9_n10000.csv
11,False,12.93499971709315,-5.04938537113348,16.584269291282308,69.00000000000044,3.293617128328372,91,False,9,evaluation_states_K9_n10000.csv
12,True,9.697535610033201,6.668309047800252,14.210430331868059,23.79999999999995,2.8038740193282976,51,False,9,evaluation_states_K9_n10000.csv
13,True,11.455579982412148,5.46580706655815,15.464477434449769,37.19999999999999,1.1774369326143312,62,False,9,evaluation_states_K9_n10000.csv
14,True,9.197935138546866,7.996049559768575,13.86924345656437,11.199999999999996,1.26071785093662,44,False,9,evaluation_states_K9_n10000.csv
15,True,9.629007554055082,3.2838305132405776,14.163233416866413,49.20000000000017,2.972424748691006,69,False,9,evaluation_states_K9_n10000.csv
16,True,12.122896738933711,3.3760224149317937,15.962280820771323,57.600000000000264,3.794884133893832,74,False,9,evaluation_states_K9_n10000.csv
17,True,11.93346069177435,7.133257303316936,15.819746776445323,21.599999999999955,1.631213932885378,59,False,9,evaluation_states_K9_n10000.csv
18,True,9.377396099912668,7.629925109564256,13.991027218877417,22.39999999999995,2.670407334906591,38,False,9,evaluation_states_K9_n10000.csv
19,True,10.473143774605953,7.257602429501807,14.75342627369425,17.599999999999973,1.4243163860772525,53,False,9,evaluation_states_K9_n10000.csv
20,True,12.686707436187913,2.516303100283926,16.392217591286432,63.200000000000344,5.057941747074244,90,False,9,evaluation_states_K9_n10000.csv
21,True,9.46800955647824,5.031915438775905,14.052847823675336,36.79999999999998,2.687213597878663,56,False,9,evaluation_states_K9_n10000.csv
22,True,10.729596232755213,5.190304783245064,14.936530143188069,36.39999999999996,1.471535303117166,63,False,9,evaluation_states_K9_n10000.csv
23,True,12.173375284200603,6.880795426715212,16.000424580125074,23.99999999999996,2.22971841602946,60,False,9,evaluation_states_K9_n10000.csv
24,True,11.486681787993563,3.036323464113215,15.487412242037873,57.20000000000026,3.820273966377815,74,False,9,evaluation_states_K9_n10000.csv
25,True,9.038846539872578,7.164032396867621,13.76200979009355,19.399999999999963,2.2568866966992154,45,False,9,evaluation_states_K9_n10000.csv
26,False,12.734102020144144,-5.709684829366174,16.42874863820023,77.80000000000055,1.6941324682883352,91,False,9,evaluation_states_K9_n10000.csv
27,True,9.724013660028866,4.666587846232858,14.228700272728673,29.799999999999926,1.2887498106850186,72,False,9,evaluation_states_K9_n10000.csv
