idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,9.047286498801027,4.50059213660175,9.352827815558728,24.999999999999943,11.528972001235385,33,False,7,test_states_K7_n10000.csv
2,True,9.164907422189737,5.728433378207396,9.42292066292512,17.39999999999997,4.990011923558902,25,False,7,test_states_K7_n10000.csv
3,True,7.766465036080541,3.8108467902511007,8.610766945518854,26.199999999999946,5.6592667958710585,34,False,7,test_states_K7_n10000.csv
4,True,10.307301318226884,3.6853829381303544,10.120741550903706,33.39999999999994,5.047132083306037,43,False,7,test_states_K7_n10000.csv
5,True,10.241097408425196,4.53558832193315,10.079457880199154,28.999999999999925,5.535278623904755,35,False,7,test_states_K7_n10000.csv
6,True,8.252191435279752,4.534979271616704,8.887606154267429,21.799999999999958,4.013345437766786,31,False,7,test_states_K7_n10000.csv
7,True,7.751298970261873,5.1234947256567445,8.602213011220812,17.199999999999974,5.990173726309482,25,False,7,test_states_K7_n10000.csv
8,True,10.620010283272517,4.5589253662888245,10.317144707208051,24.799999999999944,6.068952995487841,43,False,7,test_states_K7_n10000.csv
9,True,8.005070312684328,5.32431117210617,8.7460615796156,17.799999999999972,5.598260571015811,23,False,7,test_states_K7_n10000.csv
10,True,10.18618444187372,3.54391916197953,10.045293806508994,31.999999999999922,3.769883503665678,48,False,7,test_states_K7_n10000.csv
11,True,10.538086126472452,5.168779982641686,10.265466724637637,20.99999999999996,6.503863368217772,38,False,7,test_states_K7_n10000.csv
12,True,10.661233074461233,4.245291018271651,10.34320826500477,27.399999999999935,4.987479046913462,45,False,7,test_states_K7_n10000.csv
13,True,8.000073359728045,5.248814100973381,8.74321437147021,13.799999999999983,6.246901085178483,30,False,7,test_states_K7_n10000.csv
14,True,7.711303134268423,5.424380685895909,8.579680762507595,17.799999999999972,6.281306626669133,19,False,7,test_states_K7_n10000.csv
15,True,8.767717645816152,4.7585686326432715,9.18754149974482,22.79999999999995,5.211485001349,30,False,7,test_states_K7_n10000.csv
16,True,10.949757370865148,4.0668746590350535,10.526757399486318,30.19999999999992,5.745296354679848,45,False,7,test_states_K7_n10000.csv
17,True,7.197935138546866,5.259796356737695,8.293830930760679,15.599999999999977,5.909390169898063,21,False,7,test_states_K7_n10000.csv
18,True,9.226157933702446,4.560267149019849,9.459550889817061,22.999999999999954,5.598459621871235,36,False,7,test_states_K7_n10000.csv
19,True,8.084854595679692,4.781324847213002,8.791601867615896,21.19999999999996,5.583495791671136,27,False,7,test_states_K7_n10000.csv
20,True,7.542084014962722,4.602249418594229,8.48476784991222,19.39999999999997,4.715131828154688,29,False,7,test_states_K7_n10000.csv
21,True,8.696920049714057,5.21551489358678,9.145978348023657,18.79999999999997,5.656971971634877,28,False,7,test_states_K7_n10000.csv
22,True,7.3773960999126675,3.473865343294884,8.393047551867811,25.59999999999994,5.4373470173649565,39,False,7,test_states_K7_n10000.csv
23,True,9.902030747224954,4.290254079794066,9.869648536130235,26.799999999999933,5.55804601540612,40,False,7,test_states_K7_n10000.csv
24,True,10.080835664388907,5.390826579384543,9.979951027936377,18.599999999999966,5.9739776180178366,35,False,7,test_states_K7_n10000.csv
25,True,9.437133506245875,4.9929414847372495,9.58640266114621,21.59999999999996,4.303972716277781,33,False,7,test_states_K7_n10000.csv
26,True,10.228108640988218,3.4831642882446094,10.071370477562347,32.19999999999992,5.55435675644009,48,False,7,test_states_K7_n10000.csv
27,True,10.733431141568145,2.7121639927628167,10.388953237316134,42.600000000000065,6.120154957224001,51,False,7,test_states_K7_n10000.csv
28,True,10.473779333031406,5.481818124781942,10.225013167603954,24.799999999999947,6.287919613471149,28,False,7,test_states_K7_n10000.csv
29,True,8.330974114500632,4.899191943420559,8.93303484453365,20.399999999999963,4.894092403543084,28,False,7,test_states_K7_n10000.csv
30,True,9.569678160983957,3.43616299580931,9.666635958233165,28.199999999999932,6.0247956481960605,51,False,7,test_states_K7_n10000.csv
31,True,8.849699221643021,4.465824921255614,9.235818735548055,22.199999999999957,6.009977124579464,36,False,7,test_states_K7_n10000.csv
32,True,10.884936319203684,4.393599349739528,10.485348801950783,27.199999999999932,5.283347260369469,44,False,7,test_states_K7_n10000.csv
33,True,7.7240136600288665,4.645141721358067,8.58683731969238,20.999999999999968,5.673540752092371,27,False,7,test_states_K7_n10000.csv
34,True,8.884785665697827,4.345554497604596,9.256529043939453,24.399999999999952,5.6808608094070605,35,False,7,test_states_K7_n10000.csv
35,True,8.57395012839973,4.1746361471211815,9.074068516186534,23.799999999999947,5.2463444297585,37,False,7,test_states_K7_n10000.csv
36,True,10.145941137932857,5.568055965241653,10.020301798107036,15.399999999999977,5.701548979116002,37,False,7,test_states_K7_n10000.csv
37,True,7.393131751938732,4.439743673463555,8.401783518734801,22.199999999999957,5.497490956909527,26,False,7,test_states_K7_n10000.csv
38,True,10.942562823729427,4.0542784578430835,10.522156512745397,30.799999999999933,4.443698846214409,45,False,7,test_states_K7_n10000.csv
39,True,10.749716871483496,4.047642412554589,10.399289000802131,34.199999999999946,5.207418544669985,39,False,7,test_states_K7_n10000.csv
40,True,8.21082787697427,5.152813982946066,8.863813406586656,18.399999999999967,4.320385747155011,26,False,7,test_states_K7_n10000.csv
41,True,8.47730785238302,3.3889135803091532,9.017805755773335,32.799999999999926,3.6726947643849015,36,False,7,test_states_K7_n10000.csv
42,True,10.195768919616624,2.85399588282311,10.051251640238545,36.399999999999984,4.486072843518114,53,False,7,test_states_K7_n10000.csv
43,True,10.999164574412356,5.009114167683884,10.558386239105927,26.19999999999994,6.562698840524973,37,False,7,test_states_K7_n10000.csv
44,True,10.725279262872306,4.629666246148798,10.383781993778175,30.19999999999993,5.604106682470491,35,False,7,test_states_K7_n10000.csv
45,True,8.506103338298654,5.286266872068266,9.03454664801767,16.199999999999978,4.326225857905387,29,False,7,test_states_K7_n10000.csv
46,True,10.974517251753472,4.858919030405991,10.542600621423224,27.399999999999938,6.035305259721188,37,False,7,test_states_K7_n10000.csv
47,True,9.958273281607717,4.643754662027888,9.904262224599925,24.59999999999994,5.821421233679948,37,False,7,test_states_K7_n10000.csv
48,True,10.785640230760226,4.430431724051301,10.42211002318966,28.99999999999993,4.507626655897059,40,False,7,test_states_K7_n10000.csv
49,True,8.879420635498887,5.14388995572775,9.253360365038041,17.199999999999978,6.674654166312593,33,False,7,test_states_K7_n10000.csv
50,True,8.411474802634299,4.544458662027998,8.97960602009799,24.799999999999958,6.017271321323588,28,False,7,test_states_K7_n10000.csv
51,True,7.27441950143698,4.423967618754827,8.336022747407917,20.999999999999968,5.281003318481531,27,False,7,test_states_K7_n10000.csv
