idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,12.047286498801029,10.616663453288508,18.790674934596936,11.03482690062377,45,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
2,13.66919081916361,8.821442251290204,20.110049019985084,19.983316202039223,52,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
3,10.60209932168471,9.15063147771895,17.681297058793156,23.968356402430203,41,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
4,11.367178895760452,11.314653981286162,18.260823616363787,9.4,36,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
5,10.308335234002154,10.503689386664016,17.463427394113026,9.999999999999998,34,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
6,12.015211800778118,10.024579436037563,18.76537587700958,19.599999999999962,40,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
7,10.300844447257615,12.149746524354981,17.457905588384335,7.631002424377985,24,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
8,11.057358916529305,11.364022815698666,18.024035678342532,4.996563095486856,36,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
9,10.368355862756465,9.388580537187075,17.507731934681892,12.299046078752863,40,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
10,12.595403016047795,10.285420169957355,19.227756751551706,9.800000000000011,49,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
11,13.650733158876442,10.69017466758993,20.094591931415593,10.87858621420324,46,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
12,11.543395976289478,9.44293132372428,18.396782046366912,17.999999999999968,43,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
13,11.759745917744024,11.423269328880124,18.564973824307486,9.435353186889362,35,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
14,12.21489858387111,10.017272313172144,18.923379886307814,10.399999999999991,45,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
15,13.530558778359064,9.193208701041605,19.994202688542934,22.99999999999995,48,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
16,12.392113871995122,9.633185987559497,19.064601301694317,22.399999999999956,43,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
17,10.276360842930329,11.386852125250364,17.43986928931855,8.6,32,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
18,12.757377781939338,12.932395855370203,19.358638347469835,7.999999999999994,30,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
19,12.39787149512583,11.343475468743504,19.069205248377706,7.163934593375003,41,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
20,11.178325642672572,11.757539871420668,18.11614622367005,4.0,32,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
21,11.260753870868358,10.965366903580502,18.17916204366248,8.930144838423114,37,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
22,10.439045040314513,9.576193465211238,17.560049603803165,12.79999999999999,40,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
23,13.619100910321034,10.029139495014807,20.0681256619482,7.516224050431575,56,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
24,11.944648860055906,9.830130112497546,18.709827284677345,19.2762777034008,40,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
25,11.009957532527554,10.90581124730518,17.988060995450248,10.99369185895965,35,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
26,12.509803531452334,10.613073775211076,19.15890591186699,19.15369468905501,38,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
27,13.523825002891035,11.262302509965451,19.988590312122657,12.158131819075463,40,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
28,11.459756674899804,11.322378189735637,18.33213530827315,8.023917093018849,39,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
29,11.210705130498788,11.224048871302468,18.140875903636463,5.832106038583186,38,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
30,13.997643400564826,10.73695500196921,20.386809496121202,7.036619705476667,48,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
31,11.805685090100638,9.78093930237644,18.600867291230042,28.9343328401747,37,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
32,12.985236222455825,9.58674814778306,19.54408385705073,14.800000000000011,48,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
33,10.8008025738824,9.70209122625753,17.830127397245672,16.2,39,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
34,11.52684885633376,11.684152282098356,18.38397580599855,5.413542310141473,36,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
35,13.41398425219755,12.460368923691968,19.897233082238436,12.79999999999999,32,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
36,11.993381962114931,12.092806847660704,18.748175082384325,11.19999999999999,31,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
37,11.873523478011368,11.74065333468047,18.653986532044556,6.600000000000005,35,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
38,11.508297896154057,9.820583052138437,18.369628472703393,9.87488336973289,44,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
39,10.895771674328266,10.569585646026955,17.901676817953536,9.600000000000003,39,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
40,11.5485212133202,10.904652847404419,18.400750258678226,3.600000000000002,42,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
41,11.69679347828099,10.83260393085924,18.515889894806925,12.999999999999996,37,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
42,10.58799414664897,10.046623153390414,17.670777027778946,13.268717848068986,34,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
43,12.205994582397365,10.729313603097642,18.916309126360638,19.560905679253608,36,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
44,10.193547164086173,11.448911612107327,17.37899585606307,5.25787330373173,32,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
45,12.495000397320558,10.81938006608213,19.147021413734084,10.799999999999994,42,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
46,12.092961772164166,11.14816066359571,18.826754576746968,15.599999999999975,34,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
47,10.347259304936864,11.123296686943913,17.4921471284844,11.766840761768718,31,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
48,11.274324525836883,9.936829005741467,18.189556186299416,13.075651715971881,39,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
49,11.844956333561932,11.655498011153215,18.631600941351977,6.400000000000004,36,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
50,12.113860602376093,12.250932540699276,18.843283695589392,2.9742317737155473,36,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
51,13.86067619248948,10.259269710397732,20.271006334387145,21.32181376085865,47,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
52,12.10564472624389,11.311447998837856,18.836784109915577,13.892568913447686,33,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
53,12.779120538725362,9.337861194063406,19.376266994467077,13.732667129701676,50,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
54,13.201401268254346,13.146343737810932,19.72144695400694,4.600000000000001,34,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
55,12.274373215108293,8.454300279221572,18.97067008412868,16.399999999999974,50,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
56,11.8771461587994,9.4494773174747,18.656827055157503,19.957891857554074,40,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
57,11.28832722008832,11.052476759137262,18.200287009938418,10.535406479926564,35,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
58,11.136690324414795,12.7376639899378,18.08439350055089,7.800000000000001,24,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
59,13.896120012136784,11.74386874725885,20.300919631929084,11.799999999999986,39,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
60,12.080620937455988,10.65173083643692,18.8170002026855,8.200000000000003,41,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
61,13.676165314386168,12.05889604867938,20.11589235636939,6.4,41,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
62,13.658494724986348,7.8431915016391685,20.10109049694961,11.400000000000015,69,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
63,12.341091411835288,11.398129570752966,19.023845697457077,10.649196782474144,37,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
64,13.967279531162935,9.527886675302744,20.361089050107363,13.999999999999991,56,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
65,13.630685270490092,9.70170698874875,20.07781466683015,18.399999999999963,51,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
66,13.895302854035473,8.731768152072865,20.300229557284993,22.999999999999954,54,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
67,10.821225296817868,11.824056014292367,17.845491060210264,5.842342853911248,34,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
68,10.142063469255088,10.663532669172088,17.34125532415191,6.800000000000004,37,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
69,10.19275533114954,11.648417590580193,17.37841479676822,6.518141849872365,33,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
70,13.109874573320676,9.620436969696321,19.646178954941767,15.79999999999998,45,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
71,10.354461203584249,11.789726511917939,17.497465941463695,4.740471635818562,32,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
72,13.070000027235036,9.565552676031082,19.613465979518253,16.20000000000002,47,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
73,13.920847322273517,11.504392896905665,20.32181081978745,8.799999999999995,44,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
74,11.337803247559668,11.153368800166323,18.23824940079118,10.00327459377691,37,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
75,10.871777961318475,10.131575390461858,17.883574580359742,11.16991007361363,42,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
76,13.655653980933671,10.144089487328323,20.09871180396849,19.19999999999997,45,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
77,13.155648224786564,11.325640403395948,19.68379013009998,9.200000000000008,42,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
78,12.890498037089383,11.531088322803225,19.466791498376885,8.214811121686214,44,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
79,10.403474354074628,10.238328902246117,17.533704764087116,20.59999999999996,33,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
80,10.699336676631864,11.09791802985434,17.753981175520302,8.608627104801167,33,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
81,12.47646958035492,11.362108303003488,19.132153426609285,7.200000000000002,39,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
82,11.750818162325665,11.672563911866963,18.55800565781469,7.200000000000004,33,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
83,10.677250771150495,10.824625497806034,17.737447339599267,7.758014691131871,42,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
84,12.35897661514608,9.974839969039,19.038123142230322,23.6951951517607,37,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
85,10.954235228203771,12.420076318074535,17.945857130273215,8.64920224429502,26,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
86,12.76682748989458,8.578397266010064,19.36629826940128,18.999999999999964,52,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
87,10.45958833067174,10.089479490077657,17.57528187909509,5.600000000000001,38,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
88,12.419610902712824,11.30086568601477,19.086597583034425,10.400069886339445,39,True,True,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
