idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,6.047286498801027,2.5586843333448286,3.7576492093231075,3.399999999999998,21,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
2,4.813820962704599,2.478049670758315,3.2488762988903472,2.860718177746933,14,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
3,7.66919081916361,2.679070668751104,4.4720210174174895,5.8000000000000025,25,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
4,4.766465036080541,2.3146727011832553,3.2299375118573304,3.2,17,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
5,7.854683491379884,2.488832048785997,4.557006738149912,6.600000000000003,34,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
6,7.301951253574224,2.6059366352393343,4.3057546852953195,5.600000000000002,24,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
7,6.528540470000668,2.0873181277561748,3.9642399492612608,5.8000000000000025,30,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
8,6.346073307302126,2.6032109513611763,3.885376992286181,5.000000000000001,15,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
9,6.758520621788324,2.458674019244379,4.064567616055177,6.000000000000001,19,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
10,6.934361844294814,2.5513922521077412,4.141976668452977,6.302953878224434,26,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
11,6.566054358022413,2.872953558999707,3.980534445146939,2.5658724542616183,19,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
12,6.422732594622817,2.6039759411131382,3.9184299324580216,4.199999999999999,22,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
13,5.150462408783983,2.34093290106164,3.3847740394491312,4.681377208004808,18,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
14,4.576011500077031,2.4838989892623116,3.1542142968380724,2.1160291567252707,12,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
15,4.374347412170399,2.2207990292006823,3.0748086526558653,1.9909512303743968,15,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
16,5.658600644564995,2.0754329595374807,3.5941089074142853,4.799999999999999,22,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
17,7.707220809434345,2.320378849276672,4.489389969739786,4.400000000000002,33,True,True,True,False,4,Evaluation/Evaluation_states/Data/evaluation_states_K4_n10000.csv
