idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,5.047286498801027,1.6287750635464446,2.613929160223003,6.000000000000003,17,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
2,4.813991557922606,1.5629967599734518,2.5259746037908895,4.5531258891062745,17,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
3,5.064274342191515,1.7494463067021366,2.620372708075125,3.3999999999999995,18,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
4,6.359526084125635,1.4316295475783534,3.1272402964009944,5.600000000000002,30,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
5,6.506148385666322,1.889744311288288,3.186554781592631,3.399999999999999,25,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
6,4.690867627781749,1.515797093803886,2.4799577394175834,4.400000000000002,16,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
7,3.658029065896405,1.5940844806912235,2.104880109087879,2.851953462694508,11,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
8,6.469282022568796,1.848360964381089,3.1716038122490366,7.546281934586849,21,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
9,4.504954005712377,1.5477733958536413,2.4110000386681767,2.4,18,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
10,4.252191435279751,1.4221333280534707,2.3182632202723488,4.201438934779932,18,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
11,5.024259690117492,1.631793226483923,2.605203454759215,3.600000000000001,17,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
12,3.9275995138485538,1.6105203259842147,2.200889897587767,2.0959710744689413,15,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
13,5.566054358022413,1.8340218905637573,2.813084793775977,3.2000000000000015,18,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
14,6.99610352929575,1.4301462148506872,3.3876187766351356,8.22936000326891,35,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
15,5.248206360398838,1.6826447765147872,2.690477382668415,4.346826893601637,18,True,True,True,False,3,Evaluation/Evaluation_states/evaluation_states_K3_n10000.csv
