idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,4.504954005712377,True,False,0.7516242037132996,-0.9070379050745624,2.293408275090805,False,1.9836687617055728,-1.805210902991921,2.310324533732506,False,3.4298459890332165,-1.863388566421584,2.8173571026668163,False,8,evaluation_states_K3_n10000.csv
2,1,4.504954005712377,True,False,0.756375857464424,-0.7070943585754832,1.900709193392081,False,1.9836687617055728,-1.805210902991921,2.310324533732506,False,3.4298459890332165,-1.863388566421584,2.8173571026668163,False,8,evaluation_states_K3_n10000.csv
3,2,4.504954005712377,True,False,0.7576700154116324,-0.6526378381201451,1.5080101116933569,True,1.9836687617055728,-1.805210902991921,2.310324533732506,False,3.4298459890332165,-1.863388566421584,2.8173571026668163,False,8,evaluation_states_K3_n10000.csv
4,3,4.504954005712377,True,False,0.9333294677630504,-0.7482608311688879,1.1153110299946327,True,1.9493527432625801,-1.608176868169964,1.9176254520337817,False,3.4298459890332165,-1.863388566421584,2.8173571026668163,False,8,evaluation_states_K3_n10000.csv
5,4,4.504954005712377,True,False,1.1089889201144683,-0.8438838242176306,0.7226119482959086,True,1.9150367248195874,-1.411142833348007,1.5249263703350575,False,3.3955299705902235,-1.6663545315996269,2.8173571026668163,False,8,evaluation_states_K3_n10000.csv
6,5,4.504954005712377,True,False,1.1089889201144683,-0.8438838242176306,0.32991286659718444,True,1.89031772317404,-1.2692124797703066,1.1322272886363334,True,3.361213952147231,-1.4693204967776698,2.424658020968092,False,8,evaluation_states_K3_n10000.csv
7,6,4.504954005712377,True,False,1.1089889201144683,-0.8438838242176306,0.32991286659718444,True,2.08805974712639,-1.2392442972557083,0.7395282069376092,True,3.326897933704238,-1.2722864619557128,2.031958939269368,False,8,evaluation_states_K3_n10000.csv
8,7,4.504954005712377,True,False,1.1089889201144683,-0.8438838242176306,0.32991286659718444,True,2.2858017710787397,-1.2092761147411097,0.3468291252388851,True,3.2925819152612457,-1.0752524271337558,1.6392598575706439,True,8,evaluation_states_K3_n10000.csv
9,8,4.504954005712377,True,False,1.1089889201144683,-0.8438838242176306,0.32991286659718444,True,2.2858017710787397,-1.2092761147411097,0.3468291252388851,True,3.442211481903492,-0.9425460113640067,1.2465607758719197,True,8,evaluation_states_K3_n10000.csv
10,9,4.504954005712377,True,False,1.1089889201144683,-0.8438838242176306,0.32991286659718444,True,2.2858017710787397,-1.2092761147411097,0.3468291252388851,True,3.5918410485457386,-0.8098395955942577,0.8538616941731956,True,8,evaluation_states_K3_n10000.csv
