idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,file_idx,file
11,10,10.60209932168471,True,False,0.9563555257789855,2.1021192736216374,2.390276183045581,False,2.7475055454637887,3.671223037149727,4.557156215107045,False,3.5160995244727955,-3.6246215244141675,4.10836131360906,False,5.385915596193274,4.0174935911274225,1.122000201220677,False,6.28739160498965,4.016544885733838,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.71857374108755,-3.862152581434743,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
12,11,10.60209932168471,True,False,0.9312747209364954,1.9036981224596383,2.390276183045581,False,2.7345799500597385,3.471641151740628,4.557156215107045,False,3.529025119876846,-3.4250396390050684,4.10836131360906,False,5.366633053116906,3.81842530251141,1.122000201220677,False,6.273567555579499,3.8170232185948887,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.733762423912703,-3.662730155629527,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
13,12,10.60209932168471,True,False,0.9061939160940053,1.7052769712976392,2.390276183045581,False,2.721654354655688,3.272059266331529,4.557156215107045,False,3.5419507152808962,-3.225457753595969,4.10836131360906,False,5.347350510040537,3.6193570138953977,1.122000201220677,False,6.259743506169348,3.6175015514559394,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.748951106737856,-3.4633077298243107,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
14,13,10.60209932168471,True,False,0.8811131112515153,1.5068558201356401,2.390276183045581,False,2.7087287592516374,3.0724773809224297,4.557156215107045,False,3.5548763106849464,-3.02587586818687,4.10836131360906,False,5.328067966964169,3.420288725279385,1.122000201220677,False,6.2459194567591965,3.41797988431699,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.764139789563009,-3.2638853040190945,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
15,14,10.60209932168471,True,False,0.8560323064090252,1.308434668973641,2.390276183045581,False,2.6958031638475872,2.8728954955133306,4.557156215107045,False,3.567801906088997,-2.826293982777771,4.10836131360906,False,5.308785423887801,3.2212204366633728,1.122000201220677,False,6.232095407349045,3.218458217178041,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.779328472388162,-3.0644628782138783,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
16,15,10.60209932168471,True,False,0.8309515015665351,1.110013517811642,2.390276183045581,False,2.682877568443537,2.6733136101042314,4.557156215107045,False,3.5807275014930475,-2.6267120973686717,4.10836131360906,False,5.289502880811432,3.0221521480473603,1.122000201220677,False,6.218271357938894,3.0189365500390917,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.794517155213315,-2.865040452408662,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
17,16,10.60209932168471,True,False,0.805870696724045,0.9115923666496427,2.390276183045581,False,2.6699519730394865,2.4737317246951323,4.557156215107045,False,3.5936530968970977,-2.4271302119595726,4.10836131360906,False,5.270220337735064,2.823083859431348,1.122000201220677,False,6.204447308528743,2.8194148829001424,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.809705838038468,-2.665618026603446,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
18,17,10.60209932168471,True,False,0.7807898918815549,0.7131712154876435,2.390276183045581,False,2.657026377635436,2.274149839286033,4.557156215107045,False,3.6065786923011482,-2.2275483265504734,4.10836131360906,False,5.250937794658696,2.6240155708153354,1.122000201220677,False,6.190623259118592,2.619893215761193,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.824894520863621,-2.4661956007982297,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
19,18,10.60209932168471,True,False,0.7711221700093184,0.6366872064994866,1.9975771013468568,True,2.644100782231386,2.074567953876934,4.557156215107045,False,3.6195042877051984,-2.0279664411413743,4.10836131360906,False,5.231655251582327,2.424947282199323,1.122000201220677,False,6.176799209708441,2.420371548622244,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.840083203688774,-2.2667731749930136,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
20,19,10.60209932168471,True,False,0.9642624158764515,0.6886183669562238,1.6048780196481327,True,2.6311751868273356,1.8749860684678348,4.557156215107045,False,3.632429883109249,-1.828384555732275,4.10836131360906,False,5.212372708505959,2.2258789935833105,1.122000201220677,False,6.16297516029829,2.2208498814832947,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.855271886513927,-2.0673507491877974,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
21,20,10.60209932168471,True,False,1.1574026617435846,0.740549527412961,1.2121789379494086,True,2.618249591423285,1.6754041830587356,4.557156215107045,False,3.645355478513299,-1.628802670323176,4.10836131360906,False,5.193090165429591,2.026810704967298,1.122000201220677,False,6.1491511108881385,2.0213282143443454,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.87046056933908,-1.8679283233825812,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
22,21,10.60209932168471,True,False,1.3505429076107176,0.7924806878696982,0.8194798562506844,True,2.6053239960192345,1.4758222976496365,4.557156215107045,False,3.6582810739173492,-1.4292207849140768,3.715662231910336,False,5.173807622353222,1.8277424163512856,1.122000201220677,False,6.135327061477987,1.8218065472053961,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.885649252164233,-1.668505897577365,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
23,22,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,2.5923984006151843,1.2762404122405373,4.557156215107045,True,3.6712066693214,-1.2296388995049776,3.3229631502116117,False,5.154525079276854,1.6286741277352732,1.122000201220677,False,6.121503012067836,1.6222848800664469,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.9008379349893865,-1.4690834717721488,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
24,23,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,2.7117350667778113,1.1157450537120437,4.557156215107045,True,3.6841322647254504,-1.0300570140958785,2.9302640685128876,False,5.135242536200486,1.4296058391192608,1.122000201220677,False,6.107678962657685,1.4227632129274976,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.9160266178145395,-1.2696610459669326,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
25,24,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,2.8310717329404382,0.9552496951835501,4.557156215107045,True,3.6970578601295006,-0.8304751286867793,2.5375649868141634,False,5.115959993124117,1.2305375505032483,1.122000201220677,False,6.093854913247534,1.2232415457885482,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.931215300639692,-1.0702386201617164,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
26,25,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,2.950408399103065,0.7947543366550565,4.949855296805769,True,3.7099834555335507,-0.6308932432776801,2.1448659051154393,False,5.096677450047748,1.0314692618872359,1.122000201220677,False,6.080030863837383,1.0237198786495987,0.0365970104027359,False,6.220254013831441,0.3822223107541258,2.646407369111764,False,7.946403983464845,-0.8708161943565004,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
27,26,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,3.7229090509376013,-0.431311357868581,1.7521668234167151,True,5.07739490697138,0.8324009732712235,0.7293011195219528,False,6.0662068144272325,0.8241982115106493,0.0365970104027359,False,6.416856753253861,0.34551586919954524,2.25370828741304,False,7.961592666289997,-0.6713937685512843,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
28,27,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,3.894014869517535,-0.32776040978943133,1.359467741717991,True,5.0581123638950105,0.6333326846552112,0.3366020378232286,True,6.052382765017081,0.6246765443717,0.0365970104027359,False,6.613459492676282,0.30880942764496466,1.861009205714316,False,7.97678134911515,-0.4719713427460682,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
29,28,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.038558715606931,0.4251548772327508,0.0365970104027359,True,6.810062232098702,0.2721029860903841,1.4683101240155918,False,7.991970031940302,-0.27254891694085215,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
30,29,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.006664971521123,0.2353965445358035,1.0756110423168677,False,8.007158714765454,-0.07312649113563607,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
31,30,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.027528477338135,0.23150125264340343,0.6829119606181435,True,8.022347397590607,0.12629593466957997,1.6493029223637636,False,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
32,31,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.027528477338135,0.23150125264340343,0.2902128789194194,True,8.02543790438363,0.16687327562315138,1.6493029223637636,True,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
33,32,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.027528477338135,0.23150125264340343,0.2902128789194194,True,8.225019789792729,0.153947680219101,1.6493029223637636,True,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
34,33,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.027528477338135,0.23150125264340343,0.2902128789194194,True,8.424601675201828,0.1410220848150506,1.6493029223637636,True,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
35,34,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.027528477338135,0.23150125264340343,0.2902128789194194,True,8.624183560610927,0.12809648941100021,1.2566038406650395,True,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
36,35,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.027528477338135,0.23150125264340343,0.2902128789194194,True,8.823765446020026,0.11517089400694981,0.8639047589663154,True,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
37,36,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.027528477338135,0.23150125264340343,0.2902128789194194,True,9.023347331429125,0.10224529860289941,0.4712056772675912,True,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
38,37,10.60209932168471,True,False,1.5436831534778508,0.8444118483264353,0.4267807745519603,True,3.069745065265692,0.6342589781265628,5.342554378504493,True,4.065120688097469,-0.22420946171028164,0.9667686600192669,True,5.247054643832268,0.567752086517415,6.227088263304092,True,6.234831277724935,0.3867220610513396,5.927083235883598,True,7.027528477338135,0.23150125264340343,0.2902128789194194,True,9.222929216838224,0.08931970319884902,0.07850659556886708,True,5.999532791225423,-5.97639997270966,,False,7.685280858830145,-4.644073201865457,,False,8.421666397344154,5.239584461567573,,False,2,evaluation_states_K10_n10000.csv
