idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,file_idx,file
1,0,13.66919081916361,True,False,5.206479375701742,-0.1115647451876758,5.373549559144173,False,4.161392344990322,-5.999401806078149,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.099694085891793,5.895202343573636,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
2,1,13.66919081916361,True,False,5.0065359988616,-0.1068059577621717,5.373549559144173,False,4.161392344990322,-5.999401806078149,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.099694085891793,5.895202343573636,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
3,2,13.66919081916361,True,False,4.8065926220214585,-0.10204717033666759,5.373549559144173,False,4.161392344990322,-5.999401806078149,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.099694085891793,5.895202343573636,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
4,3,13.66919081916361,True,False,4.606649245181317,-0.09728838291116348,5.373549559144173,False,4.161392344990322,-5.999401806078149,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.099694085891793,5.895202343573636,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
5,4,13.66919081916361,True,False,4.4067058683411755,-0.09252959548565938,5.373549559144173,False,4.161211653550428,-5.799401887701657,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.099694085891793,5.895202343573636,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
6,5,13.66919081916361,True,False,4.206762491501034,-0.08777080806015528,5.373549559144173,False,4.161030962110534,-5.599401969325164,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.099694085891793,5.895202343573636,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
7,6,13.66919081916361,True,False,4.0068191146608925,-0.08301202063465117,5.373549559144173,False,4.16085027067064,-5.399402050948672,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.099694085891793,5.895202343573636,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
8,7,13.66919081916361,True,False,3.806875737820751,-0.07825323320914707,5.373549559144173,False,4.1606695792307455,-5.19940213257218,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.099694085891793,5.895202343573636,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
9,8,13.66919081916361,True,False,3.6069323609806094,-0.07349444578364296,5.373549559144173,False,4.1604888877908515,-4.999402214195688,1.721896808793956,False,6.948117205409297,-5.961760226358883,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.110638814873303,5.695502035843473,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
10,9,13.66919081916361,True,False,3.406988984140468,-0.06873565835813886,5.373549559144173,False,4.160308196350957,-4.7994022958191955,1.721896808793956,False,6.930549712557079,-5.762533262333209,5.411603808499792,False,7.702204567271975,-1.8550441537126965,2.965096214990393,False,8.18608359513752,-3.958395240354063,4.523324060962534,False,9.121583543854813,5.495801728113312,4.057184043615356,False,10.160244958524654,4.453898261652265,5.507445005402515,False,11.936876248663626,2.8701723235782564,1.771090623316595,False,8.583851559573903,-7.368331856116272,,False,9.543294988930256,7.01123688670915,,False,1,evaluation_states_K10_n10000.csv
