idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,4.690867627781749,True,False,2.5498854392747363,-0.3901321228411801,1.5428503976869683,False,4.233106623953496,-1.0518779962979303,4.149135224403537,False,4.0829680425083446,-1.521776876528571,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
2,1,4.690867627781749,True,False,2.3536290133846363,-0.3516169920891807,1.5428503976869683,False,4.233106623953496,-1.0518779962979303,4.149135224403537,False,4.0829680425083446,-1.521776876528571,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
3,2,4.690867627781749,True,False,2.157372587494536,-0.31310186133718126,1.5428503976869683,False,4.233106623953496,-1.0518779962979303,4.149135224403537,False,4.0829680425083446,-1.521776876528571,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
4,3,4.690867627781749,True,False,1.961116161604436,-0.27458673058518185,1.5428503976869683,False,4.233106623953496,-1.0518779962979303,4.149135224403537,False,4.0829680425083446,-1.521776876528571,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
5,4,4.690867627781749,True,False,1.7648597357143356,-0.23607159983318243,1.5428503976869683,False,4.233106623953496,-1.0518779962979303,4.149135224403537,False,4.0829680425083446,-1.521776876528571,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
6,5,4.690867627781749,True,False,1.5686033098242353,-0.19755646908118302,1.5428503976869683,False,4.075602597324422,-0.9286202111660055,4.149135224403537,False,4.0829680425083446,-1.521776876528571,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
7,6,4.690867627781749,True,False,1.372346883934135,-0.1590413383291836,1.5428503976869683,False,3.918098570695347,-0.8053624260340806,4.149135224403537,False,4.0829680425083446,-1.521776876528571,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
8,7,4.690867627781749,True,False,1.176090458044035,-0.12052620757718419,1.5428503976869683,False,3.7605945440662722,-0.6821046409021557,4.149135224403537,False,4.032378841393344,-1.3282807971611947,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
9,8,4.690867627781749,True,False,0.9963592388828275,-0.08525413240912542,1.5428503976869683,True,3.6030905174371974,-0.5588468557702309,4.149135224403537,False,3.9817896402783433,-1.1347847177938184,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
10,9,4.690867627781749,True,False,1.196306010391006,-0.08064017928232911,1.1501513159882442,True,3.4455864908081226,-0.435589070638306,4.5418343061022615,False,3.9312004391633426,-0.9412886384264421,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
11,10,4.690867627781749,True,False,1.3962527818991843,-0.0760262261555328,0.75745223428952,True,3.2880824641790483,-0.3123312855063811,4.934533387800986,False,3.880611238048342,-0.7477925590590657,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
12,11,4.690867627781749,True,False,1.5961995534073627,-0.07141227302873648,0.3647531525907959,True,3.1305784375499734,-0.1890735003744563,5.327232469499711,False,3.8300220369333413,-0.5542964796916894,4.828734715782696,False,5,evaluation_states_K3_n10000.csv
13,12,4.690867627781749,True,False,1.7961463249155412,-0.06679831990194017,6.255239378071658,True,2.9730744109208986,-0.06581571524253138,5.719931551198435,True,3.7794328358183407,-0.36080040032431304,5.221433797481421,False,5,evaluation_states_K3_n10000.csv
14,13,4.690867627781749,True,False,1.7961463249155412,-0.06679831990194017,6.255239378071658,True,2.9730744109208986,-0.06581571524253138,6.112630632897158,True,3.72884363470334,-0.16730432095693668,5.614132879180145,False,5,evaluation_states_K3_n10000.csv
15,14,4.690867627781749,True,False,1.7961463249155412,-0.06679831990194017,6.255239378071658,True,2.9730744109208986,-0.06581571524253138,6.112630632897158,True,3.6911337702408566,-0.02306976563398157,6.00683196087887,True,5,evaluation_states_K3_n10000.csv
16,15,4.690867627781749,True,False,1.7961463249155412,-0.06679831990194017,6.255239378071658,True,2.9730744109208986,-0.06581571524253138,6.112630632897158,True,3.891080541749035,-0.018455812507185258,0.11634573539800641,True,5,evaluation_states_K3_n10000.csv
