idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,file_idx,file
11,10,8.749716871483496,True,False,2.3895153309955863,0.6252736272536139,4.631726820527053,True,4.212407122973352,-0.29226157366332495,1.4734406875477817,False,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
12,11,8.749716871483496,True,False,2.5885557883968215,0.6057058906060828,5.024425902225778,True,4.231974859620884,-0.0932211162620899,1.4734406875477817,False,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
13,12,8.749716871483496,True,False,2.7875962457980568,0.5861381539585518,5.417124983924502,True,4.251542596268415,0.10581934113914518,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
14,13,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,4.45148727688442,0.10111565180375348,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
15,14,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,4.651431957500424,0.09641196246836178,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
16,15,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,4.851376638116429,0.09170827313297009,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
17,16,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,5.051321318732434,0.08700458379757839,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
18,17,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,5.251265999348439,0.08230089446218669,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
19,18,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,5.4512106799644435,0.077597205126795,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
20,19,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,5.651155360580448,0.0728935157914033,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
21,20,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,5.851100041196453,0.06818982645601161,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
22,21,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,6.051044721812458,0.06348613712061993,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
23,22,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,6.250989402428463,0.05878244778522824,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
24,23,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,6.4509340830444675,0.05407875844983655,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
25,24,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,6.650878763660472,0.04937506911444486,1.4734406875477817,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
26,25,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,6.850823444276477,0.044671379779053166,1.0807416058490575,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
27,26,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,7.050768124892482,0.039967690443661476,0.6880425241503334,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
28,27,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,7.250712805508487,0.035264001108269785,0.29534344245160926,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
29,28,8.749716871483496,True,False,2.986636703199292,0.5665704173110208,5.809824065623225,True,7.450657486124491,0.030560311772878095,6.185829667932471,True,-0.3137596246160266,-1.3693669283980368,,False,-0.6419594690705672,1.1653267637127884,,False,2.2345786295847843,-4.700506757753796,,False,49,evaluation_states_K5_n10000.csv
