idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,5.047286498801027,True,False,1.504688989245537,0.5327525369795232,3.453198983306014,False,3.907162832319438,-2.604989853455056,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
2,1,5.047286498801027,True,False,1.3310182019184906,0.4335635374422568,3.453198983306014,False,3.9184016020289203,-2.4053058779952883,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
3,2,5.047286498801027,True,False,1.1573474145914442,0.3343745379049904,3.453198983306014,False,3.9296403717384027,-2.2056219025355204,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
4,3,5.047286498801027,True,False,0.9836766272643979,0.23518553836772396,3.453198983306014,False,3.940879141447885,-2.0059379270757525,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
5,4,5.047286498801027,True,False,0.9733576712698614,0.22929204909920523,3.453198983306014,True,3.9521179111573677,-1.8062539516159846,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
6,5,5.047286498801027,True,False,1.1730416467296294,0.21805327938972252,3.453198983306014,True,3.9633566808668506,-1.6065699761562167,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
7,6,5.047286498801027,True,False,1.3727256221893973,0.20681450968023982,3.453198983306014,True,3.974595450576333,-1.4068860006964488,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
8,7,5.047286498801027,True,False,1.5724095976491652,0.1955757399707571,3.453198983306014,True,3.985834220285816,-1.2072020252366809,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
9,8,5.047286498801027,True,False,1.7720935731089331,0.18433697026127444,3.845898065004738,True,3.9970729899952984,-1.007518049776913,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
10,9,5.047286498801027,True,False,1.971777548568701,0.17309820055179176,4.238597146703462,True,4.008311759704781,-0.8078340743171449,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
11,10,5.047286498801027,True,False,2.171461524028469,0.16185943084230908,4.631296228402187,True,4.019550529414263,-0.6081500988573769,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
12,11,5.047286498801027,True,False,2.371145499488237,0.15062066113282638,5.023995310100911,True,4.030789299123747,-0.40846612339760896,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
13,12,5.047286498801027,True,False,2.5708294749480047,0.13938189142334367,5.416694391799636,True,4.042028068833229,-0.20878214793784103,0.1731590154077455,True,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
14,13,5.047286498801027,True,False,2.7705134504077726,0.128143121713861,5.809393473498359,True,4.237849268337572,-0.16811203821730783,0.1731590154077455,True,1.4052718867756009,2.732395032468891,,False,0,evaluation_states_K3_n10000.csv
