idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,6.469282022568796,True,False,0.2639677541054643,-0.8361904324131516,1.5281678318083756,False,4.391365674433458,3.2969760455156245,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
2,1,6.469282022568796,True,False,0.2639677541054643,-0.8361904324131516,1.5281678318083756,True,4.412617980394605,3.0981084023673895,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
3,2,6.469282022568796,True,False,0.46217625395530404,-0.8094810597646583,1.5281678318083756,True,4.433870286355751,2.8992407592191545,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
4,3,6.469282022568796,True,False,0.6603847538051437,-0.7827716871161651,1.5281678318083756,True,4.455122592316898,2.7003731160709195,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
5,4,6.469282022568796,True,False,0.8585932536549834,-0.7560623144676718,1.5281678318083756,True,4.476374898278045,2.5015054729226844,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
6,5,6.469282022568796,True,False,1.056801753504823,-0.7293529418191785,1.5281678318083756,True,4.497627204239191,2.3026378297744494,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
7,6,6.469282022568796,True,False,1.2550102533546628,-0.7026435691706853,1.5281678318083756,True,4.518879510200338,2.1037701866262144,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
8,7,6.469282022568796,True,False,1.4532187532045024,-0.675934196522192,1.5281678318083756,True,4.540131816161485,1.9049025434779792,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
9,8,6.469282022568796,True,False,1.6514272530543421,-0.6492248238736987,1.5281678318083756,True,4.5613841221226314,1.706034900329744,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
10,9,6.469282022568796,True,False,1.8496357529041818,-0.6225154512252055,1.5281678318083756,True,4.582636428083778,1.5071672571815087,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
11,10,6.469282022568796,True,False,2.0478442527540217,-0.5958060785767122,1.5281678318083756,True,4.603888734044925,1.3082996140332734,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
12,11,6.469282022568796,True,False,2.2460527526038616,-0.5690967059282189,1.5281678318083756,True,4.6251410400060715,1.1094319708850382,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
13,12,6.469282022568796,True,False,2.4442612524537015,-0.5423873332797257,1.5281678318083756,True,4.646393345967218,0.9105643277368031,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
14,13,6.469282022568796,True,False,2.6424697523035414,-0.5156779606312324,1.5281678318083756,True,4.667645651928365,0.7116966845885679,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
15,14,6.469282022568796,True,False,2.8406782521533813,-0.4889685879827391,1.5281678318083756,True,4.6888979578895125,0.5128290414403328,1.6139458959737658,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
16,15,6.469282022568796,True,False,3.0388867520032212,-0.46225921533424585,1.1354687501096514,True,4.710150263850659,0.3139613982920977,1.2212468142750417,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
17,16,6.469282022568796,True,False,3.237095251853061,-0.43554984268575253,0.7427696684109273,True,4.731402569811807,0.11509375514386255,0.8285477325763175,False,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
18,17,6.469282022568796,True,False,3.435303751702901,-0.4088404700372592,0.3500705867122038,True,4.752654875772953,-0.08377388800437235,0.4358486508775934,True,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
19,18,6.469282022568796,True,False,3.435303751702901,-0.4088404700372592,0.3500705867122038,True,4.752654875772953,-0.08377388800437235,0.04314956917886925,True,5.503264108384908,-0.0550149485781549,0.4598667874783277,False,7,evaluation_states_K3_n10000.csv
20,19,6.469282022568796,True,False,3.435303751702901,-0.4088404700372592,0.3500705867122038,True,4.752654875772953,-0.08377388800437235,0.04314956917886925,True,5.478239523319598,-0.13354686324246637,0.4598667874783277,True,7,evaluation_states_K3_n10000.csv
21,20,6.469282022568796,True,False,3.435303751702901,-0.4088404700372592,0.3500705867122038,True,4.752654875772953,-0.08377388800437235,0.04314956917886925,True,5.478239523319598,-0.13354686324246637,0.06716770577960357,True,7,evaluation_states_K3_n10000.csv
