idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,3.047286498801027,0.6139012686434396,1.2607304446135053,4.400000000000001,22,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
2,3.198374750692238,0.8711575932135613,1.3049455329888027,2.800000000000001,14,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
3,1.536166788988659,0.7269076163932777,0.8387663367384566,0.7999999999999999,4,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
4,3.899159763094135,0.8176036198094373,1.5148404471810604,4.400000000000001,22,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
5,3.452013204212162,0.6290355589004883,1.3799991825004287,5.000000000000001,25,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
6,3.371764072417136,0.8007455248892963,1.3561406105785465,3.6000000000000005,18,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
7,3.733147624013029,0.6946855147408062,1.464401539220269,5.000000000000002,25,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
8,4.506148385666322,0.9094004128944072,1.7030436024416316,4.800000000000002,24,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
9,1.8608726686518944,0.6732531976746883,0.9263302964868876,1.8,9,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
10,3.3580082483361924,0.9415043012732414,1.3520613457447628,2.600000000000001,13,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
11,1.846698970430042,0.5388857974170836,0.9224725576803883,2.800000000000001,14,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
12,1.7142875126974877,0.6369496412337607,0.8865898793892042,1.7999999999999998,9,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
13,3.6154640442735775,0.7212362197502817,1.428915375938668,4.6000000000000005,23,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
14,1.9728618572253085,0.7560473231817386,0.9569249939080047,1.4,7,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
15,3.659936985447843,1.0206901221447513,1.4422994355410492,2.6000000000000005,13,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
16,1.8129661763495863,0.7705234368102644,0.9133043369923743,1.0000000000000004,5,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
17,3.3879509220950257,0.694236081523556,1.3609447003173831,4.400000000000001,22,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
18,3.024259690117492,0.7155279059705922,1.2540241172919333,3.6,18,True,True,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
