idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,9.047286498801029,5.690553513813633,9.35282781555873,8.282004137235472,34,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
2,9.164907422189737,6.326694577945753,9.42292066292512,5.202390075654058,25,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
3,7.766465036080541,5.585677229476362,8.610766945518854,9.276992015407725,26,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
4,10.307301318226884,4.8849570202802015,10.120741550903706,18.399999999999974,38,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
5,10.241097408425196,5.500634808861062,10.079457880199154,7.763902236997913,40,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
6,8.252191435279752,5.537018111038731,8.887606154267429,9.600000000000001,27,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
7,7.751298970261873,6.312963470808668,8.602213011220812,4.800000000000002,21,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
8,10.620010283272515,6.344439003648233,10.31714470720805,3.0552890733612017,36,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
9,8.005070312684328,6.184310645865241,8.7460615796156,5.4,21,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
10,10.18618444187372,5.21238382366972,10.045293806508994,6.800000000000004,43,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
11,10.538086126472452,6.019419000374676,10.265466724637637,5.871257145116119,33,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
12,10.661233074461231,6.062869803616541,10.343208265004769,5.200000000000002,36,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
13,8.000073359728045,5.42214157834019,8.74321437147021,5.200000000000002,31,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
14,7.711303134268423,5.714453874022476,8.579680762507595,7.336922664398973,25,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
15,8.767717645816152,5.84233405810844,9.18754149974482,8.220990587186671,26,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
16,10.949757370865148,5.574106951107893,10.526757399486318,13.79999999999998,39,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
17,7.197935138546866,5.903928418774669,8.293830930760679,5.082798141038049,26,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
18,9.226157933702446,5.8153435939178255,9.459550889817061,7.200000000000004,30,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
19,8.084854595679692,5.806578821248502,8.791601867615896,8.0,23,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
20,7.542084014962722,5.40962048893288,8.48476784991222,5.8000000000000025,29,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
21,8.696920049714057,4.746909415333618,9.145978348023657,10.839192431696855,37,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
22,7.3773960999126675,4.310195106170829,8.393047551867811,8.800000000000004,36,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
23,9.902030747224954,4.538352404488955,9.869648536130235,11.399999999999991,41,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
24,10.080835664388909,6.439901737974727,9.979951027936377,5.400000000000003,30,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
25,9.437133506245877,6.6535166560584145,9.58640266114621,7.5316268693481,23,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
26,10.228108640988218,4.480780184572085,10.071370477562347,17.199999999999978,39,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
27,10.733431141568143,4.236074503162103,10.388953237316132,14.999999999999982,44,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
28,10.473779333031406,5.525063259844478,10.225013167603954,8.004669967464785,33,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
29,8.330974114500632,5.723372916740341,8.93303484453365,6.600000000000004,28,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
30,9.569678160983957,4.025210562641817,9.666635958233165,11.999999999999986,50,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
31,8.849699221643021,4.724392654894203,9.235818735548055,8.000000000000002,43,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
32,10.884936319203684,5.6018809331832715,10.485348801950783,13.999999999999982,37,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
33,7.724013660028866,5.524831242755561,8.58683731969238,7.800000000000005,27,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
34,8.884785665697827,4.484405312479792,9.256529043939453,13.114999301287575,42,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
35,8.57395012839973,4.689949158427166,9.074068516186534,16.149833081893743,31,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
36,10.145941137932857,6.189179757049686,10.020301798107036,3.999999999999999,37,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
37,7.393131751938732,5.885261829284147,8.401783518734801,5.90526889453158,25,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
38,10.942562823729428,5.535216414632471,10.522156512745397,8.860289509906876,43,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
39,10.749716871483496,6.129708161939479,10.399289000802131,5.0,42,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
40,8.21082787697427,6.012689253461261,8.863813406586656,4.692533926737967,24,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
41,8.47730785238302,4.230959558780123,9.017805755773335,17.867443933032938,36,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
42,10.195768919616624,4.4976025662646775,10.051251640238545,18.199999999999974,41,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
43,10.999164574412356,5.182232211148318,10.558386239105927,16.45252144360918,40,True,True,True,False,7,Evaluation/Evaluation_states/Data/evaluation_states_K7_n10000.csv
