idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,11.047286498801029,9.589080544911429,15.16581311654974,5.561792910494291,37,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
2,11.49395902215,10.329120431375886,15.49278231393329,4.3999999999999995,34,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
3,12.342276866001097,9.430687296355247,16.128552817544268,14.11996546277666,35,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
4,9.423684946829296,9.697772373071864,14.022579939813276,7.4418101878067,27,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
5,10.135225955776525,9.941645544870624,14.514861636843724,14.29348896001179,24,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
6,10.560298207759446,9.735427816613281,14.815454774449016,5.3002288576722885,33,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
7,12.04315513833393,9.176656635107637,15.90216446197195,6.323588134869686,39,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
8,10.10525205638061,9.994222028264346,14.493849022001243,11.76614827553081,23,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
9,9.865814319996216,10.064199690553771,14.326864500692729,14.919797574263065,20,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
10,9.654966617812672,10.285090809905308,14.18109716652696,2.599895734460582,25,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
11,12.93499971709315,7.487518852208099,16.584269291282308,13.161935300616701,54,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
12,9.6975356100332,8.67207745125996,14.210430331868057,14.534497115940658,28,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
13,11.455579982412148,9.586486915259194,15.464477434449769,10.881430896314413,35,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
14,9.197935138546866,8.437574726149954,13.86924345656437,11.085149442435585,29,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
15,9.629007554055082,8.540449310642847,14.163233416866413,11.222969193396466,33,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
16,12.122896738933711,8.88204410470677,15.962280820771323,24.79665957187881,34,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
17,11.93346069177435,9.86505589470446,15.819746776445323,10.194268801184009,35,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
18,9.377396099912668,10.273278179884741,13.991027218877417,3.9751089707808966,22,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
19,10.473143774605951,8.457593719418437,14.753426273694249,23.85648632094593,31,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
20,12.686707436187913,7.034875660584289,16.392217591286432,29.24404038462582,45,True,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
