idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,11.047286498801029,8.326444139729956,15.16581311654974,6.833985150265159,48,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
2,11.49395902215,8.779625054356195,15.49278231393329,5.399999999999999,47,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
3,12.342276866001097,7.1609865147001175,16.128552817544268,13.686039402130461,55,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
4,9.423684946829296,7.721865695629585,14.022579939813276,9.78579379068091,39,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
5,10.135225955776525,8.78955810022643,14.514861636843724,13.953429284549898,33,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
6,10.560298207759446,9.215211261512295,14.815454774449016,5.97696083562855,37,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
7,12.04315513833393,8.13388627913662,15.90216446197195,7.200000000000005,47,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
8,10.10525205638061,8.165994461056549,14.493849022001243,8.600000000000003,38,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
9,9.865814319996216,8.50560978193005,14.326864500692729,10.399999999999995,33,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
10,9.654966617812672,9.419851266405137,14.18109716652696,2.3750533275078283,31,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
11,12.93499971709315,6.627843107738062,16.584269291282308,13.599999999999998,62,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
12,9.6975356100332,6.607705190942296,14.210430331868057,7.000000000000001,47,False,True,True,False,9,Evaluation/Evaluation_states/evaluation_states_K9_n10000.csv
