idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,3.047286498801027,0.5877622559570053,1.2607304446135053,4.600000000000001,23,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
2,3.198374750692238,0.8424460172814257,1.3049455329888027,3.0000000000000013,15,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
3,1.536166788988659,0.699638540229345,0.8387663367384566,0.9999999999999999,5,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
4,3.899159763094135,0.7615333077752294,1.5148404471810604,4.800000000000002,24,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
5,3.452013204212162,0.5767177512783686,1.3799991825004287,5.400000000000001,27,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
6,3.371764072417136,0.7727380696404036,1.3561406105785465,3.8000000000000007,19,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
7,3.733147624013029,0.6410612729974641,1.464401539220269,5.400000000000002,27,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
8,4.506148385666322,0.8515033446778083,1.7030436024416316,5.200000000000002,26,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
9,1.8608726686518944,0.6465206656979413,0.9263302964868876,2.0,10,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
10,3.3580082483361924,0.9120892582605089,1.3520613457447628,2.800000000000001,14,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
11,1.846698970430042,0.5134969394429127,0.9224725576803883,3.000000000000001,15,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
12,1.7142875126974877,0.6105801448214232,0.8865898793892042,1.9999999999999998,10,False,True,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
