idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,12.047286498801029,10.067603251274283,18.790674934596936,11.143826147456865,49,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
2,13.66919081916361,8.159306343350835,20.110049019985084,20.38331620203922,57,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
3,10.60209932168471,8.511202771842095,17.681297058793156,23.201578983153222,46,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
4,11.367178895760452,10.324456678363777,18.260823616363787,10.399253063644478,43,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
5,10.308335234002154,9.84611239236234,17.463427394113026,9.263558057778027,39,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
6,12.015211800778118,8.09953760234127,18.76537587700958,19.411137349024056,55,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
7,10.300844447257615,10.983929752617922,17.457905588384335,8.231002424377984,32,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
8,11.057358916529305,10.824560232245924,18.024035678342532,4.996563095486856,40,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
9,10.368355862756465,9.48043066811312,17.507731934681892,13.099046078752863,39,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
10,12.595403016047795,9.888443910741053,19.227756751551706,10.200000000000014,52,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
11,13.650733158876442,9.9836774796819,20.094591931415593,11.07858621420324,51,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
12,11.543395976289478,9.077841932743581,18.396782046366912,17.39999999999997,46,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
13,11.759745917744024,10.334668406720974,18.564973824307486,9.488869279176377,43,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
14,12.21489858387111,9.225103459841598,18.923379886307814,10.59999999999999,51,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
15,13.530558778359064,8.333397979912395,19.994202688542934,22.041030962078356,55,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
16,12.392113871995122,9.470888078221972,19.064601301694317,23.199999999999953,44,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
17,10.276360842930329,10.311394953819978,17.43986928931855,8.832660899895517,40,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
18,12.757377781939338,11.842208274147978,19.358638347469835,7.824681944537531,37,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
19,12.39787149512583,10.715748970144427,19.069205248377706,7.563934593375003,46,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
20,11.178325642672572,10.278678815333029,18.11614622367005,4.117968840740343,43,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
21,11.260753870868358,10.406548741524855,18.17916204366248,9.330144838423113,41,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
22,10.439045040314513,9.314705385379135,17.560049603803165,13.199999999999989,42,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
23,13.619100910321034,9.426348452207625,20.0681256619482,7.3162240504315745,61,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
24,11.944648860055906,9.313142261018772,18.709827284677345,18.076277703400816,44,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
25,11.009957532527554,10.728309305363318,17.988060995450248,11.19369185895965,36,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
26,12.509803531452334,8.876864133615214,19.15890591186699,17.585987700881972,51,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
27,13.523825002891035,11.336471070453813,19.988590312122657,13.158131819075457,39,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
28,11.459756674899804,10.800229518147242,18.33213530827315,8.223917093018848,43,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
29,11.210705130498788,10.940572881958465,18.140875903636463,6.032106038583186,40,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
30,13.997643400564826,10.362787483203558,20.386809496121202,7.600000000000002,51,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
31,11.805685090100638,7.699032058474159,18.600867291230042,23.527616321529855,54,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
32,12.985236222455825,8.618626779531645,19.54408385705073,14.400000000000013,56,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
33,10.8008025738824,8.935677922731573,17.830127397245672,15.913718272173975,45,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
34,11.52684885633376,11.197778479933218,18.38397580599855,6.213542310141474,39,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
35,13.41398425219755,11.099744933936417,19.897233082238436,12.681383601409225,41,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
36,11.993381962114931,11.639266978554833,18.748175082384325,10.999999999999993,34,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
37,11.873523478011368,10.531024423210317,18.653986532044556,6.200000000000005,44,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
38,11.508297896154057,9.572918457442727,18.369628472703393,9.87488336973289,46,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
39,10.895771674328266,9.279847734192325,17.901676817953536,10.000000000000005,49,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
40,11.5485212133202,10.703830668399716,18.400750258678226,4.000000000000002,43,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
41,11.69679347828099,9.651222831289681,18.515889894806925,13.199999999999994,46,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
42,10.58799414664897,10.015815204830197,17.670777027778946,13.668717848068985,34,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
43,12.205994582397365,9.052212107649131,18.916309126360638,17.78947084201724,49,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
44,10.193547164086173,11.191550859382152,17.37899585606307,5.45787330373173,34,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
45,12.495000397320558,10.118033336755166,19.147021413734084,10.747018120941949,47,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
46,12.092961772164166,9.92337164143197,18.826754576746968,12.199999999999987,43,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
47,10.347259304936864,10.36967963512206,17.4921471284844,12.05505448245637,36,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
48,11.274324525836883,8.765161174489027,18.189556186299416,14.075651715971878,48,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
49,11.844956333561932,10.77635731053223,18.631600941351977,6.600000000000003,42,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
50,12.113860602376093,11.907678973607162,18.843283695589392,3.574231773715548,38,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
51,13.86067619248948,9.643966976327158,20.271006334387145,22.51641992133382,51,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
52,12.10564472624389,9.625807563467067,18.836784109915577,11.692568913447683,46,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
53,12.779120538725362,9.416202583034456,19.376266994467077,14.332667129701674,49,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
54,13.201401268254346,11.64568426374854,19.72144695400694,5.33813279944437,44,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
55,12.274373215108293,7.943617184036197,18.97067008412868,16.4641248339367,54,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
56,11.8771461587994,8.559858936051679,18.656827055157503,19.757891857554075,47,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
57,11.28832722008832,10.789454832468516,18.200287009938418,10.335406479926563,37,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
58,11.136690324414795,11.668702012066518,18.08439350055089,7.093855245632639,31,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
59,13.896120012136784,10.130789790322623,20.300919631929084,8.400000000000002,51,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
60,12.080620937455988,10.378675919610611,18.8170002026855,8.400000000000002,43,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
61,13.676165314386168,10.565345602332961,20.11589235636939,6.0,52,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
62,13.658494724986348,7.197531228634266,20.10109049694961,11.800000000000017,75,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
63,12.341091411835288,11.229715437560007,19.023845697457077,11.049196782474143,38,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
64,13.967279531162935,8.448047432974153,20.361089050107363,14.19999999999999,65,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
65,13.630685270490092,9.43171734115677,20.07781466683015,18.399999999999963,53,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
66,13.895302854035473,7.854099962017443,20.300229557284993,22.79999999999995,61,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
67,10.821225296817868,10.902155176688977,17.845491060210264,6.10634461810354,41,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
68,10.142063469255088,9.982756087556364,17.34125532415191,7.000000000000004,42,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
69,10.19275533114954,11.465320502957459,17.37841479676822,7.089088186948407,34,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
70,13.109874573320676,9.16894171046434,19.646178954941767,16.168022357135136,48,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
71,10.354461203584249,11.317632305886233,17.497465941463695,5.5404716358185615,35,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
72,13.070000027235036,8.6557276334572,19.613465979518253,16.46453107339937,54,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
73,13.920847322273517,10.25700250171203,20.32181081978745,9.399999999999991,53,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
74,11.337803247559668,10.698188309346355,18.23824940079118,10.603274593776908,40,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
75,10.871777961318475,9.943906763735171,17.883574580359742,12.169910073613627,43,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
76,13.655653980933671,9.4294029670587,20.09871180396849,19.09644173516522,50,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
77,13.155648224786564,9.868512083321491,19.68379013009998,9.40000000000001,53,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
78,12.890498037089383,11.22505232203244,19.466791498376885,8.414811121686215,46,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
79,10.403474354074628,9.538480855809231,17.533704764087116,20.19999999999996,38,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
80,10.699336676631864,10.822093289321813,17.753981175520302,9.008627104801166,35,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
81,12.47646958035492,11.069185702869103,19.132153426609285,7.763157371250507,41,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
82,11.750818162325665,11.071260515673211,18.55800565781469,7.200000000000004,37,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
83,10.677250771150495,10.441427826814179,17.737447339599267,8.158014691131871,45,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
84,12.35897661514608,8.476980432464803,19.038123142230322,21.599999999999987,49,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
85,10.954235228203771,11.39894840213798,17.945857130273215,8.200000000000003,33,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
86,12.76682748989458,8.180701131685257,19.36629826940128,18.999999999999968,55,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
87,10.45958833067174,9.202209989480398,17.57528187909509,6.000000000000002,45,False,True,True,False,10,Evaluation/Evaluation_states/evaluation_states_K10_n10000.csv
