idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,9.047286498801027,5.066694385279505,9.352827815558728,22.999999999999947,12.688811577290405,27,False,7,evaluation_states_K7_n10000.csv
2,True,9.164907422189737,6.549953885880768,9.42292066292512,13.999999999999982,6.165704404126938,18,False,7,evaluation_states_K7_n10000.csv
3,True,7.766465036080541,4.585812068349512,8.610766945518854,24.199999999999953,6.797812949965231,24,False,7,evaluation_states_K7_n10000.csv
4,True,10.307301318226884,4.679794245862155,10.120741550903706,30.199999999999932,7.279137421095877,32,False,7,evaluation_states_K7_n10000.csv
5,True,10.241097408425196,5.380041533076134,10.079457880199154,25.59999999999994,7.363080329981102,27,False,7,evaluation_states_K7_n10000.csv
6,True,8.252191435279752,5.494192947241566,8.887606154267429,17.799999999999972,6.009953140401439,22,False,7,evaluation_states_K7_n10000.csv
7,True,7.751298970261873,5.432589304768817,8.602213011220812,16.799999999999976,6.7345870603559534,21,False,7,evaluation_states_K7_n10000.csv
8,True,10.620010283272517,5.1671063728908155,10.317144707208051,22.99999999999995,7.058077687106921,36,False,7,evaluation_states_K7_n10000.csv
9,True,8.005070312684328,5.791210340511511,8.7460615796156,15.59999999999998,6.518914676196784,19,False,7,evaluation_states_K7_n10000.csv
10,True,10.18618444187372,4.730237375909471,10.045293806508994,28.39999999999993,7.343459291022998,33,False,7,evaluation_states_K7_n10000.csv
11,True,10.538086126472452,5.764210933048379,10.265466724637637,18.79999999999997,7.326034120777929,32,False,7,evaluation_states_K7_n10000.csv
12,True,10.661233074461233,5.258737314254532,10.34320826500477,23.799999999999944,7.140220631636904,34,False,7,evaluation_states_K7_n10000.csv
13,True,8.000073359728045,5.8701824796804765,8.74321437147021,12.399999999999984,7.4066917999134185,22,False,7,evaluation_states_K7_n10000.csv
14,True,7.711303134268423,5.688392017673859,8.579680762507595,17.199999999999974,5.840165545810375,16,False,7,evaluation_states_K7_n10000.csv
15,True,8.767717645816152,5.684125631171056,9.18754149974482,17.59999999999997,6.243382599053233,23,False,7,evaluation_states_K7_n10000.csv
16,True,10.949757370865148,4.953151919650631,10.526757399486318,28.59999999999993,7.500473553377828,34,False,7,evaluation_states_K7_n10000.csv
17,True,7.197935138546866,5.619981648662094,8.293830930760679,12.399999999999988,7.055175272622705,20,False,7,evaluation_states_K7_n10000.csv
18,True,9.226157933702446,5.081011532860877,9.459550889817061,20.79999999999996,7.2656292829661755,31,False,7,evaluation_states_K7_n10000.csv
19,True,8.084854595679692,5.5990978163535665,8.791601867615896,17.999999999999968,7.159799462365389,19,False,7,evaluation_states_K7_n10000.csv
20,True,7.542084014962722,5.333938817626253,8.48476784991222,16.799999999999976,6.718334305934132,21,False,7,evaluation_states_K7_n10000.csv
21,True,8.696920049714057,5.528614064427335,9.145978348023657,18.399999999999967,6.467453410880113,24,False,7,evaluation_states_K7_n10000.csv
22,True,7.3773960999126675,3.9682286587425075,8.393047551867811,22.999999999999954,6.1405191866466,34,False,7,evaluation_states_K7_n10000.csv
23,True,9.902030747224954,4.847128401349703,9.869648536130235,25.599999999999934,7.24839409759949,33,False,7,evaluation_states_K7_n10000.csv
24,True,10.080835664388907,6.221751773824751,9.979951027936377,15.399999999999977,7.336664283054124,27,False,7,evaluation_states_K7_n10000.csv
25,True,9.437133506245875,5.926150068701539,9.58640266114621,17.599999999999973,6.851818176222326,24,False,7,evaluation_states_K7_n10000.csv
26,True,10.228108640988218,4.286876801956863,10.071370477562347,30.799999999999923,7.37129216816853,37,False,7,evaluation_states_K7_n10000.csv
27,True,10.733431141568145,3.436920764444219,10.388953237316134,38.2,7.004843986880503,44,False,7,evaluation_states_K7_n10000.csv
28,True,10.473779333031406,5.862459331402834,10.225013167603954,23.79999999999995,6.901397780317331,24,False,7,evaluation_states_K7_n10000.csv
29,True,8.330974114500632,5.669531806140461,8.93303484453365,17.79999999999997,6.716088846750598,20,False,7,evaluation_states_K7_n10000.csv
30,True,9.569678160983957,3.9834237217307646,9.666635958233165,27.999999999999943,6.755259116512399,42,False,7,evaluation_states_K7_n10000.csv
31,True,8.849699221643021,4.711442360833586,9.235818735548055,22.999999999999947,6.318689653623218,31,False,7,evaluation_states_K7_n10000.csv
32,True,10.884936319203684,5.402566700283362,10.485348801950783,23.999999999999947,7.155579422858682,33,False,7,evaluation_states_K7_n10000.csv
33,True,7.7240136600288665,5.309069514199528,8.58683731969238,17.999999999999968,7.107468141771478,21,False,7,evaluation_states_K7_n10000.csv
34,True,8.884785665697827,5.225602903132587,9.256529043939453,20.999999999999964,7.131130675739675,26,False,7,evaluation_states_K7_n10000.csv
35,True,8.57395012839973,4.962022374436086,9.074068516186534,22.59999999999995,7.070206484432215,26,False,7,evaluation_states_K7_n10000.csv
36,True,10.145941137932857,6.263896820544989,10.020301798107036,13.599999999999987,7.2876393461650935,29,False,7,evaluation_states_K7_n10000.csv
37,True,7.393131751938732,5.242215560960279,8.401783518734801,18.199999999999967,6.270112978432884,19,False,7,evaluation_states_K7_n10000.csv
38,True,10.942562823729427,4.757437896494489,10.522156512745397,26.79999999999995,6.246198544094226,39,False,7,evaluation_states_K7_n10000.csv
39,True,10.749716871483496,4.111492152052589,10.399289000802131,33.39999999999994,6.836282451790225,39,False,7,evaluation_states_K7_n10000.csv
40,True,8.21082787697427,5.976332081112542,8.863813406586656,15.199999999999974,6.647712161920882,18,False,7,evaluation_states_K7_n10000.csv
41,True,8.47730785238302,4.416419910805089,9.017805755773335,27.999999999999936,6.888747338317422,26,False,7,evaluation_states_K7_n10000.csv
42,True,10.195768919616624,4.015691614368679,10.051251640238545,31.79999999999992,7.259019583509693,40,False,7,evaluation_states_K7_n10000.csv
43,True,10.999164574412356,5.3173115901607595,10.558386239105927,24.999999999999947,7.2521048090215965,34,False,7,evaluation_states_K7_n10000.csv
44,True,10.725279262872306,5.465748065745078,10.383781993778175,27.19999999999994,7.461746286371904,27,False,7,evaluation_states_K7_n10000.csv
45,True,8.506103338298654,6.235893840532687,9.03454664801767,13.199999999999985,5.570830612909189,19,False,7,evaluation_states_K7_n10000.csv
46,True,10.974517251753472,5.424837345626088,10.542600621423224,25.999999999999943,7.6525585577393604,31,False,7,evaluation_states_K7_n10000.csv
47,True,9.958273281607717,5.346198626396712,9.904262224599925,21.99999999999995,7.277120458401632,30,False,7,evaluation_states_K7_n10000.csv
48,True,10.785640230760226,5.639493394042999,10.42211002318966,24.999999999999943,6.5402929101930765,28,False,7,evaluation_states_K7_n10000.csv
49,True,8.879420635498887,5.821405142159099,9.253360365038041,14.599999999999984,6.889750249969538,26,False,7,evaluation_states_K7_n10000.csv
50,True,8.411474802634299,4.777447799475773,8.97960602009799,22.799999999999955,6.81602561564471,27,False,7,evaluation_states_K7_n10000.csv
51,True,7.27441950143698,4.7111548330921735,8.336022747407917,19.999999999999968,6.326711287997021,24,False,7,evaluation_states_K7_n10000.csv
52,True,9.74520159129233,4.85810300496429,9.773525867804672,26.399999999999938,6.909215686140763,30,False,7,evaluation_states_K7_n10000.csv
53,True,7.47041819235829,6.111624123383833,8.444775782014615,12.199999999999989,6.844837145281576,15,False,7,evaluation_states_K7_n10000.csv
54,True,9.313721745104655,5.371854247428731,9.512071801556731,22.199999999999953,7.1592164765808874,25,False,7,evaluation_states_K7_n10000.csv
55,True,9.397261270519605,5.693690413489556,9.562348187999522,20.19999999999996,5.469271569428761,24,False,7,evaluation_states_K7_n10000.csv
56,True,8.902729943188845,5.07044926226362,9.267132194694074,19.799999999999965,6.885655665349656,30,False,7,evaluation_states_K7_n10000.csv
57,True,8.344429055261028,5.771068266734412,8.94080810173368,16.599999999999973,6.668368750595802,20,False,7,evaluation_states_K7_n10000.csv
58,True,10.084622491772071,5.342840434342034,9.982295260933185,20.999999999999957,6.644115635112161,33,False,7,evaluation_states_K7_n10000.csv
59,True,9.495646522886787,5.3283237593706065,9.621771072578,22.199999999999957,7.209153612615281,27,False,7,evaluation_states_K7_n10000.csv
60,True,7.058470106115779,6.061101802076637,8.217253078745575,11.399999999999995,6.7030415312879175,14,False,7,evaluation_states_K7_n10000.csv
61,True,8.240039211681736,4.541690350676519,8.880611866038596,23.999999999999947,6.980374766441817,28,False,7,evaluation_states_K7_n10000.csv
62,True,8.793156086080614,5.8893605074319755,9.20250463420416,15.999999999999975,6.97171324368837,22,False,7,evaluation_states_K7_n10000.csv
63,True,10.370507068219965,5.015156208233654,10.16025246753304,28.99999999999993,6.571336953355722,29,False,7,evaluation_states_K7_n10000.csv
64,True,10.505447385211859,4.2952836361965225,10.244922391336043,30.19999999999993,7.010074562344138,40,False,7,evaluation_states_K7_n10000.csv
65,True,10.30053317858997,6.377924727762696,10.116516287098172,17.199999999999967,7.104462531269309,24,False,7,evaluation_states_K7_n10000.csv
66,True,9.946793890886115,5.290076348816067,9.897191308325155,23.79999999999995,6.423019261278065,29,False,7,evaluation_states_K7_n10000.csv
67,True,9.742843753823932,3.967854200515731,9.772085162172061,31.79999999999992,6.315272107151112,37,False,7,evaluation_states_K7_n10000.csv
68,True,9.707320742147921,5.072785207730007,9.750395526694483,22.999999999999954,7.292607888707535,31,False,7,evaluation_states_K7_n10000.csv
69,True,9.53847496707503,6.449968146664332,9.647710277188873,12.199999999999992,6.559946907638139,24,False,7,evaluation_states_K7_n10000.csv
70,True,7.5986436527583,4.778598776475042,8.516416003873644,21.999999999999957,6.116334627343871,23,False,7,evaluation_states_K7_n10000.csv
71,True,10.0121774523563,5.546157875703432,9.937507101355024,20.19999999999996,7.482841710502504,30,False,7,evaluation_states_K7_n10000.csv
72,True,9.408842359043646,5.559734695868637,9.569331049499429,19.99999999999996,7.074807054247657,26,False,7,evaluation_states_K7_n10000.csv
73,True,9.181339986144053,5.399404676168874,9.43273926542215,21.399999999999956,7.2016986395116716,25,False,7,evaluation_states_K7_n10000.csv
74,True,8.365552047020167,5.473586104352348,8.953020032803508,17.59999999999997,6.773815360356893,23,False,7,evaluation_states_K7_n10000.csv
75,True,7.351462100908206,5.828816768846406,8.378662561146676,12.399999999999988,5.617496582440081,18,False,7,evaluation_states_K7_n10000.csv
76,True,9.960006406283851,5.715650344126917,9.90533004189583,18.999999999999968,6.989929594874075,29,False,7,evaluation_states_K7_n10000.csv
77,True,9.32988990983586,5.603413761218546,9.521789350653098,19.199999999999967,7.41081582891296,26,False,7,evaluation_states_K7_n10000.csv
