idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,4.046448536997266,1.623582627064634,2.2436419720186196,4.200000000000002,5.945531313787081,10,False,3,test_states_K3_n10000.csv
2,True,4.691138693080511,1.6958860713317399,2.480058743384672,4.6,3.7480257362388105,15,False,3,test_states_K3_n10000.csv
3,True,3.4288292338143522,1.694378118756318,2.0242961484124673,1.8000000000000003,3.2118320755015186,8,False,3,test_states_K3_n10000.csv
4,True,4.992224219668992,1.4687173478337843,2.5930801987064154,6.000000000000003,3.100224454940058,26,False,3,test_states_K3_n10000.csv
5,True,4.628777433918428,1.9309927974606655,2.456857258673104,2.8000000000000007,3.5603718570033775,11,False,3,test_states_K3_n10000.csv
6,True,6.001586377453103,1.4895993658722828,2.984094470296782,8.8,3.3435157348110196,27,False,3,test_states_K3_n10000.csv
7,True,6.3098677719123115,1.9517989447484092,3.1072408679719987,6.200000000000003,3.5038162051403807,21,False,3,test_states_K3_n10000.csv
8,True,4.209213465239465,1.3625743120838119,2.3026113681023324,5.400000000000001,2.821149363247591,22,False,3,test_states_K3_n10000.csv
9,True,6.467891854166201,1.650951834866716,3.1710405237138386,8.8,3.6322120649423955,26,False,3,test_states_K3_n10000.csv
10,True,6.897927349273641,2.032174645380924,3.346977558202666,6.400000000000003,3.679456881294988,25,False,3,test_states_K3_n10000.csv
11,True,3.820086926666029,1.4116292785215299,2.1624387342057494,4.600000000000002,3.238411300894045,16,False,3,test_states_K3_n10000.csv
12,True,5.771181896686253,1.8315974204347107,2.8931941306968243,5.600000000000002,3.534968557211914,21,False,3,test_states_K3_n10000.csv
13,True,5.6044135409138764,1.7821449545887398,2.8280067535024047,5.600000000000003,2.7903097884360633,21,False,3,test_states_K3_n10000.csv
14,True,3.055964084113734,1.2889124350621044,1.8952581401105597,4.3999999999999995,3.3127428596096937,10,False,3,test_states_K3_n10000.csv
15,True,4.873297527426861,1.7824150844067876,2.548239006338405,5.000000000000003,3.662280761590967,12,False,3,test_states_K3_n10000.csv
