idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,6.046448536997266,3.370759934353163,4.775233162127991,6.600000000000002,7.987945603247125,18,False,5,test_states_K5_n10000.csv
2,True,7.044263894278308,2.5239451729088094,5.2433423719773415,13.399999999999988,4.531514378037767,36,False,5,test_states_K5_n10000.csv
3,True,7.454867753610349,3.6220730492027524,5.441993408172015,8.600000000000005,4.299354055504005,21,False,5,test_states_K5_n10000.csv
4,True,7.415222069049754,3.9981424124172578,5.422659574358514,4.8000000000000025,4.0480586311663975,20,False,5,test_states_K5_n10000.csv
5,True,8.708667741606364,2.9737219906993437,6.070317966250403,12.399999999999988,5.0922568357148075,42,False,5,test_states_K5_n10000.csv
6,True,7.453310705961595,3.765674033258232,5.441233472059592,7.0,4.562559320964125,21,False,5,test_states_K5_n10000.csv
7,True,6.5425604675345586,3.0468087681930562,5.005383991561635,10.599999999999994,4.496195619784607,22,False,5,test_states_K5_n10000.csv
8,True,7.6836172601433095,3.132691941591885,5.554186062377486,10.2,4.047702916386465,32,False,5,test_states_K5_n10000.csv
9,True,6.562427748851903,3.0160842373662415,5.014707364494807,10.799999999999997,4.637707441667466,22,False,5,test_states_K5_n10000.csv
10,True,5.262816902414448,2.9287041422146363,4.422143546072663,8.600000000000005,4.337451395870483,17,False,5,test_states_K5_n10000.csv
11,True,6.8946058733705,3.085684652985365,5.171810734069906,9.2,3.38973038275284,28,False,5,test_states_K5_n10000.csv
12,True,5.982277660949709,3.2971612844226668,4.745838153408579,7.200000000000003,4.77621263800365,18,False,5,test_states_K5_n10000.csv
13,True,7.470769921928476,3.7921994825549312,5.4497575470350625,9.0,5.541969413879815,16,False,5,test_states_K5_n10000.csv
14,True,8.02234254867155,3.246420827489408,5.722319387301682,8.400000000000006,3.531435660575209,37,False,5,test_states_K5_n10000.csv
15,True,6.773779732186161,3.7881323535626192,5.114400155438917,5.200000000000002,4.172674094618234,18,False,5,test_states_K5_n10000.csv
16,True,6.9286988113024055,3.609908621310921,5.188065010170414,5.600000000000002,3.569905477221908,23,False,5,test_states_K5_n10000.csv
17,True,8.401920714019713,2.952427161166307,5.9135704387921635,12.199999999999989,3.8223518453937233,39,False,5,test_states_K5_n10000.csv
18,True,7.433591285586002,3.6637197614551744,5.43161353775149,6.600000000000004,3.6466794825939868,24,False,5,test_states_K5_n10000.csv
19,True,8.523788380269526,3.3806524332434944,5.975610086827232,11.399999999999995,3.600150668039415,31,False,5,test_states_K5_n10000.csv
20,True,5.684085241979979,3.298717348237491,4.610369299273604,7.800000000000004,5.263958587711427,13,False,5,test_states_K5_n10000.csv
21,True,5.787176453664006,3.534090250516127,4.65699417963293,6.200000000000003,4.6369675499891745,12,False,5,test_states_K5_n10000.csv
22,True,6.489612165509575,2.8433361513270645,4.980576418320668,8.400000000000002,2.5235588584665605,33,False,5,test_states_K5_n10000.csv
23,True,5.696628887442904,2.9783939960507717,4.616030562848103,9.400000000000002,4.495795946707967,18,False,5,test_states_K5_n10000.csv
24,True,7.629429845197684,3.583336163221995,5.527510750254505,8.800000000000004,4.94072169882065,23,False,5,test_states_K5_n10000.csv
25,True,8.07057821252453,3.0797935674598214,5.746456550920939,15.199999999999985,5.549640811581822,25,False,5,test_states_K5_n10000.csv
26,True,5.619061699573155,3.7367428575309996,4.581075062396694,4.2,5.677838766858027,10,False,5,test_states_K5_n10000.csv
27,True,5.644993502595062,2.902515068893096,4.592747233277823,9.200000000000001,3.8327683590625545,20,False,5,test_states_K5_n10000.csv
28,True,8.222201421614951,3.356004147614861,5.822644517316082,11.59999999999999,4.65071902310337,28,False,5,test_states_K5_n10000.csv
29,True,5.582902454597603,3.1971330848101878,4.564822797255585,6.200000000000005,3.140133522098461,19,False,5,test_states_K5_n10000.csv
30,True,8.716769309679815,3.2327695471833637,6.074484427274363,13.999999999999986,3.9577950455266273,30,False,5,test_states_K5_n10000.csv
31,True,7.137687031610821,3.393129645040543,5.288232083700649,8.799999999999999,4.533802551176043,23,False,5,test_states_K5_n10000.csv
32,True,8.919721974825013,3.5932019422356984,6.179304685517621,12.399999999999991,4.550451060680679,27,False,5,test_states_K5_n10000.csv
33,True,8.728589617574245,3.4670271284644554,6.0805658081089735,10.2,4.646589736646375,33,False,5,test_states_K5_n10000.csv
34,True,8.848635168168615,3.0438539572005645,6.142492403525047,15.199999999999978,4.621201281591528,34,False,5,test_states_K5_n10000.csv
35,True,6.022560577513028,3.326100589307157,4.764280687718024,8.200000000000003,5.099926314142259,15,False,5,test_states_K5_n10000.csv
36,True,5.934841143925015,3.5024731159004325,4.724163856608408,6.800000000000001,4.60217511820216,13,False,5,test_states_K5_n10000.csv
37,True,7.774635706661164,2.9948622709032557,5.599130151260622,12.99999999999999,4.476665768347781,30,False,5,test_states_K5_n10000.csv
38,True,7.1488789015890575,3.382446000462762,5.293621958311602,8.400000000000002,3.9437932995856153,25,False,5,test_states_K5_n10000.csv
39,True,6.808155284051782,3.4906039983876895,5.130702759770673,8.000000000000004,3.743794714270915,19,False,5,test_states_K5_n10000.csv
40,True,5.365359804715072,3.2768677191973046,4.467620080088919,6.0000000000000036,3.371344639750805,15,False,5,test_states_K5_n10000.csv
41,True,8.51311456997397,3.8103824623108027,5.970163967955973,7.800000000000005,3.549540364609186,28,False,5,test_states_K5_n10000.csv
42,True,6.719384702012903,3.133213885553361,5.0886536027408145,9.000000000000002,4.207635748598838,25,False,5,test_states_K5_n10000.csv
43,True,7.570276378719976,3.4256845190917335,5.498460581035023,8.200000000000003,3.638181583608111,28,False,5,test_states_K5_n10000.csv
44,True,6.078566201622225,3.2631281347561574,4.789977636335534,8.400000000000002,4.5372796477408075,17,False,5,test_states_K5_n10000.csv
45,True,8.646430422074985,3.4629484296780477,6.038356252394279,12.599999999999989,5.392928279721873,27,False,5,test_states_K5_n10000.csv
46,True,8.197968147879722,3.426661330231809,5.810435577655188,11.399999999999995,4.620716793897826,26,False,5,test_states_K5_n10000.csv
47,True,5.655930597503313,3.2701161153727725,4.597674331581548,7.600000000000005,4.039799938501735,14,False,5,test_states_K5_n10000.csv
48,True,5.925529642087257,3.3925603534667594,4.719914826180412,7.000000000000005,4.9293996772922695,15,False,5,test_states_K5_n10000.csv
49,True,6.444547668464086,3.4687339196068874,4.959508600385396,7.200000000000005,3.722534824673323,18,False,5,test_states_K5_n10000.csv
50,True,7.878029343166688,3.081196943251265,5.650394340229267,13.999999999999986,3.8468566821838492,26,False,5,test_states_K5_n10000.csv
51,True,7.162049704499028,3.1324770254518444,5.299968205822879,11.199999999999996,4.794748807395249,24,False,5,test_states_K5_n10000.csv
52,True,7.4367837441809534,3.3331347640450044,5.433170399250005,9.400000000000002,4.1282152818191395,26,False,5,test_states_K5_n10000.csv
53,True,5.282388958465067,3.5662578847364212,4.43080660334702,4.6000000000000005,4.837144113216322,10,False,5,test_states_K5_n10000.csv
54,True,7.862378976099396,3.817323965319334,5.64262034099713,7.400000000000003,5.032995693130918,23,False,5,test_states_K5_n10000.csv
55,True,5.7441683717722345,3.518667247270544,4.637516078495118,6.600000000000003,5.231702606666075,11,False,5,test_states_K5_n10000.csv
56,True,8.891732934072293,3.139891391381286,6.164798006247693,11.799999999999994,2.87639371490243,40,False,5,test_states_K5_n10000.csv
57,True,8.589391028957042,3.6885561656738837,6.00913476695346,9.000000000000004,4.519842572983093,29,False,5,test_states_K5_n10000.csv
58,True,6.901920882749902,3.206628535205203,5.175296225181325,8.600000000000001,3.310364936931112,26,False,5,test_states_K5_n10000.csv
59,True,5.477558310600957,3.127592929996841,4.517629682134268,5.8000000000000025,3.972937964289725,21,False,5,test_states_K5_n10000.csv
60,True,6.7749181790470505,3.3409340314916176,5.114939669751781,9.200000000000003,4.328708489532919,20,False,5,test_states_K5_n10000.csv
61,True,5.580602269355252,3.188650695392284,4.563789868981624,8.200000000000003,4.820522842576961,14,False,5,test_states_K5_n10000.csv
62,True,5.1333879428432,3.297796380192593,4.3650560570380925,6.400000000000001,3.9659492123557594,11,False,5,test_states_K5_n10000.csv
63,True,6.6661239029921155,3.1082300753888155,5.063503625892838,8.800000000000002,4.683289979759806,26,False,5,test_states_K5_n10000.csv
64,True,7.470826368079175,3.3249874822921077,5.449785115913034,10.199999999999996,3.7479803632620374,25,False,5,test_states_K5_n10000.csv
65,True,8.925903866845056,3.4039044340302747,6.182510951176935,13.799999999999997,5.5200574587433,29,False,5,test_states_K5_n10000.csv
66,True,7.058836955711314,3.4488829133977,5.2503327442633205,7.600000000000005,4.286226338180278,24,False,5,test_states_K5_n10000.csv
67,True,5.400831238396783,3.0416526250853906,4.483402216062,7.200000000000003,3.738857955135627,19,False,5,test_states_K5_n10000.csv
68,True,6.813291991243409,3.7350929576362146,5.133140956755021,6.400000000000002,4.05206652230968,17,False,5,test_states_K5_n10000.csv
69,True,5.455770672232648,3.115986119849394,4.507897886965838,7.000000000000002,4.421913123865904,18,False,5,test_states_K5_n10000.csv
70,True,6.226271730743245,3.4379459170182427,4.858062435574993,7.000000000000002,3.3126783370838377,17,False,5,test_states_K5_n10000.csv
71,True,8.382452249961233,3.305276367224936,5.903688208557027,11.999999999999986,4.42398297341213,30,False,5,test_states_K5_n10000.csv
72,True,6.97308252315697,3.441483017527964,5.2092618287784545,8.200000000000003,4.437730647486551,22,False,5,test_states_K5_n10000.csv
73,True,8.653308414356067,3.304611018432202,6.041884450963238,12.79999999999999,5.488370745911625,31,False,5,test_states_K5_n10000.csv
74,True,6.119565452524996,3.5166463626743187,4.808830660741506,5.400000000000004,3.602999283609585,18,False,5,test_states_K5_n10000.csv
75,True,8.007070663943159,3.9074539997365454,5.714687425205815,6.400000000000005,4.7744944638952465,24,False,5,test_states_K5_n10000.csv
76,True,5.850006752155159,2.8180297369954155,4.68551889855534,9.2,3.7099388710875236,25,False,5,test_states_K5_n10000.csv
77,True,8.984790631089368,2.848510142798906,6.213092737389331,13.799999999999986,4.5499999220706915,44,False,5,test_states_K5_n10000.csv
