idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,jammer_x,jammer_y,file_idx,file
1,0,7.824708992906517,True,True,-0.5006471542212685,0.8011955597101926,0.856729547842295,False,1.1563925894763305,2.6607963063605498,0.9630992243718258,False,3.828302957227889,2.7115824830778723,4.289765300969248,False,4.756407028503344,3.411064575595476,2.328241670472309,False,5.005425247759159,1.950959458351879,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.099628380269129,-0.4870521368243967,239,evaluation_states_K7_n10000.csv
2,1,7.824708992906517,True,True,-0.39466260041438395,0.6315863784894946,0.856729547842295,True,1.137233983729993,2.461716051624284,0.9630992243718258,False,3.828302957227889,2.7115824830778723,4.289765300969248,False,4.756407028503344,3.411064575595476,2.328241670472309,False,5.005425247759159,1.950959458351879,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.113093004180591,-0.3879627635146271,239,evaluation_states_K7_n10000.csv
3,2,7.824708992906517,True,True,-0.23818228844975578,0.7561412337439273,0.856729547842295,True,1.1180753779836552,2.262635796888018,0.9630992243718258,False,3.828302957227889,2.7115824830778723,4.289765300969248,False,4.756407028503344,3.411064575595476,2.328241670472309,False,5.005425247759159,1.950959458351879,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.126557628092053,-0.2888733902048575,239,evaluation_states_K7_n10000.csv
4,3,7.824708992906517,True,True,-0.08170197648512761,0.8806960889983598,0.856729547842295,True,1.0989167722373177,2.0635555421517524,0.9630992243718258,False,3.828302957227889,2.7115824830778723,4.289765300969248,False,4.756407028503344,3.411064575595476,2.328241670472309,False,5.005425247759159,1.950959458351879,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.140022252003515,-0.18978401689508795,239,evaluation_states_K7_n10000.csv
5,4,7.824708992906517,True,True,0.07477833547950058,1.0052509442527924,0.856729547842295,True,1.0797581664909799,1.8644752874154868,0.9630992243718258,True,3.8091443514815513,2.5125022283416065,4.289765300969248,False,4.737248422757006,3.21198432085921,2.328241670472309,False,5.005425247759159,1.950959458351879,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.153486875914977,-0.09069464358531835,239,evaluation_states_K7_n10000.csv
6,5,7.824708992906517,True,True,0.07477833547950058,1.0052509442527924,0.856729547842295,True,1.258613000855975,1.7749713868062387,0.9630992243718258,True,3.7899857457352137,2.3134219736053407,4.289765300969248,False,4.718089817010669,3.0129040661229443,2.328241670472309,False,5.005425247759159,1.950959458351879,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.166951499826439,0.008394729724451239,239,evaluation_states_K7_n10000.csv
7,6,7.824708992906517,True,True,0.07477833547950058,1.0052509442527924,0.856729547842295,True,1.43746783522097,1.6854674861969905,0.9630992243718258,True,3.770827139988876,2.114341718869075,4.289765300969248,False,4.698931211264331,2.8138238113866785,2.328241670472309,False,5.005425247759159,1.950959458351879,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.180416123737901,0.10748410303422083,239,evaluation_states_K7_n10000.csv
8,7,7.824708992906517,True,True,0.07477833547950058,1.0052509442527924,0.856729547842295,True,1.6163226695859652,1.5959635855877423,0.9630992243718258,True,3.7516685342425387,1.9152614641328094,4.6824643826679715,False,4.679772605517994,2.6147435566504127,2.720940752171033,False,5.005425247759159,1.950959458351879,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.193880747649363,0.20657347634399043,239,evaluation_states_K7_n10000.csv
9,8,7.824708992906517,True,True,0.07477833547950058,1.0052509442527924,0.856729547842295,True,1.7951775039509603,1.5064596849784941,0.9630992243718258,True,3.732509928496201,1.7161812093965438,5.075163464366696,False,4.660613999771656,2.415663301914147,3.1136398338697573,False,4.986266642012821,1.7518792036156134,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.207345371560825,0.30566284965376,239,evaluation_states_K7_n10000.csv
10,9,7.824708992906517,True,True,0.07477833547950058,1.0052509442527924,0.856729547842295,True,1.9740323383159555,1.416955784369246,0.9630992243718258,True,3.713351322749863,1.5171009546602783,5.467862546065421,False,4.641455394025318,2.216583047177881,3.5063389155684814,False,4.967108036266484,1.5527989488793479,0.7496370594929893,False,3.346282246698376,1.2230652501215973,,False,2.3236011438089137,-3.1002459267912985,,False,6.220809995472287,0.4047522229635296,239,evaluation_states_K7_n10000.csv
