idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,jammer_x,jammer_y,file_idx,file
1,0,10.431053205569604,True,True,4.219751024077272,1.1015272639228495,2.8302925783599013,False,2.6727584858271336,-5.023582888481351,2.2577968993538367,False,3.4417103934905184,-5.915452931084035,3.2832482301626458,False,4.756683752012443,-5.977645041847307,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,8.721807180509014,0.3591478622876549,1139,evaluation_states_K7_n10000.csv
2,1,10.431053205569604,True,True,4.026235666521926,1.0510118564690167,2.8302925783599013,False,2.6727584858271336,-5.023582888481351,2.2577968993538367,False,3.4417103934905184,-5.915452931084035,3.2832482301626458,False,4.756683752012443,-5.977645041847307,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,8.62204327596616,0.352280304471062,1139,evaluation_states_K7_n10000.csv
3,2,10.431053205569604,True,True,3.832720308966581,1.000496449015184,2.8302925783599013,False,2.6780945190986607,-4.823654084281142,2.2577968993538367,False,3.4470464267620455,-5.715524126883826,3.2832482301626458,False,4.756683752012443,-5.977645041847307,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,8.522279371423306,0.34541274665446914,1139,evaluation_states_K7_n10000.csv
4,3,10.431053205569604,True,True,3.6392049514112355,0.9499810415613511,2.8302925783599013,False,2.683430552370188,-4.623725280080934,2.2577968993538367,False,3.4523824600335726,-5.515595322683618,3.2832482301626458,False,4.762019785283971,-5.777716237647098,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,8.422515466880451,0.33854518883787627,1139,evaluation_states_K7_n10000.csv
5,4,10.431053205569604,True,True,3.44568959385589,0.8994656341075182,2.8302925783599013,False,2.688766585641715,-4.423796475880725,2.2577968993538367,False,3.4577184933050997,-5.315666518483409,3.2832482301626458,False,4.767355818555498,-5.57778743344689,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,8.322751562337597,0.3316776310212834,1139,evaluation_states_K7_n10000.csv
6,5,10.431053205569604,True,True,3.2521742363005446,0.8489502266536854,2.8302925783599013,False,2.694102618913242,-4.223867671680517,2.2577968993538367,False,3.463054526576627,-5.115737714283201,3.2832482301626458,False,4.772691851827026,-5.377858629246681,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,8.222987657794743,0.3248100732046905,1139,evaluation_states_K7_n10000.csv
7,6,10.431053205569604,True,True,3.058658878745199,0.7984348191998525,2.8302925783599013,False,2.699438652184769,-4.023938867480308,2.2577968993538367,False,3.468390559848154,-4.915808910082992,3.2832482301626458,False,4.7780278850985525,-5.177929825046473,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,8.123223753251889,0.31794251538809765,1139,evaluation_states_K7_n10000.csv
8,7,10.431053205569604,True,True,2.8651435211898537,0.7479194117460196,2.8302925783599013,False,2.704774685456296,-3.8240100632801,2.2577968993538367,False,3.473726593119681,-4.715880105882784,3.2832482301626458,False,4.78336391837008,-4.978001020846264,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,8.023459848709035,0.3110749575715048,1139,evaluation_states_K7_n10000.csv
9,8,10.431053205569604,True,True,2.6716281636345083,0.6974040042921869,2.8302925783599013,False,2.7101107187278233,-3.624081259079892,2.2577968993538367,False,3.479062626391208,-4.515951301682575,3.2832482301626458,False,4.788699951641607,-4.778072216646056,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,7.92369594416618,0.3042073997549119,1139,evaluation_states_K7_n10000.csv
10,9,10.431053205569604,True,True,2.478112806079163,0.6468885968383541,2.8302925783599013,False,2.7154467519993504,-3.424152454879684,2.2577968993538367,False,3.484398659662735,-4.316022497482367,3.2832482301626458,False,4.794035984913134,-4.578143412445847,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,7.823932039623326,0.297339841938319,1139,evaluation_states_K7_n10000.csv
11,10,10.431053205569604,True,True,2.2845974485238174,0.5963731893845212,2.8302925783599013,False,2.7207827852708775,-3.224223650679476,2.2577968993538367,False,3.4897346929342623,-4.116093693282158,3.2832482301626458,False,4.799372018184661,-4.378214608245639,5.857660361301829,False,5.900918711942394,3.304228441498743,2.715701164669205,False,8.088227741484157,3.2192387587802664,3.22033412110943,False,9.798361599269825,-2.831460459535622,4.556586379305031,False,7.724168135080472,0.29047228412172615,1139,evaluation_states_K7_n10000.csv
