idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,jammer_x,jammer_y,file_idx,file
1,0,8.23996776340421,True,True,0.3583981763567885,-0.9576257212165108,1.3581612435374637,False,3.3096928966303314,0.6175826289479684,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.760528158485411,0.4626335142250717,739,evaluation_states_K7_n10000.csv
2,1,8.23996776340421,True,True,0.288295509145027,-0.7703141731213733,1.3581612435374637,True,3.3096928966303314,0.6175826289479684,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.748737454224598,0.3633310505444861,739,evaluation_states_K7_n10000.csv
3,2,8.23996776340421,True,True,0.48788967379162407,-0.7575795966059521,1.3581612435374637,True,3.3096928966303314,0.6175826289479684,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.736946749963784,0.2640285868639005,739,evaluation_states_K7_n10000.csv
4,3,8.23996776340421,True,True,0.6874838384382211,-0.7448450200905309,1.3581612435374637,True,3.3096928966303314,0.6175826289479684,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.72515604570297,0.16472612318331492,739,evaluation_states_K7_n10000.csv
5,4,8.23996776340421,True,True,0.8870780030848182,-0.7321104435751097,1.3581612435374637,True,3.3096928966303314,0.6175826289479684,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.713365341442157,0.06542365950272933,739,evaluation_states_K7_n10000.csv
6,5,8.23996776340421,True,True,1.0866721677314153,-0.7193758670596885,1.3581612435374637,True,3.3096928966303314,0.6175826289479684,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.701574637181343,-0.03387880417785627,739,evaluation_states_K7_n10000.csv
7,6,8.23996776340421,True,True,1.2862663323780124,-0.7066412905442673,1.3581612435374637,True,3.3096928966303314,0.6175826289479684,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.6897839329205295,-0.13318126785844187,739,evaluation_states_K7_n10000.csv
8,7,8.23996776340421,True,True,1.4858604970246094,-0.6939067140288461,1.3581612435374637,True,3.3096928966303314,0.6175826289479684,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.677993228659716,-0.23248373153902746,739,evaluation_states_K7_n10000.csv
9,8,8.23996776340421,True,True,1.6854546616712065,-0.6811721375134249,1.3581612435374637,True,3.333269372318798,0.4189771159476714,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.666202524398902,-0.33178619521961306,739,evaluation_states_K7_n10000.csv
10,9,8.23996776340421,True,True,1.8850488263178036,-0.6684375609980036,1.3581612435374637,True,3.3568458480072647,0.22037160294737435,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.654411820138089,-0.43108865890019865,739,evaluation_states_K7_n10000.csv
11,10,8.23996776340421,True,True,2.0846429909644004,-0.6557029844825824,0.9654621618387396,True,3.380422323695731,0.021766089947077294,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.642621115877275,-0.5303911225807842,739,evaluation_states_K7_n10000.csv
12,11,8.23996776340421,True,True,2.2842371556109975,-0.6429684079671611,0.5727630801400154,True,3.4039987993841976,-0.17683942305321976,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.630830411616461,-0.6296935862613698,739,evaluation_states_K7_n10000.csv
13,12,8.23996776340421,True,True,2.4838313202575946,-0.6302338314517398,0.18006399844129195,True,3.4275752750726642,-0.3754449360535168,2.016358206308097,False,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.619039707355648,-0.7289960499419554,739,evaluation_states_K7_n10000.csv
14,13,8.23996776340421,True,True,2.4838313202575946,-0.6302338314517398,0.18006399844129195,True,3.450499755335961,-0.5685581147626053,2.016358206308097,True,5.510672488583216,1.1560942856164116,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.607249003094834,-0.828298513622541,739,evaluation_states_K7_n10000.csv
15,14,8.23996776340421,True,True,2.4838313202575946,-0.6302338314517398,0.18006399844129195,True,3.649105268336258,-0.5449816390741389,2.016358206308097,True,5.534248964271683,0.9574887726161145,3.9286847204645055,False,8.680257793370036,1.3640274732159272,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.5954582988340205,-0.9276009773031266,739,evaluation_states_K7_n10000.csv
16,15,8.23996776340421,True,True,2.4838313202575946,-0.6302338314517398,0.18006399844129195,True,3.847710781336555,-0.5214051633856724,2.016358206308097,True,5.557825439960149,0.7588832596158175,3.9286847204645055,False,8.541168989378043,1.220311417731242,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.583667594573207,-1.0269034409837121,739,evaluation_states_K7_n10000.csv
17,16,8.23996776340421,True,True,2.4838313202575946,-0.6302338314517398,0.18006399844129195,True,4.046316294336853,-0.49782868769720595,2.016358206308097,True,5.581401915648616,0.5602777466155204,3.9286847204645055,False,8.402080185386051,1.0765953622465567,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.571876890312393,-1.1262059046642978,739,evaluation_states_K7_n10000.csv
18,17,8.23996776340421,True,True,2.4838313202575946,-0.6302338314517398,0.18006399844129195,True,4.24492180733715,-0.47425221200873946,1.623659124609373,True,5.604978391337083,0.3616722336152234,3.9286847204645055,False,8.262991381394059,0.9328793067618715,2.101733175675115,False,3.7682166583271934,4.1788382438577045,,False,2.977888568199324,-3.819458662370589,,False,4.424096316133741,4.310333182594096,,False,5.56008618605158,-1.2255083683448835,739,evaluation_states_K7_n10000.csv
