idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,jammer_x,jammer_y,file_idx,file
1,0,8.33353137027389,True,True,1.5464872741223594,0.398105392618634,3.7301487021311215,False,3.198100041760492,-0.9875682444702876,3.360299846160856,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,3.268138570853916,-0.0936422359473532,1179,evaluation_states_K7_n10000.csv
2,1,8.33353137027389,True,True,1.3528019023254412,0.3482458223047062,3.7301487021311215,False,3.198100041760492,-0.9875682444702876,3.360299846160856,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,3.3654536852268966,-0.1166589367225227,1179,evaluation_states_K7_n10000.csv
3,2,8.33353137027389,True,True,1.159116530528523,0.2983862519907784,3.7301487021311215,False,3.198100041760492,-0.9875682444702876,3.360299846160856,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,3.462768799599877,-0.13967563749769218,1179,evaluation_states_K7_n10000.csv
4,3,8.33353137027389,True,True,0.9654311587316046,0.24852668167685063,3.7301487021311215,False,3.198100041760492,-0.9875682444702876,3.360299846160856,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,3.5600839139728575,-0.16269233827286167,1179,evaluation_states_K7_n10000.csv
5,4,8.33353137027389,True,True,0.7717457869346862,0.19866711136292287,3.7301487021311215,True,3.198100041760492,-0.9875682444702876,3.360299846160856,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,3.657399028345838,-0.18570903904803115,1179,evaluation_states_K7_n10000.csv
6,5,8.33353137027389,True,True,0.9717358792238112,0.19667638632232257,3.7301487021311215,True,3.198100041760492,-0.9875682444702876,3.360299846160856,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,3.7547141427188184,-0.20872573982320064,1179,evaluation_states_K7_n10000.csv
7,6,8.33353137027389,True,True,1.1717259715129362,0.19468566128172227,3.7301487021311215,True,3.1931460942139793,-0.78762960787469,3.360299846160856,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,3.852029257091799,-0.23174244059837013,1179,evaluation_states_K7_n10000.csv
8,7,8.33353137027389,True,True,1.3717160638020611,0.19269493624112197,4.122847783829846,True,3.1881921466674665,-0.5876909712790925,3.360299846160856,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,3.9493443714647793,-0.2547591413735396,1179,evaluation_states_K7_n10000.csv
9,8,8.33353137027389,True,True,1.571706156091186,0.19070421120052167,4.51554686552857,True,3.1832381991209537,-0.387752334683495,3.75299892785958,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,4.04665948583776,-0.2777758421487091,1179,evaluation_states_K7_n10000.csv
10,9,8.33353137027389,True,True,1.771696248380311,0.18871348615992137,4.908245947227295,True,3.178284251574441,-0.1878136980878975,4.145698009558304,False,4.097739204294577,0.0569772714517927,5.2798286032026684,False,1.593854961456428,3.609253929374872,,False,3.2419986406636263,2.3968901875660955,,False,5.254656854981704,4.425005923838905,,False,3.1550844579109145,-3.270165560764858,,False,4.143974600210741,-0.3007925429238786,1179,evaluation_states_K7_n10000.csv
