idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,jammer_x,jammer_y,file_idx,file
1,0,6.359526084125635,True,True,1.832104283320247,-3.024516355779646,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.5186359973519763,1.0656809228612103,3,evaluation_states_K3_n10000.csv
2,1,6.359526084125635,True,True,1.7284826576293373,-2.8534533302914564,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.591524745237542,1.1341442738723493,3,evaluation_states_K3_n10000.csv
3,2,6.359526084125635,True,True,1.6248610319384276,-2.682390304803267,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.6644134931231076,1.2026076248834885,3,evaluation_states_K3_n10000.csv
4,3,6.359526084125635,True,True,1.5212394062475179,-2.5113272793150774,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.7373022410086733,1.2710709758946277,3,evaluation_states_K3_n10000.csv
5,4,6.359526084125635,True,True,1.4176177805566081,-2.340264253826888,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.8101909888942389,1.339534326905767,3,evaluation_states_K3_n10000.csv
6,5,6.359526084125635,True,True,1.3139961548656984,-2.1692012283386983,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.8830797367798046,1.407997677916906,3,evaluation_states_K3_n10000.csv
7,6,6.359526084125635,True,True,1.2103745291747887,-1.9981382028505088,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.9559684846653702,1.4764610289280453,3,evaluation_states_K3_n10000.csv
8,7,6.359526084125635,True,True,1.106752903483879,-1.8270751773623193,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,1.028857232550936,1.5449243799391845,3,evaluation_states_K3_n10000.csv
9,8,6.359526084125635,True,True,1.0031312777929693,-1.6560121518741298,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.9559684846653703,1.4764610289280453,3,evaluation_states_K3_n10000.csv
10,9,6.359526084125635,True,True,0.8995096521020596,-1.4849491263859402,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.8830797367798047,1.407997677916906,3,evaluation_states_K3_n10000.csv
11,10,6.359526084125635,True,True,0.7958880264111499,-1.3138861008977507,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.810190988894239,1.339534326905767,3,evaluation_states_K3_n10000.csv
12,11,6.359526084125635,True,True,0.6922664007202401,-1.1428230754095612,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.7373022410086734,1.2710709758946277,3,evaluation_states_K3_n10000.csv
13,12,6.359526084125635,True,True,0.5886447750293305,-0.9717600499213715,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.6644134931231077,1.2026076248834885,3,evaluation_states_K3_n10000.csv
14,13,6.359526084125635,True,True,0.48502314933842094,-0.8006970244331819,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.5915247452375421,1.1341442738723493,3,evaluation_states_K3_n10000.csv
15,14,6.359526084125635,True,True,0.38140152364751134,-0.6296339989449923,5.041402708247953,False,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.5186359973519764,1.06568092286121,3,evaluation_states_K3_n10000.csv
16,15,6.359526084125635,True,True,0.2777798979566017,-0.45857097345680264,5.041402708247953,True,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.4457472494664107,0.997217571850071,3,evaluation_states_K3_n10000.csv
17,16,6.359526084125635,True,True,0.4776831813844103,-0.4523518678312956,5.041402708247953,True,4.335216715910237,-2.4704875041463565,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.372858501580845,0.9287542208389319,3,evaluation_states_K3_n10000.csv
18,17,6.359526084125635,True,True,0.677586464812219,-0.44613276220578857,5.041402708247953,True,4.306241176342387,-2.272597590035627,1.2039604632920315,False,4.809297622280094,2.1823650169149884,4.945475938503115,False,0.2999697536952793,0.8602908698277928,3,evaluation_states_K3_n10000.csv
19,18,6.359526084125635,True,True,0.8774897482400276,-0.43991365658028153,5.041402708247953,True,4.277265636774537,-2.074707675924897,1.2039604632920315,False,4.838273161847944,1.9844751028042587,4.945475938503115,False,0.22708100580971358,0.7918275188166537,3,evaluation_states_K3_n10000.csv
20,19,6.359526084125635,True,True,1.0773930316678362,-0.4336945509547745,5.041402708247953,True,4.248290097206687,-1.8768177618141673,1.2039604632920315,False,4.867248701415794,1.786585188693529,4.945475938503115,False,0.15419225792414787,0.7233641678055146,3,evaluation_states_K3_n10000.csv
21,20,6.359526084125635,True,True,1.277296315095645,-0.42747544532926746,5.041402708247953,True,4.219314557638837,-1.6789278477034375,1.2039604632920315,False,4.896224240983644,1.5886952745827991,4.945475938503115,False,0.08130351003858217,0.6549008167943755,3,evaluation_states_K3_n10000.csv
22,21,6.359526084125635,True,True,1.4771995985234536,-0.4212563397037604,5.041402708247953,True,4.190339018070987,-1.4810379335927077,1.2039604632920315,False,4.925199780551494,1.3908053604720694,4.945475938503115,False,0.00841476215301648,0.5864374657832364,3,evaluation_states_K3_n10000.csv
23,22,6.359526084125635,True,True,1.6771028819512623,-0.41503723407825344,5.041402708247953,True,4.161363478503137,-1.283148019481978,1.2039604632920315,False,4.954175320119344,1.1929154463613396,4.945475938503115,False,-0.06447398573254921,0.5179741147720973,3,evaluation_states_K3_n10000.csv
24,23,6.359526084125635,True,True,1.877006165379071,-0.4088181284527464,5.041402708247953,True,4.132387938935287,-1.0852581053712484,1.2039604632920315,False,4.983150859687194,0.9950255322506099,4.945475938503115,False,-0.1373627336181149,0.4495107637609582,3,evaluation_states_K3_n10000.csv
25,24,6.359526084125635,True,True,2.0769094488068798,-0.40259902282723936,5.041402708247953,True,4.103412399367437,-0.8873681912605188,1.2039604632920315,False,5.0121263992550436,0.7971356181398801,4.945475938503115,False,-0.21025148150368062,0.3810474127498191,3,evaluation_states_K3_n10000.csv
26,25,6.359526084125635,True,True,2.2768127322346885,-0.3963799172017324,5.041402708247953,True,4.074436859799587,-0.6894782771497892,1.2039604632920315,False,5.0411019388228935,0.5992457040291504,4.945475938503115,False,-0.2831402293892463,0.31258406173868003,3,evaluation_states_K3_n10000.csv
27,26,6.359526084125635,True,True,2.476716015662497,-0.3901608115762254,5.434101789946677,True,4.045461320231737,-0.4915883630390595,1.2039604632920315,False,5.070077478390743,0.4013557899184207,4.945475938503115,False,-0.35602897727481203,0.24412071072754093,3,evaluation_states_K3_n10000.csv
28,27,6.359526084125635,True,True,2.676619299090306,-0.38394170595071836,5.826800871645402,True,4.023563705392432,-0.3420374941196812,0.8112613815933074,True,5.099053017958593,0.20346587580769096,5.33817502020184,False,-0.42891772516037774,0.17565735971640184,3,evaluation_states_K3_n10000.csv
29,28,6.359526084125635,True,True,2.8765225825181147,-0.3777226003252113,6.219499953344126,True,4.221453619503161,-0.3130619545518312,0.4185622998945835,True,5.128028557526442,0.005575961696961201,5.7308741019005645,False,-0.5018064730459434,0.10719400870526274,3,evaluation_states_K3_n10000.csv
30,29,6.359526084125635,True,True,2.8765225825181147,-0.3777226003252113,6.219499953344126,True,4.221453619503161,-0.3130619545518312,0.4185622998945835,True,5.154676442663417,-0.17641711866105392,6.123573183599289,True,-0.574695220931509,0.03873065769412365,3,evaluation_states_K3_n10000.csv
31,30,6.359526084125635,True,True,2.8765225825181147,-0.3777226003252113,6.219499953344126,True,4.221453619503161,-0.3130619545518312,0.4185622998945835,True,5.352566356774147,-0.14744157909320393,0.2330869581184256,True,-0.6475839688170747,-0.029732693317015446,3,evaluation_states_K3_n10000.csv
