idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,jammer_x,jammer_y,file_idx,file
1,0,5.047286498801027,True,True,1.504688989245537,0.5327525369795232,3.453198983306014,False,3.907162832319438,-2.604989853455056,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,-0.6787106250370544,-0.8661260544546546,0,evaluation_states_K3_n10000.csv
2,1,5.047286498801027,True,True,1.3161573093327377,0.4660007155118078,3.453198983306014,False,3.907162832319438,-2.604989853455056,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,-0.5849159820736114,-0.9008040727279102,0,evaluation_states_K3_n10000.csv
3,2,5.047286498801027,True,True,1.1276256294199383,0.3992488940440923,3.453198983306014,False,3.907162832319438,-2.604989853455056,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,-0.4911213391101684,-0.9354820910011657,0,evaluation_states_K3_n10000.csv
4,3,5.047286498801027,True,True,0.9390939495071389,0.33249707257637684,3.453198983306014,False,3.92337190994048,-2.405647771087396,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,-0.39732669614672544,-0.9701601092744213,0,evaluation_states_K3_n10000.csv
5,4,5.047286498801027,True,True,0.7505622695943395,0.26574525110866143,3.453198983306014,False,3.9395809875615218,-2.2063056887197354,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,-0.30353205318328247,-1.004838127547677,0,evaluation_states_K3_n10000.csv
6,5,5.047286498801027,True,True,0.5620305896815401,0.19899342964094596,3.453198983306014,True,3.9557900651825637,-2.006963606352075,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,-0.20973741021983947,-1.0395161458209325,0,evaluation_states_K3_n10000.csv
7,6,5.047286498801027,True,True,0.7619095721189764,0.192036966475297,3.453198983306014,True,3.9719991428036057,-1.807621523984415,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,-0.11594276725639646,-1.074194164094188,0,evaluation_states_K3_n10000.csv
8,7,5.047286498801027,True,True,0.9617885545564127,0.18508050330964804,3.453198983306014,True,3.9882082204246476,-1.6082794416167547,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,-0.02214812429295346,-1.1088721823674437,0,evaluation_states_K3_n10000.csv
9,8,5.047286498801027,True,True,1.161667536993849,0.17812404014399907,3.453198983306014,True,4.00441729804569,-1.4089373592490946,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0.07164651867048955,-1.1435502006406992,0,evaluation_states_K3_n10000.csv
10,9,5.047286498801027,True,True,1.3615465194312852,0.1711675769783501,3.453198983306014,True,4.0206263756667315,-1.2095952768814344,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0.16544116163393255,-1.1782282189139548,0,evaluation_states_K3_n10000.csv
11,10,5.047286498801027,True,True,1.5614255018687215,0.16421111381270115,3.453198983306014,True,4.0368354532877735,-1.0102531945137743,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0.25923580459737555,-1.2129062371872104,0,evaluation_states_K3_n10000.csv
12,11,5.047286498801027,True,True,1.7613044843061578,0.15725465064705216,3.845898065004738,True,4.0530445309088154,-0.8109111121461141,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0.3530304475608186,-1.247584255460466,0,evaluation_states_K3_n10000.csv
13,12,5.047286498801027,True,True,1.9611834667435941,0.15029818748140317,4.238597146703462,True,4.069253608529857,-0.6115690297784538,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0.44682509052426156,-1.2822622737337215,0,evaluation_states_K3_n10000.csv
14,13,5.047286498801027,True,True,2.1610624491810304,0.1433417243157542,4.631296228402187,True,4.0854626861509,-0.4122269474107937,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0.5406197334877045,-1.316940292006977,0,evaluation_states_K3_n10000.csv
15,14,5.047286498801027,True,True,2.3609414316184667,0.13638526115010524,5.023995310100911,True,4.101671763771942,-0.21288486504313348,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0.6344143764511475,-1.3516183102802326,0,evaluation_states_K3_n10000.csv
16,15,5.047286498801027,True,True,2.560820414055903,0.12942879798445625,5.416694391799636,True,4.117880841392985,-0.013542782675473264,0.1731590154077455,False,1.4052718867756009,2.732395032468891,,False,0.7282090194145905,-1.3862963285534882,0,evaluation_states_K3_n10000.csv
17,16,5.047286498801027,True,True,2.7606993964933393,0.12247233481880727,5.8093934734983605,True,4.125079477119222,0.07498730333086695,0.1731590154077455,True,1.4052718867756009,2.732395032468891,,False,0.8220036623780335,-1.4209743468267437,0,evaluation_states_K3_n10000.csv
18,17,5.047286498801027,True,True,2.9605783789307756,0.1155158716531583,6.202092555197083,True,4.324421559486882,0.05877822570982488,6.063645240888608,True,1.4052718867756009,2.732395032468891,,False,0.9157983053414764,-1.4556523650999993,0,evaluation_states_K3_n10000.csv
