idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,jammer_x,jammer_y,file_idx,file
11,10,8.082739195932284,True,True,0.8514079798039075,0.061028608762722446,5.865513737119825,False,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.514118299281075,-3.817829957406114,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,1.3167888431417916,1.4825952797533848,39,evaluation_states_K5_n10000.csv
12,11,8.082739195932284,True,True,0.6519198052707365,0.046729370271701307,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.516136352705566,-3.617840139014337,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,1.4052713573648017,1.529187603979321,39,evaluation_states_K5_n10000.csv
13,12,8.082739195932284,True,True,0.8519179339774122,0.04586420333522526,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.518154406130056,-3.41785032062256,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,1.3167888431417916,1.4825952797533848,39,evaluation_states_K5_n10000.csv
14,13,8.082739195932284,True,True,1.051916062684088,0.04499903639874922,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.520172459554546,-3.217860502230783,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,1.2283063289187814,1.4360029555274485,39,evaluation_states_K5_n10000.csv
15,14,8.082739195932284,True,True,1.2519141913907637,0.04413386946227318,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.522190512979035,-3.017870683839006,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,1.1398238146957713,1.3894106313015122,39,evaluation_states_K5_n10000.csv
16,15,8.082739195932284,True,True,1.4519123200974393,0.043268702525797134,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.524208566403526,-2.817880865447229,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,1.0513413004727612,1.342818307075576,39,evaluation_states_K5_n10000.csv
17,16,8.082739195932284,True,True,1.651910448804115,0.04240353558932109,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.526226619828015,-2.617891047055452,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.962858786249751,1.2962259828496396,39,evaluation_states_K5_n10000.csv
18,17,8.082739195932284,True,True,1.8519085775107906,0.04153836865284505,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.528244673252505,-2.417901228663675,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.8743762720267407,1.2496336586237033,39,evaluation_states_K5_n10000.csv
19,18,8.082739195932284,True,True,2.0519067062174665,0.040673201716369005,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.530262726676995,-2.217911410271898,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.7858937578037305,1.203041334397767,39,evaluation_states_K5_n10000.csv
20,19,8.082739195932284,True,True,2.2519048349241424,0.03980803477989296,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.532280780101485,-2.017921591880121,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.6974112435807203,1.1564490101718308,39,evaluation_states_K5_n10000.csv
21,20,8.082739195932284,True,True,2.4519029636308183,0.03894286784341692,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.534298833525974,-1.8179317734883442,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.60892872935771,1.1098566859458945,39,evaluation_states_K5_n10000.csv
22,21,8.082739195932284,True,True,2.651901092337494,0.038077700906940876,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.536316886950464,-1.6179419550965672,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.5204462151346998,1.0632643617199582,39,evaluation_states_K5_n10000.csv
23,22,8.082739195932284,True,True,2.85189922104417,0.03721253397046483,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.538334940374954,-1.4179521367047903,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.43196370091168956,1.016672037494022,39,evaluation_states_K5_n10000.csv
24,23,8.082739195932284,True,True,3.051897349750846,0.03634736703398879,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.540352993799444,-1.2179623183130133,3.158937294988868,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.34348118668867933,0.9700797132680855,39,evaluation_states_K5_n10000.csv
25,24,8.082739195932284,True,True,3.251895478457522,0.035482200097512746,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.542371047223933,-1.0179724999212363,2.7662382132901437,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.2549986724656691,0.9234873890421491,39,evaluation_states_K5_n10000.csv
26,25,8.082739195932284,True,True,3.4518936071641977,0.0346170331610367,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.544389100648424,-0.8179826815294594,2.3735391315914196,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.1665161582426589,0.8768950648162127,39,evaluation_states_K5_n10000.csv
27,26,8.082739195932284,True,True,3.6518917358708736,0.03375186622456065,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.546407154072913,-0.6179928631376825,1.9808400498926955,False,8.016965878775492,0.2447289146511579,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,0.07803364401964868,0.8303027405902763,39,evaluation_states_K5_n10000.csv
28,27,8.082739195932284,True,True,3.8518898645775494,0.03288669928808461,5.865513737119825,True,5.617498026968925,-0.2811671750831733,5.57946034506702,False,6.548425207497403,-0.41800304474590566,1.5881409681939713,False,7.822990980783222,0.19600788275641856,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,-0.010448870203361521,0.7837104163643399,39,evaluation_states_K5_n10000.csv
29,28,8.082739195932284,True,True,4.051887993284225,0.03202153235160857,5.865513737119825,True,5.57624666818392,-0.08546759562938197,5.57946034506702,False,6.5504432609218926,-0.21801322635412876,1.1954418864952472,False,7.629016082790951,0.1472868508616792,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,-0.09893138442637173,0.7371180921384035,39,evaluation_states_K5_n10000.csv
30,29,8.082739195932284,True,True,4.251886121990901,0.03115636541513252,6.258212818818549,True,5.552849877062824,0.0255285586265364,5.972159426765744,True,6.552461314346383,-0.018023407962351856,0.802742804796523,False,7.43504118479868,0.09856581896693985,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,-0.18741389864938193,0.6905257679124671,39,evaluation_states_K5_n10000.csv
31,30,8.082739195932284,True,True,4.251886121990901,0.03115636541513252,6.258212818818549,True,5.752839695454601,0.023510505202046533,0.08167320128488242,True,6.552798969021708,0.015438291504087077,0.4100437230977989,True,7.24106628680641,0.049844787072200504,0.4858398607057658,False,0.281961290743582,-2.3585063358840683,,False,-0.27589641287239214,0.6439334436865307,39,evaluation_states_K5_n10000.csv
32,31,8.082739195932284,True,True,4.251886121990901,0.03115636541513252,6.258212818818549,True,5.752839695454601,0.023510505202046533,0.08167320128488242,True,6.752788787413485,0.013420238079597215,0.017344641399074767,True,7.0827901039734,0.010090267122449322,0.4858398607057658,True,0.281961290743582,-2.3585063358840683,,False,-0.3643789270954023,0.5973411194605943,39,evaluation_states_K5_n10000.csv
33,32,8.082739195932284,True,True,4.251886121990901,0.03115636541513252,6.258212818818549,True,5.752839695454601,0.023510505202046533,0.08167320128488242,True,6.752788787413485,0.013420238079597215,0.017344641399074767,True,7.282779922365177,0.008072213697959456,0.09314077900704165,True,0.281961290743582,-2.3585063358840683,,False,-0.45286144131841255,0.5507487952346579,39,evaluation_states_K5_n10000.csv
