idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,jammer_x,jammer_y,file_idx,file
1,0,9.834266543141368,True,True,-0.4917224510153515,-2.151843770665977,4.227765363151461,False,1.4476282125246338,-2.295391240051717,2.909778653802668,False,3.505461583313008,1.8841326322483736,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.433520898816047,3.1827516274812626,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,9.152203030489355,0.2761220897028353,499,evaluation_states_K7_n10000.csv
2,1,9.834266543141368,True,True,-0.44716847433474166,-1.9568695591354681,4.227765363151461,False,1.4476282125246338,-2.295391240051717,2.909778653802668,False,3.505461583313008,1.8841326322483736,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.433520898816047,3.1827516274812626,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,9.062905159008999,0.2311122002442095,499,evaluation_states_K7_n10000.csv
3,2,9.834266543141368,True,True,-0.4026144976541318,-1.761895347604959,4.227765363151461,False,1.4476282125246338,-2.295391240051717,2.909778653802668,False,3.505461583313008,1.8841326322483736,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.452817299445005,2.983684681649548,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,8.973607287528642,0.1861023107855837,499,evaluation_states_K7_n10000.csv
4,3,9.834266543141368,True,True,-0.358060520973522,-1.56692113607445,4.227765363151461,False,1.4283318118956758,-2.0963242942200027,2.909778653802668,False,3.505461583313008,1.8841326322483736,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.4721137000739635,2.7846177358178337,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,8.884309416048286,0.1410924213269579,499,evaluation_states_K7_n10000.csv
5,4,9.834266543141368,True,True,-0.31350654429291214,-1.3719469245439408,4.227765363151461,False,1.4090354112667178,-1.8972573483882882,2.909778653802668,False,3.505461583313008,1.8841326322483736,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.491410100702922,2.585550789986119,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,8.795011544567929,0.0960825318683321,499,evaluation_states_K7_n10000.csv
6,5,9.834266543141368,True,True,-0.2689525676123023,-1.1769727130134318,4.620464444850185,False,1.3897390106377598,-1.6981904025565737,2.909778653802668,False,3.5247579839419663,1.685065686416659,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.51070650133188,2.3864838441544047,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,8.705713673087573,0.0510726424097063,499,evaluation_states_K7_n10000.csv
7,6,9.834266543141368,True,True,-0.22439859093169245,-0.9819985014829228,5.01316352654891,False,1.3704426100088019,-1.4991234567248592,2.909778653802668,False,3.5440543845709245,1.4859987405849446,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.530002901960838,2.1874168983226903,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,8.616415801607216,0.006062752951080497,499,evaluation_states_K7_n10000.csv
8,7,9.834266543141368,True,True,-0.1798446142510826,-0.7870242899524138,5.405862608247634,True,1.3511462093798439,-1.3000565108931448,2.909778653802668,False,3.5633507851998822,1.2869317947532302,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.549299302589796,1.9883499524909758,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,8.52711793012686,-0.038947136507545305,499,evaluation_states_K7_n10000.csv
9,8,9.834266543141368,True,True,0.020083864346340297,-0.7923725088820968,5.798561689946359,True,1.3318498087508859,-1.1009895650614303,2.909778653802668,False,3.58264718582884,1.0878648489215157,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.568595703218754,1.7892830066592613,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,8.437820058646503,-0.0839570259661711,499,evaluation_states_K7_n10000.csv
10,9,9.834266543141368,True,True,0.2200123429437632,-0.7977207278117797,6.191260771645082,True,1.3125534081219277,-0.9019226192297158,2.909778653802668,True,3.601943586457798,0.8887979030898012,2.395945688650559,False,5.228500545444596,-1.5464489354532729,4.389950991819776,False,5.587892103847712,1.5902160608275469,6.2163172287139306,False,6.329505366717241,-2.2362827186641985,4.38312464663454,False,7.068080535569573,5.053431337521171,,False,8.348522187166147,-0.1289669154247969,499,evaluation_states_K7_n10000.csv
