idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,4.690867627781749,False,False,4.233106623953496,-1.0518779962979303,,False,2.5498854392747363,-0.3901321228411801,,False,4.0829680425083446,-1.521776876528571,,False,5,evaluation_states_K3_n10000.csv
2,1,4.690867627781749,False,False,4.233106623953496,-1.0518779962979303,,False,2.355694664225748,-0.3520223740371733,,False,4.0829680425083446,-1.521776876528571,,False,5,evaluation_states_K3_n10000.csv
3,2,4.690867627781749,False,False,4.233106623953496,-1.0518779962979303,,False,2.161503889176759,-0.31391262523316643,,False,4.0829680425083446,-1.521776876528571,,False,5,evaluation_states_K3_n10000.csv
4,3,4.690867627781749,False,False,4.233106623953496,-1.0518779962979303,,False,1.9673131141277707,-0.27580287642915957,,False,4.0829680425083446,-1.521776876528571,,False,5,evaluation_states_K3_n10000.csv
5,4,4.690867627781749,False,False,4.233106623953496,-1.0518779962979303,,False,1.7731223390787818,-0.23769312762515277,,False,4.0829680425083446,-1.521776876528571,,False,5,evaluation_states_K3_n10000.csv
6,5,4.690867627781749,False,False,4.233106623953496,-1.0518779962979303,,False,1.5789315640297934,-0.19958337882114593,,False,4.0829680425083446,-1.521776876528571,,False,5,evaluation_states_K3_n10000.csv
7,6,4.690867627781749,False,False,4.089492952035556,-0.9394903736185707,,False,1.3847407889808048,-0.1614736300171391,,False,4.0829680425083446,-1.521776876528571,,False,5,evaluation_states_K3_n10000.csv
8,7,4.690867627781749,False,False,3.945879280117615,-0.827102750939211,,False,1.1905500139318161,-0.1233638812131323,,False,4.0829680425083446,-1.521776876528571,,False,5,evaluation_states_K3_n10000.csv
9,8,4.690867627781749,False,False,3.802265608199675,-0.7147151282598514,,False,0.9963592388828275,-0.08525413240912542,,True,4.033988758474909,-1.3344384876667474,,False,5,evaluation_states_K3_n10000.csv
10,9,4.690867627781749,False,False,3.6586519362817342,-0.6023275055804918,,False,1.1852573349364899,-0.0808951374908353,,True,3.9850094744414726,-1.1471000988049238,,False,5,evaluation_states_K3_n10000.csv
11,10,4.690867627781749,False,False,3.5150382643637936,-0.489939882901132,,False,1.3741554309901522,-0.07653614257254518,,True,3.9360301904080366,-0.9597617099431,,False,5,evaluation_states_K3_n10000.csv
12,11,4.690867627781749,False,False,3.3714245924458535,-0.37755226022177235,,False,1.5630535270438146,-0.07217714765425505,,True,3.8870509063746006,-0.7724233210812763,,False,5,evaluation_states_K3_n10000.csv
13,12,4.690867627781749,False,False,3.2278109205279124,-0.2651646375424126,,False,1.751951623097477,-0.06781815273596492,,True,3.8380716223411646,-0.5850849322194527,,False,5,evaluation_states_K3_n10000.csv
14,13,4.690867627781749,False,False,3.0841972486099722,-0.15277701486305306,,False,1.9408497191511394,-0.0634591578176748,,True,3.7890923383077286,-0.3977465433576288,,False,5,evaluation_states_K3_n10000.csv
15,14,4.690867627781749,False,False,2.9405835766920316,-0.04038939218369323,,True,1.9408497191511394,-0.0634591578176748,,True,3.7401130542742926,-0.2104081544958052,,False,5,evaluation_states_K3_n10000.csv
16,15,4.690867627781749,False,False,2.9405835766920316,-0.04038939218369323,,True,1.9408497191511394,-0.0634591578176748,,True,3.6911337702408566,-0.02306976563398157,,True,5,evaluation_states_K3_n10000.csv
17,16,4.690867627781749,False,False,2.9405835766920316,-0.04038939218369323,,True,1.9408497191511394,-0.0634591578176748,,True,3.6911337702408566,-0.023069765633981568,,True,5,evaluation_states_K3_n10000.csv
