idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,file_idx,file
1,0,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.0580131896269376,1.5605910356439934,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,2.013780329926424,-1.734881376857896,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
2,1,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.0580131896269376,1.5605910356439934,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.891639635397152,-1.5870672321264891,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
3,2,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.0580131896269376,1.5605910356439934,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.7694989408678803,-1.4392530873950824,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
4,3,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.0670265348803487,1.3699077414090304,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.6473582463386083,-1.2914389426636756,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
5,4,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.07603988013376,1.1792244471740672,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.5252175518093365,-1.143624797932269,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
6,5,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.0850532253871714,0.9885411529391043,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.4030768572800643,-0.9958106532008622,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
7,6,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.0940665706405825,0.7978578587041412,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.2809361627507925,-0.8479965084694554,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
8,7,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.1030799158939937,0.6071745644691782,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.1587954682215207,-0.7001823637380487,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
9,8,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.112093261147405,0.41649127023421517,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.0366547736922487,-0.5523682190066419,,False,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
10,9,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.121106606400816,0.22580797599925218,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,0.9145140791629768,-0.40455407427523526,,True,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
11,10,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.1301199516542275,0.035124681764288956,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.0318880080951383,-0.39900596504280655,,True,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
12,11,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.1391332969076386,-0.15555861247067404,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
13,12,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.14814664216105,-0.34624190670563704,,True,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
14,13,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.328042783448837,-0.3377384557993124,,True,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.685043759948747,1.4922320653591177,,False,79,evaluation_states_K7_n10000.csv
15,14,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.507938924736624,-0.32923500489298774,,True,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.694049633163873,1.301706847047663,,False,79,evaluation_states_K7_n10000.csv
16,15,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.6878350660244106,-0.3207315539866631,,True,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.703055506378999,1.1111816287362084,,False,79,evaluation_states_K7_n10000.csv
17,16,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.8677312073121977,-0.31222810308033844,,True,8.365459748741769,-2.7509159472112,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.712061379594125,0.9206564104247537,,False,79,evaluation_states_K7_n10000.csv
18,17,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,3.0476273485999847,-0.3037246521740138,,True,8.316202222399244,-2.5604901314832076,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.721067252809251,0.730131192113299,,False,79,evaluation_states_K7_n10000.csv
19,18,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,3.227523489887772,-0.29522120126768914,,True,8.26694469605672,-2.3700643157552146,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.7300731260243785,0.5396059738018443,,False,79,evaluation_states_K7_n10000.csv
20,19,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,3.407419631175559,-0.2867177503613645,,True,8.217687169714194,-2.1796385000272216,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.739078999239505,0.34908075549038964,,False,79,evaluation_states_K7_n10000.csv
21,20,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,3.587315772463346,-0.27821429945503984,,True,8.16842964337167,-1.989212684299229,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.748084872454631,0.1585555371789349,,False,79,evaluation_states_K7_n10000.csv
22,21,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,3.767211913751133,-0.2697108485487152,,True,8.119172117029146,-1.798786868571236,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.757090745669757,-0.031969681132519634,,False,79,evaluation_states_K7_n10000.csv
23,22,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,3.767211913751133,-0.2697108485487152,,True,8.069914590686622,-1.6083610528432433,,False,4.918189459948218,3.976945095914015,,False,1.1492619370272998,-0.39345785581037784,,True,4.766096618884883,-0.22249489944397438,,True,79,evaluation_states_K7_n10000.csv
