idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,file_idx,file
1,0,13.66919081916361,False,False,5.206479375701742,-0.1115647451876758,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.161392344990322,-5.999401806078149,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
2,1,13.66919081916361,False,False,5.015272790026444,-0.10701389929337707,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.161392344990322,-5.999401806078149,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
3,2,13.66919081916361,False,False,4.824066204351145,-0.10246305339907834,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.161392344990322,-5.999401806078149,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
4,3,13.66919081916361,False,False,4.632859618675847,-0.09791220750477962,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.161392344990322,-5.999401806078149,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
5,4,13.66919081916361,False,False,4.441653033000549,-0.09336136161048089,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.161392344990322,-5.999401806078149,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
6,5,13.66919081916361,False,False,4.250446447325251,-0.08881051571618216,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.161211930325486,-5.799708238622148,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
7,6,13.66919081916361,False,False,4.059239861649953,-0.08425966982188343,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.16103151566065,-5.6000146711661465,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
8,7,13.66919081916361,False,False,3.8680332759746547,-0.07970882392758472,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.160851100995814,-5.400321103710144,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
9,8,13.66919081916361,False,False,3.6768266902993565,-0.07515797803328597,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.1606706863309775,-5.200627536254143,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
10,9,13.66919081916361,False,False,3.4856201046240582,-0.07060713213898726,,False,6.948117205409297,-5.961760226358883,,False,10.160244958524654,4.453898261652265,,False,7.702204567271975,-1.8550441537126965,,False,4.160490271666141,-5.000933968798142,,False,8.583851559573903,-7.368331856116272,,False,9.099694085891793,5.895202343573636,,False,8.18608359513752,-3.958395240354063,,False,9.543294988930256,7.01123688670915,,False,11.936876248663626,2.8701723235782564,,False,1,evaluation_states_K10_n10000.csv
