idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.832104283320247,-3.024516355779646,,False,3,evaluation_states_K3_n10000.csv
2,1,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.7620888418704632,-2.845888318893444,,False,3,evaluation_states_K3_n10000.csv
3,2,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.6920734004206792,-2.6672602820072426,,False,3,evaluation_states_K3_n10000.csv
4,3,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.6220579589708954,-2.4886322451210408,,False,3,evaluation_states_K3_n10000.csv
5,4,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.5520425175211114,-2.3100042082348393,,False,3,evaluation_states_K3_n10000.csv
6,5,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.4820270760713277,-2.1313761713486374,,False,3,evaluation_states_K3_n10000.csv
7,6,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.4120116346215439,-1.9527481344624358,,False,3,evaluation_states_K3_n10000.csv
8,7,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.3419961931717599,-1.7741200975762341,,False,3,evaluation_states_K3_n10000.csv
9,8,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.2719807517219759,-1.5954920606900325,,False,3,evaluation_states_K3_n10000.csv
10,9,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.2019653102721921,-1.4168640238038306,,False,3,evaluation_states_K3_n10000.csv
11,10,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.1319498688224083,-1.238235986917629,,False,3,evaluation_states_K3_n10000.csv
12,11,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.0619344273726243,-1.0596079500314275,,False,3,evaluation_states_K3_n10000.csv
13,12,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,0.9919189859228406,-0.8809799131452256,,False,3,evaluation_states_K3_n10000.csv
14,13,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,0.9219035444730567,-0.7023518762590237,,False,3,evaluation_states_K3_n10000.csv
15,14,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,0.8518881030232728,-0.5237238393728224,,True,3,evaluation_states_K3_n10000.csv
16,15,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.335216715910237,-2.4704875041463565,,False,1.037683518805118,-0.5060564674749218,,True,3,evaluation_states_K3_n10000.csv
17,16,6.359526084125635,False,False,4.809297622280094,2.1823650169149884,,False,4.313693858393449,-2.282701206659967,,False,1.2234789345869634,-0.4883890955770212,,True,3,evaluation_states_K3_n10000.csv
18,17,6.359526084125635,False,False,4.831227133674433,1.990302224503627,,False,4.292171000876662,-2.0949149091735775,,False,1.4092743503688085,-0.4707217236791206,,True,3,evaluation_states_K3_n10000.csv
19,18,6.359526084125635,False,False,4.853156645068772,1.7982394320922659,,False,4.270648143359875,-1.9071286116871877,,False,1.5950697661506539,-0.45305435178122,,True,3,evaluation_states_K3_n10000.csv
20,19,6.359526084125635,False,False,4.8750861564631105,1.6061766396809045,,False,4.249125285843087,-1.7193423142007982,,False,1.7808651819324992,-0.4353869798833194,,True,3,evaluation_states_K3_n10000.csv
21,20,6.359526084125635,False,False,4.897015667857449,1.4141138472695434,,False,4.2276024283263,-1.5315560167144084,,False,1.9666605977143445,-0.4177196079854188,,True,3,evaluation_states_K3_n10000.csv
22,21,6.359526084125635,False,False,4.9189451792517875,1.222051054858182,,False,4.2060795708095124,-1.343769719228019,,False,2.15245601349619,-0.40005223608751816,,True,3,evaluation_states_K3_n10000.csv
23,22,6.359526084125635,False,False,4.940874690646126,1.0299882624468206,,False,4.184556713292725,-1.1559834217416292,,False,2.338251429278035,-0.3823848641896176,,True,3,evaluation_states_K3_n10000.csv
24,23,6.359526084125635,False,False,4.9628042020404655,0.8379254700354593,,False,4.163033855775938,-0.9681971242552398,,False,2.5240468450598805,-0.364717492291717,,True,3,evaluation_states_K3_n10000.csv
25,24,6.359526084125635,False,False,4.984733713434804,0.6458626776240981,,False,4.14151099825915,-0.7804108267688501,,False,2.709842260841726,-0.3470501203938164,,True,3,evaluation_states_K3_n10000.csv
26,25,6.359526084125635,False,False,5.0066632248291425,0.45379988521273673,,False,4.119988140742363,-0.5926245292824603,,False,2.8956376766235707,-0.32938274849591576,,True,3,evaluation_states_K3_n10000.csv
27,26,6.359526084125635,False,False,5.028592736223482,0.26173709280137536,,False,4.0984652832255755,-0.40483823179607104,,False,3.0814330924054163,-0.3117153765980152,,True,3,evaluation_states_K3_n10000.csv
28,27,6.359526084125635,False,False,5.05052224761782,0.06967430039001421,,False,4.076942425708788,-0.21705193430968106,,True,3.0814330924054163,-0.3117153765980152,,True,3,evaluation_states_K3_n10000.csv
29,28,6.359526084125635,False,False,5.072451759012159,-0.12238849202134698,,True,4.076942425708788,-0.21705193430968106,,True,3.0814330924054163,-0.3117153765980152,,True,3,evaluation_states_K3_n10000.csv
30,29,6.359526084125635,False,False,5.218234254917212,-0.10852596715484056,,True,4.076942425708788,-0.21705193430968106,,True,3.0814330924054163,-0.3117153765980152,,True,3,evaluation_states_K3_n10000.csv
31,30,6.359526084125635,False,False,5.364016750822263,-0.09466344228833412,,True,4.076942425708788,-0.21705193430968106,,True,3.0814330924054163,-0.3117153765980152,,True,3,evaluation_states_K3_n10000.csv
32,31,6.359526084125635,False,False,5.364016750822263,-0.09466344228833412,,True,4.076942425708788,-0.21705193430968106,,True,3.0814330924054163,-0.3117153765980152,,True,3,evaluation_states_K3_n10000.csv
