idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,file_idx,file
1,0,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.302319723598004,-1.259878069980994,,False,4.965745505205177,-1.7758489607484196,,False,2.0060229379301373,-0.2888333442316603,,False,7.214318233699302,4.1557859781100746,,False,6.113543452620357,3.3550899005754125,,False,99,evaluation_states_K7_n10000.csv
2,1,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.302319723598004,-1.259878069980994,,False,4.965745505205177,-1.7758489607484196,,False,1.837655184511993,-0.2559238684074103,,False,7.214318233699302,4.1557859781100746,,False,6.113543452620357,3.3550899005754125,,False,99,evaluation_states_K7_n10000.csv
3,2,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.302319723598004,-1.259878069980994,,False,4.965745505205177,-1.7758489607484196,,False,1.6692874310938488,-0.2230143925831603,,False,7.214318233699302,4.1557859781100746,,False,6.113543452620357,3.3550899005754125,,False,99,evaluation_states_K7_n10000.csv
4,3,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.302319723598004,-1.259878069980994,,False,4.965745505205177,-1.7758489607484196,,False,1.5009196776757046,-0.1901049167589103,,False,7.214318233699302,4.1557859781100746,,False,6.113543452620357,3.3550899005754125,,False,99,evaluation_states_K7_n10000.csv
5,4,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.300345951072278,-1.0629649527660723,,False,4.965745505205177,-1.7758489607484196,,False,1.3325519242575603,-0.1571954409346603,,False,7.214318233699302,4.1557859781100746,,False,6.113543452620357,3.3550899005754125,,False,99,evaluation_states_K7_n10000.csv
6,5,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.298372178546552,-0.8660518355511505,,False,4.965745505205177,-1.7758489607484196,,False,1.1641841708394158,-0.12428596511041032,,False,7.214318233699302,4.1557859781100746,,False,6.113543452620357,3.3550899005754125,,False,99,evaluation_states_K7_n10000.csv
7,6,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.296398406020826,-0.6691387183362287,,False,4.965745505205177,-1.7758489607484196,,False,0.9958164174212716,-0.09137648928616034,,True,7.214318233699302,4.1557859781100746,,False,6.113543452620357,3.3550899005754125,,False,99,evaluation_states_K7_n10000.csv
8,7,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.2944246334951,-0.47222560112130707,,False,4.965745505205177,-1.7758489607484196,,False,1.1431718690315993,-0.08989946151869593,,True,7.214318233699302,4.1557859781100746,,False,6.11553903987037,3.156000440694614,,False,99,evaluation_states_K7_n10000.csv
9,8,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.292450860969374,-0.2753124839063852,,False,4.965745505205177,-1.7758489607484196,,False,1.2905273206419272,-0.08842243375123152,,True,7.214318233699302,4.1557859781100746,,False,6.117534627120382,2.956910980813815,,False,99,evaluation_states_K7_n10000.csv
10,9,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.290477088443648,-0.07839936669146343,,True,4.965745505205177,-1.7758489607484196,,False,1.2905273206419272,-0.08842243375123152,,True,7.216291008460354,3.9589724027368165,,False,6.119530214370395,2.7578215209330166,,False,99,evaluation_states_K7_n10000.csv
11,10,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.4747034317774714,-0.07655276093898636,,True,4.965745505205177,-1.7758489607484196,,False,1.2905273206419272,-0.08842243375123152,,True,7.218263783221406,3.7621588273635584,,False,6.121525801620408,2.5587320610522184,,False,99,evaluation_states_K7_n10000.csv
12,11,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.658929775111295,-0.07470615518650928,,True,4.963825331987911,-1.5842831704274176,,False,1.2905273206419272,-0.08842243375123152,,True,7.220236557982458,3.5653452519903004,,False,6.1235213888704205,2.3596426011714198,,False,99,evaluation_states_K7_n10000.csv
13,12,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,2.8431561184451177,-0.07285954943403221,,True,4.961905158770644,-1.3927173801064157,,False,1.2905273206419272,-0.08842243375123152,,True,7.22220933274351,3.3685316766170423,,False,6.1255169761204336,2.160553141290621,,False,99,evaluation_states_K7_n10000.csv
14,13,10.11197803735027,False,False,9.53860476880497,-0.3278616358234297,,False,-0.108640075733386,-1.7600845991767422,,False,3.027382461778941,-0.07101294368155514,,True,4.959984985553378,-1.2011515897854137,,False,1.2905273206419272,-0.08842243375123152,,True,7.224182107504562,3.1717181012437843,,False,6.127512563370447,1.9614636814098227,,False,99,evaluation_states_K7_n10000.csv
