idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,4.504954005712377,False,False,0.7516242037132996,-0.9070379050745624,,False,3.4298459890332165,-1.863388566421584,,False,1.9836687617055728,-1.805210902991921,,False,8,evaluation_states_K3_n10000.csv
2,1,4.504954005712377,False,False,0.7546471095624661,-0.7798378715973537,,False,3.4298459890332165,-1.863388566421584,,False,1.9836687617055728,-1.805210902991921,,False,8,evaluation_states_K3_n10000.csv
3,2,4.504954005712377,False,False,0.7576700154116324,-0.6526378381201451,,True,3.4298459890332165,-1.863388566421584,,False,1.9836687617055728,-1.805210902991921,,False,8,evaluation_states_K3_n10000.csv
4,3,4.504954005712377,False,False,0.8848452384142913,-0.7218676763233689,,True,3.4298459890332165,-1.863388566421584,,False,1.9525517488617286,-1.6265447619180495,,False,8,evaluation_states_K3_n10000.csv
5,4,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.4298459890332165,-1.863388566421584,,False,1.9214347360178843,-1.447878620844178,,False,8,evaluation_states_K3_n10000.csv
6,5,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.401763450271802,-1.7021456200874239,,False,1.89031772317404,-1.2692124797703066,,True,8,evaluation_states_K3_n10000.csv
7,6,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.3736809115103874,-1.540902673753264,,False,2.027119540604158,-1.2484799022881299,,True,8,evaluation_states_K3_n10000.csv
8,7,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.345598372748973,-1.379659727419104,,False,2.163921358034276,-1.227747324805953,,True,8,evaluation_states_K3_n10000.csv
9,8,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.3175158339875583,-1.2184167810849442,,False,2.3007231754643946,-1.2070147473237762,,True,8,evaluation_states_K3_n10000.csv
10,9,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.289433295226144,-1.0571738347507842,,True,2.3007231754643946,-1.2070147473237762,,True,8,evaluation_states_K3_n10000.csv
11,10,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.4046774082440456,-0.9569426664617204,,True,2.3007231754643946,-1.2070147473237762,,True,8,evaluation_states_K3_n10000.csv
12,11,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.5199215212619475,-0.8567114981726567,,True,2.3007231754643946,-1.2070147473237762,,True,8,evaluation_states_K3_n10000.csv
13,12,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.6351656342798493,-0.7564803298835928,,True,2.3007231754643946,-1.2070147473237762,,True,8,evaluation_states_K3_n10000.csv
14,13,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.750409747297751,-0.6562491615945291,,True,2.3007231754643946,-1.2070147473237762,,True,8,evaluation_states_K3_n10000.csv
15,14,4.504954005712377,False,False,1.0120204614169501,-0.7910975145265926,,True,3.750409747297751,-0.6562491615945291,,True,2.3007231754643946,-1.2070147473237762,,True,8,evaluation_states_K3_n10000.csv
