idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,4.813991557922606,False,False,2.32526249536329,1.0543273368748352,,False,2.411197745860689,-1.833871196459852,,False,2.159581936526134,1.2791317053849338,,False,1,evaluation_states_K3_n10000.csv
2,1,4.813991557922606,False,False,2.156011952585928,0.95228999096672,,False,2.411197745860689,-1.833871196459852,,False,2.159581936526134,1.2791317053849338,,False,1,evaluation_states_K3_n10000.csv
3,2,4.813991557922606,False,False,1.9867614098085657,0.8502526450586049,,False,2.411197745860689,-1.833871196459852,,False,2.159581936526134,1.2791317053849338,,False,1,evaluation_states_K3_n10000.csv
4,3,4.813991557922606,False,False,1.8175108670312037,0.7482152991504898,,False,2.4234159882159694,-1.6366198827908383,,False,2.159581936526134,1.2791317053849338,,False,1,evaluation_states_K3_n10000.csv
5,4,4.813991557922606,False,False,1.6482603242538416,0.6461779532423746,,False,2.4356342305712495,-1.4393685691218245,,False,2.1278758168726326,1.0953105123365268,,False,1,evaluation_states_K3_n10000.csv
6,5,4.813991557922606,False,False,1.4790097814764795,0.5441406073342594,,False,2.44785247292653,-1.2421172554528108,,False,2.0961696972191306,0.9114893192881197,,False,1,evaluation_states_K3_n10000.csv
7,6,4.813991557922606,False,False,1.3097592386991177,0.4421032614261443,,False,2.4600707152818106,-1.0448659417837973,,False,2.064463577565629,0.7276681262397127,,False,1,evaluation_states_K3_n10000.csv
8,7,4.813991557922606,False,False,1.1405086959217556,0.3400659155180292,,False,2.472288957637091,-0.8476146281147835,,False,2.0327574579121275,0.5438469331913056,,False,1,evaluation_states_K3_n10000.csv
9,8,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,2.4845071999923714,-0.6503633144457699,,False,2.0010513382586255,0.36002574014289856,,False,1,evaluation_states_K3_n10000.csv
10,9,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,2.4967254423476515,-0.4531120007767562,,False,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
11,10,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,2.508943684702932,-0.25586068710774246,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
12,11,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,2.6962511192022136,-0.23506953155380858,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
13,12,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,2.883558553701495,-0.2142783759998747,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
14,13,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,3.070865988200777,-0.19348722044594086,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
15,14,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,3.2581734227000587,-0.17269606489200695,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
16,15,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,3.4454808571993407,-0.1519049093380731,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
17,16,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,3.6327882916986223,-0.13111375378413923,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
18,17,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,3.820095726197904,-0.11032259823020535,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
19,18,4.813991557922606,False,False,0.9712581531443936,0.23802856960991403,,True,3.820095726197904,-0.11032259823020536,,True,1.969345218605124,0.17620454709449154,,True,1,evaluation_states_K3_n10000.csv
