idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,file_idx,file
1,0,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.504688989245537,0.5327525369795232,,False,3.907162832319438,-2.604989853455056,,False,0,evaluation_states_K3_n10000.csv
2,1,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.3718561597516181,0.4568874150094437,,False,3.907162832319438,-2.604989853455056,,False,0,evaluation_states_K3_n10000.csv
3,2,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.2390233302576992,0.3810222930393642,,False,3.907162832319438,-2.604989853455056,,False,0,evaluation_states_K3_n10000.csv
4,3,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.1061905007637804,0.3051571710692847,,False,3.9178594983122217,-2.4149376640412825,,False,0,evaluation_states_K3_n10000.csv
5,4,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,0.9733576712698614,0.22929204909920523,,True,3.9285561643050055,-2.2248854746275093,,False,0,evaluation_states_K3_n10000.csv
6,5,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.1629157265107442,0.21862319435247615,,True,3.9392528302977894,-2.034833285213736,,False,0,evaluation_states_K3_n10000.csv
7,6,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.3524737817516268,0.20795433960574705,,True,3.949949496290573,-1.8447810957999624,,False,0,evaluation_states_K3_n10000.csv
8,7,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.5420318369925092,0.19728548485901798,,True,3.9606461622833566,-1.654728906386189,,False,0,evaluation_states_K3_n10000.csv
9,8,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.731589892233392,0.1866166301122889,,True,3.9713428282761405,-1.4646767169724155,,False,0,evaluation_states_K3_n10000.csv
10,9,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,1.9211479474742748,0.1759477753655598,,True,3.9820394942689243,-1.274624527558642,,False,0,evaluation_states_K3_n10000.csv
11,10,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,2.1107060027151574,0.16527892061883073,,True,3.992736160261708,-1.0845723381448686,,False,0,evaluation_states_K3_n10000.csv
12,11,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,2.3002640579560403,0.15461006587210163,,True,4.003432826254492,-0.894520148731095,,False,0,evaluation_states_K3_n10000.csv
13,12,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,2.4898221131969227,0.14394121112537256,,True,4.014129492247275,-0.7044679593173218,,False,0,evaluation_states_K3_n10000.csv
14,13,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,2.6793801684378056,0.1332723563786435,,True,4.024826158240059,-0.5144157699035485,,False,0,evaluation_states_K3_n10000.csv
15,14,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,2.868938223678688,0.1226035016319144,,True,4.035522824232843,-0.32436358048977487,,False,0,evaluation_states_K3_n10000.csv
16,15,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,3.058496278919571,0.11193464688518531,,True,4.046219490225627,-0.1343113910760012,,False,0,evaluation_states_K3_n10000.csv
17,16,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,3.058496278919571,0.11193464688518531,,True,4.056916156218411,0.055740798337771846,,True,0,evaluation_states_K3_n10000.csv
18,17,5.047286498801027,False,False,1.4052718867756009,2.732395032468891,,False,3.058496278919571,0.11193464688518531,,True,4.056916156218411,0.055740798337771846,,True,0,evaluation_states_K3_n10000.csv
