idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,7.047286498801027,2.2485540690255177,5.244791884301815,13.199999999999989,9.602280772084004,24,True,5,evaluation_states_K5_n10000.csv
2,True,8.00145869052021,2.894312869414003,5.7118841217099146,14.399999999999984,4.386621518249186,22,True,5,evaluation_states_K5_n10000.csv
3,True,7.5653126765575,2.8815707372865287,5.496026229662721,14.399999999999984,5.122852502196755,21,True,5,evaluation_states_K5_n10000.csv
4,True,5.028367314412665,2.8265134889560675,4.318990826963166,6.8000000000000025,5.2981802941240606,10,True,5,evaluation_states_K5_n10000.csv
5,True,8.074067995585018,-0.38827071840230687,5.7482047210103815,15.79999999999998,5.334932322887917,35,True,5,evaluation_states_K5_n10000.csv
6,True,8.469282022568796,-0.16264805430055507,5.94782408448681,17.999999999999975,5.701206820127544,34,True,5,evaluation_states_K5_n10000.csv
7,True,7.905894441249481,0.14679108245712236,5.66424838517197,14.39999999999998,4.755665499374954,27,True,5,evaluation_states_K5_n10000.csv
8,True,5.851323981361338,0.4138482452514194,4.686117795653771,8.400000000000002,4.889106764141205,14,True,5,evaluation_states_K5_n10000.csv
9,True,7.501045937660427,2.446069772541523,5.464554191697998,13.199999999999989,6.307112573298313,24,True,5,evaluation_states_K5_n10000.csv
10,True,8.620010283272517,2.365008029204525,6.024812695621135,17.19999999999997,6.182088870868918,31,True,5,evaluation_states_K5_n10000.csv
11,True,7.420546357110058,2.7602230307918667,5.425254142997414,14.599999999999984,4.446847748337082,21,True,5,evaluation_states_K5_n10000.csv
12,True,7.041212998954741,3.45194128225755,5.2418794855681,8.200000000000003,5.487965149759232,16,True,5,evaluation_states_K5_n10000.csv
13,True,7.398097892213109,2.9015644854589735,5.4143188279479855,12.199999999999992,4.713354485918481,23,True,5,evaluation_states_K5_n10000.csv
14,True,5.085855505108766,2.414634652539931,4.344178431126817,8.8,3.8589555850124104,21,True,5,evaluation_states_K5_n10000.csv
15,True,7.4655351643796415,2.043940274384334,5.447201126312006,17.199999999999974,3.6515924153103114,34,True,5,evaluation_states_K5_n10000.csv
16,True,6.9959458092280595,2.354337019909095,5.220196912631555,14.399999999999984,4.6503833327621535,23,True,5,evaluation_states_K5_n10000.csv
17,True,5.010988590410657,2.8178922832067217,4.311390145260042,5.8000000000000025,4.0016485569444065,16,True,5,evaluation_states_K5_n10000.csv
18,True,6.9760230213145675,2.5274675233351283,5.210667604159252,13.399999999999984,3.468209572645747,21,True,5,evaluation_states_K5_n10000.csv
19,True,7.657604164606131,3.0058718318810307,5.541372735750092,12.799999999999986,5.2915618599777305,22,True,5,evaluation_states_K5_n10000.csv
20,True,6.543395976289478,2.8896433331978058,5.005775915825609,9.399999999999999,5.1737666318927085,18,True,5,evaluation_states_K5_n10000.csv
21,True,6.288338749655743,2.6959250492518483,4.886807797984441,9.599999999999998,4.823031047579998,20,True,5,evaluation_states_K5_n10000.csv
22,True,6.042898887294866,3.173430463898282,4.773604918906429,6.600000000000004,4.608020241941762,12,True,5,evaluation_states_K5_n10000.csv
