idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,file_idx,file
11,10,7.047286498801027,False,False,5.291180103133651,-2.470623601517725,,False,2.3563318904524926,-0.4708620601779756,,False,1.392518522054566,-0.8025000827026452,,True,5.849534386897304,0.4068232391244202,,False,3.388380327743594,-1.3694615202365408,,False,0,evaluation_states_K5_n10000.csv
12,11,7.047286498801027,False,False,5.263504743978691,-2.2756108681017144,,False,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.849534386897304,0.4068232391244202,,False,3.3603824618797837,-1.172176262930741,,False,0,evaluation_states_K5_n10000.csv
13,12,7.047286498801027,False,False,5.235829384823733,-2.0805981346857036,,False,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.849534386897304,0.4068232391244202,,False,3.3323845960159737,-0.9748910056249415,,True,0,evaluation_states_K5_n10000.csv
14,13,7.047286498801027,False,False,5.208154025668774,-1.8855854012696927,,False,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.849534386897304,0.4068232391244202,,False,3.524333591386042,-0.9890983230641831,,True,0,evaluation_states_K5_n10000.csv
15,14,7.047286498801027,False,False,5.180478666513816,-1.6905726678536817,,False,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.849534386897304,0.4068232391244202,,False,3.7162825867561096,-1.0033056405034246,,True,0,evaluation_states_K5_n10000.csv
16,15,7.047286498801027,False,False,5.152803307358856,-1.4955599344376709,,False,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.849534386897304,0.4068232391244202,,False,3.9082315821261773,-1.0175129579426663,,True,0,evaluation_states_K5_n10000.csv
17,16,7.047286498801027,False,False,5.125127948203898,-1.3005472010216597,,False,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.849534386897304,0.4068232391244202,,False,4.100180577496245,-1.031720275381908,,True,0,evaluation_states_K5_n10000.csv
18,17,7.047286498801027,False,False,5.097452589048939,-1.1055344676056489,,True,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.849534386897304,0.4068232391244202,,False,4.100180577496245,-1.031720275381908,,True,0,evaluation_states_K5_n10000.csv
19,18,7.047286498801027,False,False,5.183520636947211,-1.0076140022893325,,True,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.876281490556605,0.21835140154658492,,False,4.100180577496245,-1.031720275381908,,True,0,evaluation_states_K5_n10000.csv
20,19,7.047286498801027,False,False,5.269588684845483,-0.9096935369730162,,True,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.903028594215905,0.029879563968749634,,False,4.100180577496245,-1.031720275381908,,True,0,evaluation_states_K5_n10000.csv
21,20,7.047286498801027,False,False,5.269588684845483,-0.9096935369730162,,True,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,5.929775697875206,-0.15859227360908568,,True,4.100180577496245,-1.031720275381908,,True,0,evaluation_states_K5_n10000.csv
22,21,7.047286498801027,False,False,5.269588684845483,-0.9096935369730162,,True,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,6.057206925463516,-0.14050778789737353,,True,4.100180577496245,-1.031720275381908,,True,0,evaluation_states_K5_n10000.csv
23,22,7.047286498801027,False,False,5.269588684845483,-0.9096935369730162,,True,2.3825980953920762,-0.6619922948052717,,True,1.392518522054566,-0.8025000827026452,,True,6.057206925463516,-0.14050778789737353,,True,4.100180577496245,-1.031720275381908,,True,0,evaluation_states_K5_n10000.csv
