idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,agent11_x,agent11_y,agent11_phi,agent11_has_message,agent12_x,agent12_y,agent12_phi,agent12_has_message,agent13_x,agent13_y,agent13_phi,agent13_has_message,agent14_x,agent14_y,agent14_phi,agent14_has_message,agent15_x,agent15_y,agent15_phi,agent15_has_message,agent16_x,agent16_y,agent16_phi,agent16_has_message,agent17_x,agent17_y,agent17_phi,agent17_has_message,agent18_x,agent18_y,agent18_phi,agent18_has_message,agent19_x,agent19_y,agent19_phi,agent19_has_message,agent20_x,agent20_y,agent20_phi,agent20_has_message,file_idx,file
11,10,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.022774680906263,0.466667643444325,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.5370026485411206,-0.9240845803947498,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,2.745735244003642,-1.1854318769336492,,False,5.2475733804461395,1.319119660385719,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
12,11,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.022774680906263,0.466667643444325,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,2.7386353762805102,-1.0278485719092085,,False,5.244594750406955,1.1302558583279494,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
13,12,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.022774680906263,0.466667643444325,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,2.731535508557379,-0.8702652668847676,,True,5.241616120367771,0.9413920562701797,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
14,13,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.022774680906263,0.466667643444325,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,2.9170713037583065,-0.8619060082461173,,True,5.238637490328588,0.7525282542124102,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
15,14,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.022774680906263,0.466667643444325,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,3.102607098959234,-0.8535467496074669,,True,5.235658860289404,0.5636644521546406,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
16,15,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.022774680906263,0.466667643444325,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,3.2881428941601616,-0.8451874909688166,,True,5.23268023025022,0.374800650096871,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
17,16,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.022774680906263,0.466667643444325,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,3.4736786893610887,-0.8368282323301663,,True,5.229701600211036,0.18593684803910127,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
18,17,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.054611405732792,0.26999418174961615,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,3.6592144845620167,-0.828468973691516,,True,5.226722970171852,-0.0029269540186680487,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
19,18,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.08644813055932,0.0733207200549073,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,3.844750279762944,-0.8201097150528657,,True,5.223744340132669,-0.1917907560764378,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
20,19,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.118284855385848,-0.12335274163980159,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.030286074963872,-0.8117504564142153,,True,5.220765710093485,-0.38065455813420734,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
21,20,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.150121580212377,-0.3200262033345104,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.2177870800543005,-0.5695183601919769,,False,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
22,21,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.181958305038905,-0.5166996650292194,,False,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.214808450015116,-0.7583821622497465,,True,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
23,22,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.213795029865434,-0.7133731267239282,,True,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.214808450015116,-0.7583821622497465,,True,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
24,23,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.412702333596058,-0.7044114188486353,,True,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.214808450015116,-0.7583821622497465,,True,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
25,24,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.611609637326683,-0.6954497109733426,,True,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.214808450015116,-0.7583821622497465,,True,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
26,25,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,6.8105169410573065,-0.6864880030980498,,True,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.214808450015116,-0.7583821622497465,,True,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
27,26,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,7.0094242447879305,-0.677526295222757,,True,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.214808450015116,-0.7583821622497465,,True,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
28,27,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,7.208331548518555,-0.6685645873474642,,True,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.214808450015116,-0.7583821622497465,,True,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
29,28,22.04728649880103,False,False,8.574539734621819,12.661886354818622,,False,7.407238852249179,-0.6596028794721714,,True,23.813643631408038,-1.5555992967638668,,False,18.19727846913676,-1.7624665557850845,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,13.180586149800607,-0.4125065766354442,,False,1.732548928707061,-0.9152743024105859,,True,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,15.717685523052603,1.1924344943153953,,False,4.215821870164799,-0.803391197775565,,True,5.214808450015116,-0.7583821622497465,,True,17.285479730434023,2.5868067046024854,,False,3.793405828081252,-8.889873348908676,,False,0,evaluation_states_K20_n10000.csv
