idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,agent11_x,agent11_y,agent11_phi,agent11_has_message,agent12_x,agent12_y,agent12_phi,agent12_has_message,agent13_x,agent13_y,agent13_phi,agent13_has_message,agent14_x,agent14_y,agent14_phi,agent14_has_message,agent15_x,agent15_y,agent15_phi,agent15_has_message,jammer_x,jammer_y,file_idx,file
1,0,17.04728649880103,False,True,1.670703291689005,-0.694246335827882,,False,2.0089929851827266,0.6079296916179211,,False,5.337745155418297,2.220804619627607,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.83712169295067,-1.0562338926451305,0,evaluation_states_K15_n10000.csv
2,1,17.04728649880103,False,True,1.4860142062467427,-0.6175003801135858,,False,2.0089929851827266,0.6079296916179211,,False,5.337745155418297,2.220804619627607,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.764913823027861,-1.1254149848684427,0,evaluation_states_K15_n10000.csv
3,2,17.04728649880103,False,True,1.3013251208044805,-0.5407544243992896,,False,2.0089929851827266,0.6079296916179211,,False,5.337745155418297,2.220804619627607,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.692705953105051,-1.194596077091755,0,evaluation_states_K15_n10000.csv
4,3,17.04728649880103,False,True,1.1166360353622182,-0.46400846868499335,,False,2.0137514190205605,0.4079863063624669,,False,5.337745155418297,2.220804619627607,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.620498083182241,-1.2637771693150672,0,evaluation_states_K15_n10000.csv
5,4,17.04728649880103,False,True,0.9319469499199559,-0.3872625129706972,,False,2.0185098528583945,0.20804292110701275,,False,5.337745155418297,2.220804619627607,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.548290213259431,-1.3329582615383795,0,evaluation_states_K15_n10000.csv
6,5,17.04728649880103,False,True,0.7472578644776935,-0.310516557256401,,True,2.0232682866962284,0.008099535851558592,,False,5.337745155418297,2.220804619627607,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.476082343336621,-1.4021393537616917,0,evaluation_states_K15_n10000.csv
7,6,17.04728649880103,False,True,0.9472578586468987,-0.3105648513333666,,True,2.0280267205340623,-0.19184384940389557,,False,5.337745155418297,2.220804619627607,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.403874473413811,-1.471320445985004,0,evaluation_states_K15_n10000.csv
8,7,17.04728649880103,False,True,1.147257852816104,-0.3106131454103322,,True,2.0308583776641296,-0.31082650877532175,,True,5.342503589256131,2.020861234372153,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.331666603491001,-1.5405015382083163,0,evaluation_states_K15_n10000.csv
9,8,17.04728649880103,False,True,1.147257852816104,-0.3106131454103322,,True,2.230848435520455,-0.3088323275840699,,True,5.347262023093965,1.8209178491166986,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.403874473413811,-1.471320445985004,0,evaluation_states_K15_n10000.csv
10,9,17.04728649880103,False,True,1.147257852816104,-0.3106131454103322,,True,2.430838493376781,-0.3068381463928181,,True,5.352020456931799,1.6209744638612444,,False,10.172610629517514,-0.4051293061349189,,False,14.055450488760997,-1.0579356859620568,,False,16.050933468289664,-0.9155157952546974,,False,15.163042340133366,7.440127926236637,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,12.476082343336621,-1.4021393537616917,0,evaluation_states_K15_n10000.csv
