idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,agent11_x,agent11_y,agent11_phi,agent11_has_message,agent12_x,agent12_y,agent12_phi,agent12_has_message,agent13_x,agent13_y,agent13_phi,agent13_has_message,agent14_x,agent14_y,agent14_phi,agent14_has_message,agent15_x,agent15_y,agent15_phi,agent15_has_message,jammer_x,jammer_y,file_idx,file
1,0,18.859870975918945,False,True,2.3644861935269663,-0.1688585109130151,,False,3.748053580829581,4.375588899489609,,False,5.434641441998589,3.705729217334413,,False,6.30895544028451,3.782917042996695,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,8.997554192285238,-1.1171379405117912,3,evaluation_states_K15_n10000.csv
2,1,18.859870975918945,False,True,2.164994253558773,-0.1546119012206445,,False,3.748053580829581,4.375588899489609,,False,5.434641441998589,3.705729217334413,,False,6.30895544028451,3.782917042996695,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.092166901554238,-1.0847583907190679,3,evaluation_states_K15_n10000.csv
3,2,18.859870975918945,False,True,1.9655023135905798,-0.1403652915282739,,False,3.7488511493207892,4.1755904897846765,,False,5.434641441998589,3.705729217334413,,False,6.30895544028451,3.782917042996695,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.186779610823239,-1.0523788409263446,3,evaluation_states_K15_n10000.csv
4,3,18.859870975918945,False,True,1.7660103736223864,-0.1261186818359033,,False,3.7496487178119975,3.9755920800797444,,False,5.434641441998589,3.705729217334413,,False,6.30895544028451,3.782917042996695,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.28139232009224,-1.0199992911336213,3,evaluation_states_K15_n10000.csv
5,4,18.859870975918945,False,True,1.566518433654193,-0.1118720721435327,,False,3.7504462863032058,3.7755936703748123,,False,5.434641441998589,3.705729217334413,,False,6.30895544028451,3.782917042996695,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.37600502936124,-0.987619741340898,3,evaluation_states_K15_n10000.csv
6,5,18.859870975918945,False,True,1.3670264936859997,-0.09762546245116212,,False,3.751243854794414,3.57559526066988,,False,5.432062181070404,3.505745849493324,,False,6.3097530087757185,3.582918633291763,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.47061773863024,-0.9552401915481747,3,evaluation_states_K15_n10000.csv
7,6,18.859870975918945,False,True,1.1675345537178063,-0.08337885275879153,,False,3.7520414232856223,3.375596850964948,,False,5.4294829201422194,3.3057624816522346,,False,6.310550577266927,3.3829202235868308,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.565230447899241,-0.9228606417554515,3,evaluation_states_K15_n10000.csv
8,7,18.859870975918945,False,True,0.968042613749613,-0.06913224306642093,,True,3.7528389917768306,3.175598441260016,,False,5.426903659214035,3.1057791138111455,,False,6.311348145758135,3.1829218138818987,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.659843157168241,-0.8904810919627282,3,evaluation_states_K15_n10000.csv
9,8,18.859870975918945,False,True,1.1541555566169186,0.004093247695137428,,True,3.753636560268039,2.975600031555084,,False,5.42432439828585,2.9057957459700563,,False,6.312145714249343,2.9829234041769666,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.754455866437242,-0.8581015421700049,3,evaluation_states_K15_n10000.csv
10,9,18.859870975918945,False,True,1.3402684994842242,0.07731873845669579,,True,3.754434128759247,2.775601621850152,,False,5.421745137357665,2.705812378128967,,False,6.312943282740552,2.7829249944720345,,False,13.411140351868392,-0.2952394779904534,,False,15.159908092020842,-2.229841045347082,,False,18.70462819229753,-1.6728871254082267,,False,20.540140318190417,1.1716930703434876,,False,12.573170376060512,9.928660728098244,,False,9.935508907559257,-9.678880633810602,,False,4.963178001964183,-5.50515124987692,,False,1.7978098573812096,7.0334906184082,,False,0.4893399687310467,0.3613168200640967,,False,7.623967353237366,7.969932572131274,,False,9.3595091145242,-6.289550869383703,,False,9.849068575706243,-0.8257219923772816,3,evaluation_states_K15_n10000.csv
