idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,jammer_x,jammer_y,file
11,10,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.112919719527165,-1.7270512164838192,,False,-0.6800903402889817,-1.393752740940107,,False,3.304843532079336,1.475268715843655,,False,5.961518740730355,-3.8084917478034734,,False,3.224481552797408,5.181001715293151,,False,1.6970049241578997,0.6765826678837639,,True,7.999249088967687,3.33447165954184,,False,,,evaluation_states_K8_n10000.csv
12,11,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.1258387490708035,-1.539962899835159,,False,-0.6800903402889817,-1.393752740940107,,False,3.2920909702130015,1.2905911187786923,,False,5.961518740730355,-3.8084917478034734,,False,3.224481552797408,5.181001715293151,,False,1.8828614557518968,0.6837426531300795,,True,7.999249088967687,3.33447165954184,,False,,,evaluation_states_K8_n10000.csv
13,12,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.138757778614442,-1.3528745831864986,,False,-0.6800903402889817,-1.393752740940107,,False,3.279338408346667,1.1059135217137297,,False,5.961518740730355,-3.8084917478034734,,False,3.224481552797408,5.181001715293151,,False,2.0687179873458934,0.6909026383763952,,True,7.999249088967687,3.33447165954184,,False,,,evaluation_states_K8_n10000.csv
14,13,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.15167680815808,-1.1657862665378385,,False,-0.6800903402889817,-1.393752740940107,,False,3.266585846480332,0.9212359246487671,,False,5.961518740730355,-3.8084917478034734,,False,3.224481552797408,5.181001715293151,,False,2.2545745189398905,0.6980626236227108,,True,7.999249088967687,3.33447165954184,,False,,,evaluation_states_K8_n10000.csv
15,14,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.164595837701719,-0.9786979498891781,,False,-0.6800903402889817,-1.393752740940107,,False,3.2538332846139975,0.7365583275838046,,False,5.961518740730355,-3.8084917478034734,,False,3.224481552797408,5.181001715293151,,False,2.2545745189398905,0.6980626236227108,,True,7.999249088967687,3.33447165954184,,False,,,evaluation_states_K8_n10000.csv
16,15,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.177514867245358,-0.791609633240518,,False,-0.6800903402889817,-1.393752740940107,,False,3.2538332846139975,0.7365583275838045,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.985533868514513,3.1358532185527372,,False,,,evaluation_states_K8_n10000.csv
17,16,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.190433896788996,-0.6045213165918575,,False,-0.6800903402889817,-1.393752740940107,,False,3.4580586556448667,0.6951622856980395,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.971818648061339,2.9372347775636345,,False,,,evaluation_states_K8_n10000.csv
18,17,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.203352926332634,-0.41743299994319716,,False,-0.6800903402889817,-1.393752740940107,,False,3.662284026675736,0.6537662438122747,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.958103427608164,2.7386163365745313,,False,,,evaluation_states_K8_n10000.csv
19,18,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.216271955876273,-0.23034468329453706,,False,-0.6800903402889817,-1.393752740940107,,False,3.866509397706605,0.6123702019265097,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.94438820715499,2.5399978955854285,,False,,,evaluation_states_K8_n10000.csv
20,19,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.229190985419912,-0.04325636664587673,,False,-0.6800903402889817,-1.393752740940107,,False,4.070734768737474,0.5709741600407447,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.930672986701815,2.341379454596326,,False,,,evaluation_states_K8_n10000.csv
21,20,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.24211001496355,0.1438319500027836,,False,-0.6800903402889817,-1.393752740940107,,False,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.916957766248641,2.142761013607223,,False,,,evaluation_states_K8_n10000.csv
22,21,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.2550290445071886,0.3309202666514439,,False,-0.6800903402889817,-1.393752740940107,,False,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.903242545795466,1.94414257261812,,False,,,evaluation_states_K8_n10000.csv
23,22,10.047286498801029,False,False,10.812916530961296,1.012605822607753,,False,5.2550290445071886,0.3309202666514438,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.889527325342292,1.7455241316290173,,False,,,evaluation_states_K8_n10000.csv
24,23,10.047286498801029,False,False,10.652529987022604,0.926819652227334,,False,5.473193643131647,0.31585532328409105,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.875812104889118,1.5469056906399146,,False,,,evaluation_states_K8_n10000.csv
25,24,10.047286498801029,False,False,10.492143443083913,0.841033481846915,,False,5.691358241756105,0.30079037991673824,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.862096884435943,1.3482872496508116,,False,,,evaluation_states_K8_n10000.csv
26,25,10.047286498801029,False,False,10.33175689914522,0.7552473114664959,,False,5.909522840380562,0.2857254365493855,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.848381663982769,1.1496688086617088,,False,,,evaluation_states_K8_n10000.csv
27,26,10.047286498801029,False,False,10.171370355206529,0.6694611410860768,,False,6.127687439005021,0.27066049318203267,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.834666443529594,0.9510503676726061,,False,,,evaluation_states_K8_n10000.csv
28,27,10.047286498801029,False,False,10.010983811267838,0.5836749707056578,,False,6.345852037629479,0.2555955498146799,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.8209512230764195,0.7524319266835033,,False,,,evaluation_states_K8_n10000.csv
29,28,10.047286498801029,False,False,9.850597267329146,0.49788880032523875,,False,6.564016636253937,0.24053060644732713,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.807236002623245,0.5538134856944001,,False,,,evaluation_states_K8_n10000.csv
30,29,10.047286498801029,False,False,9.690210723390454,0.4121026299448197,,False,6.782181234878395,0.22546566307997434,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.793520782170071,0.3551950447052974,,False,,,evaluation_states_K8_n10000.csv
31,30,10.047286498801029,False,False,9.529824179451763,0.3263164595644006,,False,6.782181234878395,0.22546566307997434,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.779805561716897,0.15657660371619464,,False,,,evaluation_states_K8_n10000.csv
32,31,10.047286498801029,False,False,9.369437635513071,0.24053028918398156,,False,6.782181234878395,0.22546566307997434,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,7.779805561716897,0.15657660371619464,,True,,,evaluation_states_K8_n10000.csv
33,32,10.047286498801029,False,False,9.20905109157438,0.15474411880356254,,False,6.782181234878395,0.22546566307997434,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,8.051040220797187,0.13784700778692313,,True,,,evaluation_states_K8_n10000.csv
34,33,10.047286498801029,False,False,9.048664547635688,0.06895794842314351,,False,6.782181234878395,0.22546566307997434,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,8.051040220797187,0.13784700778692313,,True,,,evaluation_states_K8_n10000.csv
35,34,10.047286498801029,False,False,9.049662171962527,0.06888905936377966,,True,6.782181234878395,0.22546566307997434,,True,-0.6800903402889817,-1.393752740940107,,True,4.274960139768344,0.5295781181549799,,True,5.961518740730355,-3.8084917478034734,,True,3.224481552797408,5.181001715293151,,True,2.2545745189398905,0.6980626236227108,,True,8.051040220797187,0.13784700778692313,,True,,,evaluation_states_K8_n10000.csv
