idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,agent11_x,agent11_y,agent11_phi,agent11_has_message,agent12_x,agent12_y,agent12_phi,agent12_has_message,agent13_x,agent13_y,agent13_phi,agent13_has_message,agent14_x,agent14_y,agent14_phi,agent14_has_message,agent15_x,agent15_y,agent15_phi,agent15_has_message,agent16_x,agent16_y,agent16_phi,agent16_has_message,agent17_x,agent17_y,agent17_phi,agent17_has_message,agent18_x,agent18_y,agent18_phi,agent18_has_message,agent19_x,agent19_y,agent19_phi,agent19_has_message,agent20_x,agent20_y,agent20_phi,agent20_has_message,jammer_x,jammer_y,file_idx,file
16,15,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,2.9308351065123794,-0.8073473601767901,,True,5.235197221151028,0.7081308319892907,,False,6.022774680906263,0.466667643444325,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.7730338016129,-0.7669104557754227,0,evaluation_states_K20_n10000.csv
17,16,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,3.130656981128921,-0.7989082592334885,,True,5.2313585238174545,0.5081676743757413,,False,6.022774680906263,0.466667643444325,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.74214314952021,-0.8620196961955229,0,evaluation_states_K20_n10000.csv
18,17,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,3.3304788557454623,-0.7904691582901869,,True,5.2275198264838805,0.30820451676219185,,False,6.022774680906263,0.466667643444325,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.71125249742752,-0.957128936615623,0,evaluation_states_K20_n10000.csv
19,18,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,3.5303007303620038,-0.7820300573468854,,True,5.223681129150307,0.10824135914864241,,False,6.022774680906263,0.466667643444325,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.68036184533483,-1.0522381770357232,0,evaluation_states_K20_n10000.csv
20,19,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,3.730122604978545,-0.7735909564035838,,True,5.219842431816733,-0.09172179846490702,,False,6.054810252537835,0.26925000960621415,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.649471193242139,-1.1473474174558234,0,evaluation_states_K20_n10000.csv
21,20,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,3.9299444795950866,-0.7651518554602822,,True,5.21600373448316,-0.29168495607845646,,False,6.086845824169407,0.07183237576810331,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.618580541149448,-1.2424566578759235,0,evaluation_states_K20_n10000.csv
22,21,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,4.129766354211628,-0.7567127545169806,,True,5.212165037149586,-0.4916481136920059,,False,6.118881395800979,-0.12558525807000753,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.587689889056758,-1.3375658982960237,0,evaluation_states_K20_n10000.csv
23,22,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,4.329588228828169,-0.748273653573679,,True,5.208326339816013,-0.6916112713055553,,False,6.1509169674325515,-0.3230028919081184,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.556799236964068,-1.4326751387161238,0,evaluation_states_K20_n10000.csv
24,23,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,4.329588228828169,-0.748273653573679,,True,5.207950723285128,-0.7111776661110588,,True,6.182952539064123,-0.5204205257462292,,False,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.525908584871377,-1.527784379136224,0,evaluation_states_K20_n10000.csv
25,24,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,4.329588228828169,-0.748273653573679,,True,5.407772597901669,-0.7027385651677572,,True,6.207060096367835,-0.6689821613945509,,True,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.556799236964068,-1.4326751387161238,0,evaluation_states_K20_n10000.csv
26,25,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,4.329588228828169,-0.748273653573679,,True,5.407772597901669,-0.7027385651677572,,True,6.406881970984376,-0.6605430604512493,,True,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.587689889056758,-1.3375658982960237,0,evaluation_states_K20_n10000.csv
27,26,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,4.329588228828169,-0.748273653573679,,True,5.407772597901669,-0.7027385651677572,,True,6.606703845600917,-0.6521039595079478,,True,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.618580541149448,-1.2424566578759235,0,evaluation_states_K20_n10000.csv
28,27,22.04728649880103,False,True,1.9299414226630494,-0.8060704722852198,,True,4.329588228828169,-0.748273653573679,,True,5.407772597901669,-0.7027385651677572,,True,6.806525720217458,-0.6436648585646462,,True,13.180586149800607,-0.4125065766354442,,False,15.717685523052603,1.1924344943153953,,False,17.285479730434023,2.5868067046024854,,False,18.19727846913676,-1.7624665557850845,,False,23.813643631408038,-1.5555992967638668,,False,8.574539734621819,12.661886354818622,,False,9.66601705858005,-8.499098278503652,,False,-0.6097693464608902,-3.0827328543359727,,False,9.600674042751107,8.341513239524524,,False,16.244423564762325,8.301611595626243,,False,18.26778719919072,6.456932833819974,,False,5.6017122906381,-5.319996186175427,,False,12.98369504170655,-11.581243297498448,,False,5.499867189455264,-4.748042500218028,,False,18.75604276175442,-4.423518197132936,,False,3.793405828081252,-8.889873348908676,,False,13.649471193242139,-1.1473474174558234,0,evaluation_states_K20_n10000.csv
