idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,jammer_x,jammer_y,file_idx,file
1,0,1.536166788988659,True,True,0.9367951349079342,0.5603510839928608,1.6481633265414255,False,-0.0480386981517168,-0.7928505464136844,2,evaluation_states_K1_n10000.csv
2,1,1.536166788988659,True,True,0.7651571923553978,0.45768455256059604,1.2554642448427014,False,-0.1085953915545815,-0.7132711088427174,2,evaluation_states_K1_n10000.csv
3,2,1.536166788988659,True,True,0.5935192498028614,0.35501802112833125,0.8627651631439772,True,-0.1691520849574462,-0.6336916712717504,2,evaluation_states_K1_n10000.csv
4,3,1.536166788988659,True,True,0.7806853356481792,0.284527906152236,0.4700660814452531,True,-0.22970877836031092,-0.5541122337007834,2,evaluation_states_K1_n10000.csv
5,4,1.536166788988659,True,True,0.967851421493497,0.21403779117614077,0.07736699974652894,True,-0.29026547176317563,-0.47453279612981647,2,evaluation_states_K1_n10000.csv
