idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,agent11_x,agent11_y,agent11_phi,agent11_has_message,agent12_x,agent12_y,agent12_phi,agent12_has_message,agent13_x,agent13_y,agent13_phi,agent13_has_message,agent14_x,agent14_y,agent14_phi,agent14_has_message,agent15_x,agent15_y,agent15_phi,agent15_has_message,jammer_x,jammer_y,file_idx,file
1,0,17.42603236256505,False,True,2.8386807058931014,3.289639641249691,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,13.1605156358092,-1.3038031039149995,5,evaluation_states_K15_n10000.csv
2,1,17.42603236256505,False,True,2.7080192719654423,3.1382210503040344,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,13.137038391213414,-1.2065980681082593,5,evaluation_states_K15_n10000.csv
3,2,17.42603236256505,False,True,2.5773578380377833,2.986802459358378,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,13.113561146617629,-1.109393032301519,5,evaluation_states_K15_n10000.csv
4,3,17.42603236256505,False,True,2.4466964041101242,2.8353838684127215,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,13.090083902021844,-1.0121879964947789,5,evaluation_states_K15_n10000.csv
5,4,17.42603236256505,False,True,2.316034970182465,2.683965277467065,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,13.066606657426059,-0.9149829606880386,5,evaluation_states_K15_n10000.csv
6,5,17.42603236256505,False,True,2.185373536254806,2.5325466865214086,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,13.043129412830273,-0.8177779248812984,5,evaluation_states_K15_n10000.csv
7,6,17.42603236256505,False,True,2.054712102327147,2.381128095575752,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,13.019652168234488,-0.7205728890745582,5,evaluation_states_K15_n10000.csv
8,7,17.42603236256505,False,True,1.924050668399488,2.2297095046300957,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,12.996174923638703,-0.623367853267818,5,evaluation_states_K15_n10000.csv
9,8,17.42603236256505,False,True,1.793389234471829,2.078290913684439,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,12.972697679042918,-0.5261628174610777,5,evaluation_states_K15_n10000.csv
10,9,17.42603236256505,False,True,1.66272780054417,1.926872322738783,,False,4.483028670196129,-4.089535352510702,,False,6.172142746002583,0.5523293976064103,,False,7.122919715368646,2.533832595090549,,False,7.597951601340589,0.96171685914742,,False,9.851091897671076,1.0252873418708013,,False,10.322184568990954,1.0641613530506349,,False,12.140591177282582,-3.4517285700641973,,False,13.092623275417534,4.793657117984427,,False,14.904492541962764,3.5081349425152504,,False,15.913572942709504,6.20279774984608,,False,17.524716084218678,-4.364609795939304,,False,15.382421789594847,-1.5709994970535317,,False,8.8960140848558,-8.652915851466805,,False,6.545050191604624,3.520189725329676,,False,12.949220434447133,-0.4289577816543375,5,evaluation_states_K15_n10000.csv
