idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,file_idx,file
1,0,1.9728618572253085,False,False,1.524037528642911,0.2662673386851518,,False,13,evaluation_states_K1_n10000.csv
2,1,1.9728618572253085,False,False,1.3476716557576167,0.21100214737845385,,False,13,evaluation_states_K1_n10000.csv
3,2,1.9728618572253085,False,False,1.1713057828723223,0.15573695607175592,,False,13,evaluation_states_K1_n10000.csv
4,3,1.9728618572253085,False,False,0.9949399099870277,0.10047176476505797,,True,13,evaluation_states_K1_n10000.csv
5,4,1.9728618572253085,False,False,0.9949399099870277,0.10047176476505797,,True,13,evaluation_states_K1_n10000.csv
