idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,jammer_x,jammer_y,file_idx,file
1,0,10.16311183869658,False,True,1.7107756043990912,0.5465226266674748,,False,4.503886429708694,3.881908014245183,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,0.8478343752301483,-0.0163565197071533,141,evaluation_states_K10_n10000.csv
2,1,10.16311183869658,False,True,1.520260878427556,0.48566098695910986,,False,4.503886429708694,3.881908014245183,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,0.9274285077636237,-0.07689389713832001,141,evaluation_states_K10_n10000.csv
3,2,10.16311183869658,False,True,1.3297461524560208,0.424799347250745,,False,4.503886429708694,3.881908014245183,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.0070226402970992,-0.13743127456948673,141,evaluation_states_K10_n10000.csv
4,3,10.16311183869658,False,True,1.1392314264844856,0.3639377075423801,,False,4.503886429708694,3.881908014245183,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.0866167728305747,-0.19796865200065344,141,evaluation_states_K10_n10000.csv
5,4,10.16311183869658,False,True,0.9487167005129503,0.30307606783401525,,False,4.503886429708694,3.881908014245183,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.1662109053640501,-0.25850602943182016,141,evaluation_states_K10_n10000.csv
6,5,10.16311183869658,False,True,0.758201974541415,0.24221442812565042,,False,4.503886429708694,3.881908014245183,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.2458050378975256,-0.3190434068629869,141,evaluation_states_K10_n10000.csv
7,6,10.16311183869658,False,True,0.5676872485698797,0.18135278841728558,,False,4.503886429708694,3.881908014245183,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.325399170431001,-0.3795807842941536,141,evaluation_states_K10_n10000.csv
8,7,10.16311183869658,False,True,0.37717252259834444,0.12049114870892072,,True,4.497282206622744,3.6820170833918024,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.4049933029644766,-0.4401181617253203,141,evaluation_states_K10_n10000.csv
9,8,10.16311183869658,False,True,0.5755928532875993,0.14557844368400202,,True,4.490677983536794,3.482126152538422,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.484587435497952,-0.500655539156487,141,evaluation_states_K10_n10000.csv
10,9,10.16311183869658,False,True,0.7740131839768543,0.17066573865908335,,True,4.484073760450844,3.2822352216850414,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.5641815680314275,-0.5611929165876537,141,evaluation_states_K10_n10000.csv
11,10,10.16311183869658,False,True,0.9724335146661092,0.19575303363416469,,True,4.477469537364894,3.082344290831661,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.173469568677357,-4.471817406101353,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.643775700564903,-0.6217302940188204,141,evaluation_states_K10_n10000.csv
12,11,10.16311183869658,False,True,1.170853845355364,0.22084032860924602,,True,4.470865314278944,2.8824533599782804,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.172989563524677,-4.271817982114549,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.7233698330983784,-0.6822676714499871,141,evaluation_states_K10_n10000.csv
13,12,10.16311183869658,False,True,1.369274176044619,0.24592762358432735,,True,4.464261091192994,2.6825624291249,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.172509558371997,-4.071818558127745,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.802963965631854,-0.7428050488811538,141,evaluation_states_K10_n10000.csv
14,13,10.16311183869658,False,True,1.567694506733874,0.2710149185594087,,True,4.457656868107043,2.4826714982715195,,False,5.707718190136892,2.351732255938195,,False,7.512096994999344,2.6901981562374506,,False,9.172029553219318,-3.8718191341409414,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.8825580981653294,-0.8033424263123206,141,evaluation_states_K10_n10000.csv
15,14,10.16311183869658,False,True,1.7661148374231288,0.29610221353449,,True,4.451052645021093,2.282780567418139,,False,5.701113967050942,2.1518413250848143,,False,7.512096994999344,2.6901981562374506,,False,9.171549548066638,-3.6718197101541374,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,1.9621522306988048,-0.8638798037434873,141,evaluation_states_K10_n10000.csv
16,15,10.16311183869658,False,True,1.9645351681123837,0.32118950850957134,,True,4.444448421935142,2.0828896365647585,,False,5.694509743964992,1.9519503942314336,,False,7.512096994999344,2.6901981562374506,,False,9.171069542913958,-3.4718202861673335,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.0417463632322805,-0.924417181174654,141,evaluation_states_K10_n10000.csv
17,16,10.16311183869658,False,True,2.1629554988016384,0.3462768034846527,,True,4.437844198849192,1.8829987057113777,,False,5.687905520879042,1.7520594633780529,,False,7.505492771913394,2.49030722538407,,False,9.170589537761279,-3.2718208621805296,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.121340495765756,-0.9849545586058207,141,evaluation_states_K10_n10000.csv
18,17,10.16311183869658,False,True,2.361375829490893,0.371364098459734,,True,4.4312399757632415,1.683107774857997,,False,5.681301297793092,1.5521685325246721,,False,7.498888548827444,2.2904162945306896,,False,9.170109532608599,-3.0718214381937257,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.2009346282992315,-1.0454919360369874,141,evaluation_states_K10_n10000.csv
19,18,10.16311183869658,False,True,2.5597961601801478,0.3964513934348153,,True,4.4246357526772915,1.4832168440046165,,False,5.674697074707141,1.3522776016712914,,False,7.492284325741494,2.090525363677309,,False,9.16962952745592,-2.8718220142069217,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.280528760832707,-1.106029313468154,141,evaluation_states_K10_n10000.csv
20,19,10.16311183869658,False,True,2.7582164908694025,0.4215386884098966,,True,4.418031529591341,1.2833259131512358,,False,5.668092851621191,1.1523866708179107,,False,7.485680102655544,1.8906344328239284,,False,9.169149522303242,-2.671822590220118,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.3601228933661824,-1.1665666908993206,141,evaluation_states_K10_n10000.csv
21,20,10.16311183869658,False,True,2.956636821558657,0.4466259833849779,,True,4.411427306505391,1.083434982297855,,False,5.66148862853524,0.95249573996453,,False,7.479075879569594,1.6907435019705477,,False,9.168669517150562,-2.471823166233314,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.439717025899658,-1.2271040683304872,141,evaluation_states_K10_n10000.csv
22,21,10.16311183869658,False,True,3.1550571522479123,0.47171327836005916,,True,4.40482308341944,0.8835440514444745,,False,5.65488440544929,0.7526048091111492,,False,7.472471656483643,1.490852571117167,,False,9.168189511997884,-2.27182374224651,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.5193111584331334,-1.2876414457616538,141,evaluation_states_K10_n10000.csv
23,22,10.16311183869658,False,True,3.353477482937167,0.4968005733351405,,True,4.39821886033349,0.6836531205910938,,False,5.648280182363339,0.5527138782577686,,False,7.465867433397693,1.2909616402637862,,False,9.167709506845204,-2.071824318259706,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.598905290966609,-1.3481788231928205,141,evaluation_states_K10_n10000.csv
24,23,10.16311183869658,False,True,3.5518978136264217,0.5218878683102218,,True,4.396402029325067,0.6286628459213185,,True,5.641675959277389,0.352822947404388,,False,7.459263210311742,1.0910707094104055,,False,9.167229501692526,-1.871824894272902,,False,7.618755140253466,4.263847460729893,,False,-0.3074561155009494,-2.380595582249289,,False,4.659288092882633,-5.026279157978671,,False,5.12883971188402,5.014597490176745,,False,5.853779473208951,-4.47207529644296,,False,2.6784994235000843,-1.408716200623987,141,evaluation_states_K10_n10000.csv
