idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,agent11_x,agent11_y,agent11_phi,agent11_has_message,agent12_x,agent12_y,agent12_phi,agent12_has_message,agent13_x,agent13_y,agent13_phi,agent13_has_message,agent14_x,agent14_y,agent14_phi,agent14_has_message,agent15_x,agent15_y,agent15_phi,agent15_has_message,file_idx,file
11,10,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.35603782953829,1.4521695364105165,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,2.622455297504759,-0.3049274582775402,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
12,11,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.360610998068289,1.260010765606244,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,2.819654270784969,-0.30296110811161303,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
13,12,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.365184166598287,1.0678519948019713,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,3.016853244065179,-0.30099475794568586,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
14,13,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.369757335128286,0.8756932239976989,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,3.214052217345389,-0.2990284077797587,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
15,14,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.3743305036582845,0.6835344531934262,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,3.411251190625599,-0.2970620576138315,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
16,15,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.378903672188283,0.49137568238915375,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,3.6084501639058084,-0.2950957074479043,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
17,16,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.383476840718281,0.29921691158488106,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,3.805649137186019,-0.29312935728197714,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
18,17,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.388050009248279,0.10705814078060882,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.002848110466228,-0.2911630071160499,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
19,18,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.392623177778278,-0.08510063002366408,,False,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.200047083746439,-0.28919665695012275,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
20,19,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.397196346308276,-0.2772594008279363,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
21,20,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.595614909980201,-0.27253725607568763,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
22,21,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.794033473652126,-0.267815111323439,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
23,22,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,5.992452037324051,-0.2630929665711903,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
24,23,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,6.190870600995975,-0.25837082181894166,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
25,24,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,6.3892891646679,-0.253648677066693,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
26,25,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,6.587707728339825,-0.24892653231444428,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
27,26,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,6.786126292011749,-0.24420438756219562,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
28,27,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,6.984544855683675,-0.23948224280994695,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
29,28,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,7.182963419355599,-0.2347600980576983,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
30,29,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,7.381381983027524,-0.23003795330544963,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
31,30,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,7.579800546699449,-0.22531580855320094,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
32,31,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,7.7782191103713725,-0.22059366380095227,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
33,32,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,7.976637674043298,-0.2158715190487036,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
34,33,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,8.175056237715221,-0.21114937429645492,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
35,34,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,8.373474801387147,-0.20642722954420625,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
36,35,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,8.571893365059072,-0.2017050847919576,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
37,36,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,8.770311928730997,-0.1969829400397089,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.172610629517514,-0.4051293061349189,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
38,37,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,8.968730492402921,-0.19226079528746026,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.169738305934816,-0.28443789374048056,,False,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
39,38,17.04728649880103,False,False,15.163042340133366,7.440127926236637,,False,9.167149056074846,-0.18753865053521157,,True,11.39575727771524,9.539301800643855,,False,8.082185767329058,5.694628564111492,,False,8.538891740470673,-6.654923570941464,,False,6.756480097077916,9.136248782507533,,False,4.397246057026648,-0.2872303067841956,,True,16.050933468289664,-0.9155157952546974,,False,10.166865982352117,-0.1637464813460423,,True,7.123127405851503,-8.767598824630056,,False,1.270620132844245,-1.9219753851608925,,False,7.535980614790579,5.789725388493454,,False,13.358636572503382,7.688168091988482,,False,14.055450488760997,-1.0579356859620568,,False,1.0330182893340984,-0.37651637193179116,,True,0,evaluation_states_K15_n10000.csv
