idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,agent8_x,agent8_y,agent8_phi,agent8_has_message,agent9_x,agent9_y,agent9_phi,agent9_has_message,agent10_x,agent10_y,agent10_phi,agent10_has_message,agent11_x,agent11_y,agent11_phi,agent11_has_message,agent12_x,agent12_y,agent12_phi,agent12_has_message,agent13_x,agent13_y,agent13_phi,agent13_has_message,agent14_x,agent14_y,agent14_phi,agent14_has_message,agent15_x,agent15_y,agent15_phi,agent15_has_message,agent16_x,agent16_y,agent16_phi,agent16_has_message,agent17_x,agent17_y,agent17_phi,agent17_has_message,agent18_x,agent18_y,agent18_phi,agent18_has_message,agent19_x,agent19_y,agent19_phi,agent19_has_message,agent20_x,agent20_y,agent20_phi,agent20_has_message,file_idx,file
1,0,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.970812753970048,2.364918654796913,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,-0.0390733871657733,1.91793142502686,,False,2.874635821549722,-1.5385144050367985,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
2,1,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.970812753970048,2.364918654796913,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,-0.035332398766291774,1.7343036483617358,,False,2.874635821549722,-1.5385144050367985,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
3,2,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.970812753970048,2.364918654796913,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,-0.03159141036681025,1.5506758716966114,,False,2.874635821549722,-1.5385144050367985,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
4,3,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.970812753970048,2.364918654796913,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,-0.027850421967328724,1.3670480950314872,,False,2.874635821549722,-1.5385144050367985,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
5,4,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.9620146054722403,2.1826859481054544,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,-0.0241094335678472,1.183420318366363,,False,2.88410328904021,-1.3424183483795458,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
6,5,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.9532164569744324,2.0004532414139953,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,-0.020368445168365678,0.9997925417012388,,True,2.893570756530698,-1.146322291722293,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
7,6,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.9444183084766247,1.8182205347225366,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,0.16402344373064467,0.990890148438368,,True,2.903038224021186,-0.9502262350650402,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
8,7,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.935620159978817,1.635987828031078,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,0.348415332629655,0.9819877551754972,,True,2.912505691511674,-0.7541301784077874,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
9,8,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.9268220114810093,1.4537551213396191,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,0.5328072215286653,0.9730853619126264,,True,2.921973159002162,-0.5580341217505347,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
10,9,20.687954567286877,False,False,14.48381331330854,6.873485989141302,,False,12.05535828379572,11.0992283978432,,False,4.589286835710686,1.9543761258934356,,False,9.937302357358323,-0.5798152545751509,,False,1.9180238629832016,1.2715224146481603,,False,12.974650318424846,-2.916022864266356,,False,17.197473489542872,5.20991735218115,,False,0.7171991104276757,0.9641829686497556,,True,2.93144062649265,-0.36193806509328197,,False,2.84781509771814,-4.27392519609459,,False,3.4334024615273018,9.198757125864471,,False,13.847061162928233,-2.025037023845434,,False,17.854789760968437,-6.561892698077831,,False,19.125027398001023,-6.223132819701823,,False,13.172378124930306,10.36911760598642,,False,18.85456468090757,-3.134570388477649,,False,20.626782943260952,6.676434415009037,,False,11.571431943013842,10.855490951341768,,False,20.67755787889174,-0.689985176733795,,False,10.519255014199864,1.044170294216715,,False,1795,evaluation_states_K20_n10000.csv
