idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,jammer_x,jammer_y,file_idx,file
1,0,3.0976169889644103,False,True,0.6766777403947729,-0.3749925897928813,,False,1.1344586508495145,0.5365065630163355,,False,2.499431459281616,0.1896013649480956,,False,-0.8328666289857197,-0.9471867064624434,4861,evaluation_states_K3_n10000.csv
2,1,3.0976169889644103,False,True,0.5017432758921109,-0.27804965230300077,,True,1.1344586508495145,0.5365065630163355,,False,2.499431459281616,0.1896013649480956,,False,-0.7338952264832562,-0.9614927012441895,4861,evaluation_states_K3_n10000.csv
3,2,3.0976169889644103,False,True,0.6256649918098005,-0.12106746119835532,,True,1.1361473970409905,0.5256040757483209,,True,2.499431459281616,0.1896013649480956,,False,-0.6349238239807927,-0.9757986960259356,4861,evaluation_states_K3_n10000.csv
4,3,3.0976169889644103,False,True,0.7495867077274901,0.03591472990629016,,True,1.330336310985774,0.4777431762483586,,True,2.499431459281616,0.1896013649480956,,False,-0.5359524214783292,-0.9901046908076817,4861,evaluation_states_K3_n10000.csv
5,4,3.0976169889644103,False,True,0.7495867077274901,0.03591472990629016,,True,1.5245252249305574,0.4298822767483963,,True,2.499431459281616,0.1896013649480956,,False,-0.4369810189758657,-1.004410685589428,4861,evaluation_states_K3_n10000.csv
6,5,3.0976169889644103,False,True,0.7495867077274901,0.03591472990629016,,True,1.7187141388753409,0.382021377248434,,True,2.499431459281616,0.1896013649480956,,False,-0.3380096164734022,-1.018716680371174,4861,evaluation_states_K3_n10000.csv
7,6,3.0976169889644103,False,True,0.7495867077274901,0.03591472990629016,,True,1.7187141388753409,0.382021377248434,,True,2.499431459281616,0.1896013649480956,,True,-0.23903821397093872,-1.0330226751529201,4861,evaluation_states_K3_n10000.csv
