idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
154,True,5.64587009305193,2.224007647182683,4.448018161325668,17.112465250605755,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
155,True,7.544498141745118,1.8260951686481737,5.304940635945902,26.247762827252775,None,30,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
156,True,6.481220281389848,2.5810821946590954,4.922571253113017,17.19551628545639,None,20,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
157,True,6.622789072117316,2.7612856494528937,4.772047639786145,15.113682786011854,None,18,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
158,True,6.876663180149218,2.4195415761122714,4.623029262592539,16.957064276428174,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
159,True,8.713762060853952,2.5095679322929367,5.512288872741185,22.082235110341383,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
160,True,6.760640315547821,2.8313427430736446,4.813272045871279,14.773584717189188,None,16,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
161,True,6.608512191685951,1.901252911598207,4.772047639786145,22.104131645232293,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
162,True,8.607483045638253,0.9291790344344264,5.512288872741185,35.64087588130969,None,39,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
163,True,8.643266248305281,1.81202282792139,5.512288872741185,27.544574279579795,None,31,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
164,True,6.623790372674153,2.681164970174671,4.772047639786145,15.715214792673706,None,17,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
165,True,6.848038490811014,2.150070648253881,4.623029262592539,18.803369595616264,None,20,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
166,True,5.95408186741022,1.9611077757189124,4.2989997841320635,18.16244255498239,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
167,True,8.81224605547639,2.6168121954149237,5.362858251486729,20.190932293992944,None,23,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
168,True,6.783286915730951,1.8348566341026988,4.813272045871279,23.081363362435155,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
169,True,6.572572357621903,2.4543908649695902,4.964212067340426,18.657117860020907,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
170,True,7.55978861441047,1.743513784066622,5.304940635945902,27.605522757958926,None,35,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
171,True,5.590371428149766,2.983513704786171,4.598541774652541,12.15420062943682,None,13,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
