idx,success,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1979,True,8.244531642970662,4.236205066135815,8.88319710549252,25.799999999999944,4.052540507668507,28,True,7,evaluation_states_K7_n10000.csv
1980,True,7.727637670657048,4.935847543025989,8.588878490046412,16.399999999999974,7.005153166060563,21,True,7,evaluation_states_K7_n10000.csv
1981,True,10.56929832165207,4.272049724065935,10.285136721251675,26.999999999999932,7.286291324597151,39,True,7,evaluation_states_K7_n10000.csv
1982,True,8.478237517537238,3.3432187718502178,9.018345930420132,22.39999999999996,5.259798877047311,46,True,7,evaluation_states_K7_n10000.csv
1983,True,8.473731534959406,5.206951335123444,9.015727955390876,17.399999999999974,6.49592147807505,24,True,7,evaluation_states_K7_n10000.csv
1984,True,10.636684984726621,4.096093623923613,10.327682621723348,24.199999999999946,5.976989263088787,47,True,7,evaluation_states_K7_n10000.csv
1985,True,10.135333455801199,2.4099349762743105,10.01372057281605,29.999999999999922,7.669408029680902,61,True,7,evaluation_states_K7_n10000.csv
1986,True,8.358745555266193,4.039523345235001,8.949083811036203,21.599999999999955,5.791997581279132,36,True,7,evaluation_states_K7_n10000.csv
1987,True,9.527049749028592,3.4297919176972753,9.640786303631725,29.399999999999928,6.748400437805907,41,True,7,evaluation_states_K7_n10000.csv
1988,True,8.610323038413421,4.8599850826565,9.095301217824673,21.19999999999996,7.696919368656869,26,True,7,evaluation_states_K7_n10000.csv
1989,True,9.22787411554162,4.824155884492912,9.460578513909972,21.799999999999958,6.530882379827255,29,True,7,evaluation_states_K7_n10000.csv
1990,True,9.39325820629698,5.021184519276567,9.559935263823574,18.999999999999964,6.456050363072145,28,True,7,evaluation_states_K7_n10000.csv
1991,True,7.187497399470983,4.0308322396441305,8.288083801330258,20.19999999999996,4.766344975123519,29,True,7,evaluation_states_K7_n10000.csv
1992,True,10.389025721811858,3.730536551326419,10.171846691379102,28.99999999999993,4.896136550046147,43,True,7,evaluation_states_K7_n10000.csv
1993,True,10.349683489448127,5.110165997772632,10.147224868351678,23.79999999999995,6.29076948842036,30,True,7,evaluation_states_K7_n10000.csv
1994,True,8.628703599228151,4.297921350457692,9.106042794330978,21.999999999999957,6.621230523648369,33,True,7,evaluation_states_K7_n10000.csv
1995,True,9.21809072395596,5.854547536867857,9.454721299435082,15.599999999999973,5.975470879194357,23,True,7,evaluation_states_K7_n10000.csv
1996,True,9.637119778663847,4.731746975545384,9.707620112065872,23.999999999999947,6.477079747294532,30,True,7,evaluation_states_K7_n10000.csv
1997,True,8.285427331338084,5.250637211724461,8.906753143597985,18.39999999999997,6.576048473641407,21,True,7,evaluation_states_K7_n10000.csv
1998,True,10.56394095111382,4.596201081298021,10.281758854032743,26.59999999999994,6.79632308599679,33,True,7,evaluation_states_K7_n10000.csv
1999,True,7.966661971680876,4.866790018670013,8.724192129364294,20.19999999999996,5.461598252380449,22,True,7,evaluation_states_K7_n10000.csv
2000,True,10.980743914993399,4.742516461031107,10.546587190393744,26.199999999999942,8.439045987149784,33,True,7,evaluation_states_K7_n10000.csv
2001,True,9.367648083558464,2.845842669612453,9.544507248198924,36.199999999999996,5.753837881491224,42,True,7,evaluation_states_K7_n10000.csv
2002,True,9.684631679064502,4.636105753007581,9.736557680497466,26.19999999999995,4.850015088617845,29,True,7,evaluation_states_K7_n10000.csv
2003,True,9.323850453439446,4.928967798241611,9.51815873296804,22.599999999999955,5.735152304345429,24,True,7,evaluation_states_K7_n10000.csv
2004,True,7.597286424715285,5.295740312757996,8.515655674793795,14.39999999999998,5.790802610776306,21,True,7,evaluation_states_K7_n10000.csv
2005,True,10.797464002170308,5.241873392793442,10.429627991747338,25.19999999999994,7.512009955494615,28,True,7,evaluation_states_K7_n10000.csv
2006,True,8.929522408419198,4.876401027403018,9.282977871217362,20.19999999999996,7.736096222701423,27,True,7,evaluation_states_K7_n10000.csv
2007,True,10.633848191202418,5.635671801863875,10.325889387930257,20.799999999999958,7.736891706577853,27,True,7,evaluation_states_K7_n10000.csv
2008,True,7.679640237543325,4.933165429768421,8.561869864326662,17.199999999999974,5.891808574082945,23,True,7,evaluation_states_K7_n10000.csv
2009,True,10.098331003077005,4.102619994484021,9.990784345608105,26.199999999999935,4.502434493525496,39,True,7,evaluation_states_K7_n10000.csv
2010,True,7.039623977092379,5.404294679223138,8.20694032019965,15.39999999999998,5.761905269611249,15,True,7,evaluation_states_K7_n10000.csv
2011,True,7.7201174421023175,4.930993912972003,8.584643179539883,17.39999999999997,4.928486423918563,22,True,7,evaluation_states_K7_n10000.csv
2012,True,10.929883681925846,3.4310223148198697,10.51405123125246,32.59999999999992,6.087682539035346,47,True,7,evaluation_states_K7_n10000.csv
2013,True,10.486678373916963,5.433012224726355,10.233119732192943,22.99999999999995,8.057193747202177,27,True,7,evaluation_states_K7_n10000.csv
2014,True,7.036957528866603,5.427240780060269,8.205481896754097,11.79999999999999,5.781629899167283,17,True,7,evaluation_states_K7_n10000.csv
2015,True,8.991244200086582,4.099173373959777,9.319546238096304,25.19999999999994,6.979073953479334,35,True,7,evaluation_states_K7_n10000.csv
2016,True,9.060204643565182,5.117601204497978,9.360510001748922,20.59999999999996,5.568072395413384,24,True,7,evaluation_states_K7_n10000.csv
2017,True,9.48454972991867,3.4299141345921726,9.615057344499164,29.39999999999993,5.41241105134089,44,True,7,evaluation_states_K7_n10000.csv
2018,True,7.892781045770111,5.458104652321894,8.682223058326432,13.799999999999983,4.7644923761181595,22,True,7,evaluation_states_K7_n10000.csv
2019,True,7.451483825519879,4.176196611368305,8.434230046520748,21.19999999999996,5.890539234812825,25,True,7,evaluation_states_K7_n10000.csv
2020,True,8.495703341906761,5.30422970422271,9.028498114974962,14.999999999999979,5.514159735976058,27,True,7,evaluation_states_K7_n10000.csv
2021,True,7.505153499375915,4.085767900442066,8.464144124895455,20.99999999999996,5.909856315040093,27,True,7,evaluation_states_K7_n10000.csv
2022,True,7.626764563208998,4.674084891951707,8.532179358916505,20.199999999999964,6.423731147199808,22,True,7,evaluation_states_K7_n10000.csv
2023,True,9.157327971805952,5.317278585270682,9.418394029151507,17.399999999999974,7.71604291967844,27,True,7,evaluation_states_K7_n10000.csv
2024,True,8.63886495094485,5.381268717058474,9.111984509482992,13.999999999999982,5.595437118436948,26,True,7,evaluation_states_K7_n10000.csv
2025,True,10.470298943813773,4.751749281636711,10.222826548189405,22.599999999999945,4.612040804225307,37,True,7,evaluation_states_K7_n10000.csv
2026,True,10.315331243505218,4.178438088508017,10.125755938478234,29.79999999999993,4.850712357035256,33,True,7,evaluation_states_K7_n10000.csv
2027,True,8.882199839592946,4.559210151531171,9.25500172557549,24.39999999999995,6.068470462732641,28,True,7,evaluation_states_K7_n10000.csv
2028,True,7.880071561334802,4.0680510834996095,8.675016292534629,21.199999999999957,7.830066774531447,29,True,7,evaluation_states_K7_n10000.csv
2029,True,10.363108103497083,5.172681717718331,10.155622368236031,25.399999999999945,7.160516224179474,29,True,7,evaluation_states_K7_n10000.csv
2030,True,9.819658987022327,5.859245179023535,9.81908917212344,16.399999999999974,5.948158829539494,25,True,7,evaluation_states_K7_n10000.csv
2031,True,8.880694148576858,4.5993508037837145,9.25411246201939,21.799999999999958,5.318280125718562,28,True,7,evaluation_states_K7_n10000.csv
2032,True,9.81397326827156,4.179220440041812,9.815605235327638,25.59999999999994,4.855145065977742,35,True,7,evaluation_states_K7_n10000.csv
2033,True,9.981584705784122,4.481745040521491,9.918630876117842,26.799999999999944,7.366585713381139,30,True,7,evaluation_states_K7_n10000.csv
2034,True,9.56623258928606,3.863184719317042,9.664544982323106,26.199999999999935,7.627707546431135,39,True,7,evaluation_states_K7_n10000.csv
2035,True,10.855343410202524,3.7764926853072467,10.466477518706402,30.19999999999993,6.840242608705462,48,True,7,evaluation_states_K7_n10000.csv
2036,True,10.009212225776828,5.2139306086503705,9.935676538033082,20.999999999999957,7.6046943311799104,31,True,7,evaluation_states_K7_n10000.csv
2037,True,10.02625838867879,4.5370703855757855,9.946202717754183,24.999999999999954,7.477740704498349,32,True,7,evaluation_states_K7_n10000.csv
2038,True,9.924765799862572,5.751425723499051,9.883631489174899,15.199999999999974,6.481419716585831,28,True,7,evaluation_states_K7_n10000.csv
2039,True,10.045069240978252,5.864207484954426,9.957826597678551,17.79999999999997,7.255134778791057,25,True,7,evaluation_states_K7_n10000.csv
2040,True,9.418501548455714,4.082367469862519,9.575157523855271,26.599999999999945,6.471640584567706,37,True,7,evaluation_states_K7_n10000.csv
2041,True,9.978517389554632,5.40799219249784,9.916739514304185,18.599999999999966,7.131224925784824,28,True,7,evaluation_states_K7_n10000.csv
2042,True,8.45762425447795,4.981706404633514,9.00637355981154,16.99999999999997,5.872882416709931,28,True,7,evaluation_states_K7_n10000.csv
2043,True,8.579100653235258,5.27483554954954,9.077073233141284,15.999999999999975,5.003048904005366,23,True,7,evaluation_states_K7_n10000.csv
2044,True,9.764935394345072,5.3120015383699135,9.785588943635378,19.99999999999996,7.402379891049499,26,True,7,evaluation_states_K7_n10000.csv
2045,True,9.834774565706065,5.272325275532685,9.828354999496273,16.399999999999977,6.506515599035879,30,True,7,evaluation_states_K7_n10000.csv
2046,True,7.115960723402226,4.086155436372781,8.248764386737513,19.999999999999964,6.721136353297122,28,True,7,evaluation_states_K7_n10000.csv
2047,True,9.002259954590954,3.861576320251867,9.326082239694573,25.599999999999945,5.291746003171327,38,True,7,evaluation_states_K7_n10000.csv
2048,True,10.243448984977622,4.665051462831866,10.080922506806694,23.39999999999994,4.831007597532132,35,True,7,evaluation_states_K7_n10000.csv
2049,True,9.886296770589677,5.225209612591729,9.859978687391028,21.599999999999955,6.543275237260057,26,True,7,evaluation_states_K7_n10000.csv
2050,True,10.631526432215413,5.415857856388734,10.324421866820986,20.79999999999996,6.481059201221475,29,True,7,evaluation_states_K7_n10000.csv
2051,True,10.054164896016424,4.6773380924661705,9.963450124763025,22.199999999999953,6.042445316152567,35,True,7,evaluation_states_K7_n10000.csv
2052,True,9.276394733662631,5.1567710216533085,9.48966079810523,21.39999999999996,6.61043676053079,26,True,7,evaluation_states_K7_n10000.csv
2053,True,8.965500329151531,5.7577423907928384,9.304282776259825,14.999999999999979,7.389434088059405,21,True,7,evaluation_states_K7_n10000.csv
2054,True,9.817572815358838,5.635522770339209,9.817810776887999,18.999999999999964,7.689073100391645,23,True,7,evaluation_states_K7_n10000.csv
2055,True,7.474901742430351,3.6612252051200946,8.447274195235217,26.799999999999937,5.140917516046365,27,True,7,evaluation_states_K7_n10000.csv
2056,True,7.043289943246351,4.359166949248442,8.208945708442092,19.999999999999957,5.663399200460979,24,True,7,evaluation_states_K7_n10000.csv
2057,True,9.534761696188493,4.2992886860049975,9.645459601244946,28.399999999999928,7.080075737329638,31,True,7,evaluation_states_K7_n10000.csv
2058,True,8.773109229363383,4.348663668822337,9.190711601100801,24.599999999999945,4.78200587149478,29,True,7,evaluation_states_K7_n10000.csv
2059,True,10.27400360425833,4.777302082590195,10.09996466969125,25.199999999999942,8.160397053678187,30,True,7,evaluation_states_K7_n10000.csv
2060,True,10.136133691705307,5.1947923343383655,10.014216962786563,22.599999999999955,6.536595280887079,27,True,7,evaluation_states_K7_n10000.csv
2061,True,9.4973227563506,4.0556260024433755,9.622785472764596,28.799999999999933,6.682035416740963,32,True,7,evaluation_states_K7_n10000.csv
2062,True,7.374104110027208,4.631268623030718,8.39122067849026,18.99999999999997,5.063492618070669,24,True,7,evaluation_states_K7_n10000.csv
2063,True,10.223321583871654,3.5797478563601652,10.068390843692148,28.199999999999932,5.831729080474177,46,True,7,evaluation_states_K7_n10000.csv
2064,True,7.2400943386580625,5.625587618267043,8.317070487639047,9.8,5.954971847172137,19,True,7,evaluation_states_K7_n10000.csv
2065,True,8.006508362283434,4.9983532500923635,8.746881073833032,18.599999999999966,6.054440455472211,23,True,7,evaluation_states_K7_n10000.csv
2066,True,10.417245041295425,4.919498151195548,10.189529958968926,26.399999999999938,7.93372512256064,30,True,7,evaluation_states_K7_n10000.csv
2067,True,9.972657758239784,4.31751273407154,9.91312698064358,28.19999999999993,7.102557920450209,31,True,7,evaluation_states_K7_n10000.csv
2068,True,8.429917855788887,3.9105123093578915,8.990297283256794,23.19999999999995,4.397937741372519,34,True,7,evaluation_states_K7_n10000.csv
2069,True,8.334151154136682,4.859180572318717,8.934869913489656,18.399999999999967,4.057249701727226,28,True,7,evaluation_states_K7_n10000.csv
2070,True,8.57819022379314,5.043572188958031,9.076542060437616,17.999999999999968,6.588975838025993,26,True,7,evaluation_states_K7_n10000.csv
2071,True,10.42416438083179,4.77331612848695,10.193868751491305,27.399999999999938,6.52441789936465,31,True,7,evaluation_states_K7_n10000.csv
2072,True,7.422713423789005,3.2996172422528454,8.418222257782173,26.599999999999937,4.263980345898768,35,True,7,evaluation_states_K7_n10000.csv
2073,True,8.666072054857569,5.168974661147185,9.12790553947941,18.999999999999964,5.877045130013266,23,True,7,evaluation_states_K7_n10000.csv
2074,True,10.260831620897154,4.878486504540621,10.09175295264109,24.19999999999995,5.355647560203758,30,True,7,evaluation_states_K7_n10000.csv
2075,True,8.492950195088369,4.472400237676484,9.026897341321114,25.199999999999946,6.132739209187709,25,True,7,evaluation_states_K7_n10000.csv
2076,True,10.53068546068299,3.595519603109955,10.26080619174273,30.199999999999942,6.924414370248362,41,True,7,evaluation_states_K7_n10000.csv
2077,True,7.892215823085678,4.593066650520174,8.681902474080413,19.99999999999996,5.73382433094042,25,True,7,evaluation_states_K7_n10000.csv
2078,True,8.095087582703828,5.160719177818247,8.797453689010117,15.999999999999979,6.017296431193522,22,True,7,evaluation_states_K7_n10000.csv
2079,True,7.60547601534515,4.428760911785195,8.520244205913759,19.399999999999963,6.421402760525488,25,True,7,evaluation_states_K7_n10000.csv
2080,True,8.114234578168942,4.2983200587603285,8.808409723356293,18.79999999999997,4.300288676073184,32,True,7,evaluation_states_K7_n10000.csv
2081,True,10.006088207232587,4.132530871567389,9.933748170767675,27.799999999999944,7.472289655905962,37,True,7,evaluation_states_K7_n10000.csv
2082,True,7.399546213387405,4.480388486824749,8.405346319627627,20.599999999999962,3.5619448882030276,22,True,7,evaluation_states_K7_n10000.csv
2083,True,10.494359681092345,5.3523338317807365,10.237949018166262,20.799999999999958,7.395363997338767,29,True,7,evaluation_states_K7_n10000.csv
2084,True,10.564132377176216,5.046007728032143,10.28187953806728,26.39999999999994,6.098034064929458,29,True,7,evaluation_states_K7_n10000.csv
2085,True,7.637995848513209,4.393134316942351,8.538480360503993,18.19999999999997,4.9059980151003275,26,True,7,evaluation_states_K7_n10000.csv
2086,True,8.622064637791764,4.968957269841418,9.102162070663393,18.799999999999965,4.589237376415475,27,True,7,evaluation_states_K7_n10000.csv
2087,True,10.315168926170847,4.510569065772981,10.125654562261548,32.999999999999936,7.427526991685996,29,True,7,evaluation_states_K7_n10000.csv
2088,True,7.462958601665198,4.044225262353859,8.44062005495258,20.399999999999963,4.695172196422961,30,True,7,evaluation_states_K7_n10000.csv
2089,True,8.867307949791254,4.61773459892384,9.246208911673335,23.39999999999995,5.467635843508473,24,True,7,evaluation_states_K7_n10000.csv
2090,True,8.049008305539054,5.785678689992865,8.77112241706389,12.999999999999986,6.925649782047662,19,True,7,evaluation_states_K7_n10000.csv
2091,True,9.475421593349406,4.213196170687139,9.609536869362177,26.79999999999994,7.626576280969255,32,True,7,evaluation_states_K7_n10000.csv
2092,True,9.169011603453493,4.2556472527865505,9.425372348470754,23.799999999999947,6.392972312405108,35,True,7,evaluation_states_K7_n10000.csv
2093,True,9.113345278404228,4.506024280530712,9.392153337821602,21.79999999999995,5.971702230247184,29,True,7,evaluation_states_K7_n10000.csv
2094,True,8.609210644194977,4.71148737624835,9.094651392798589,19.799999999999965,6.675873991928977,29,True,7,evaluation_states_K7_n10000.csv
2095,True,8.251872521010489,4.707752274727354,8.887422556482857,18.99999999999996,6.725829889726373,26,True,7,evaluation_states_K7_n10000.csv
2096,True,8.457667261588181,4.993186095157784,9.006398528257238,19.999999999999964,4.989439323877266,23,True,7,evaluation_states_K7_n10000.csv
2097,True,7.7233158987898545,4.2278987410941955,8.586444351706778,20.19999999999996,5.508262850701177,26,True,7,evaluation_states_K7_n10000.csv
2098,True,10.518859354687594,4.08958882131205,10.253361451918508,29.199999999999935,7.01616253419683,37,True,7,evaluation_states_K7_n10000.csv
2099,True,9.428806035583795,4.8191182390993665,9.581375681008076,22.59999999999995,6.993178710426504,29,True,7,evaluation_states_K7_n10000.csv
2100,True,10.934138683430223,4.530055489973549,10.516770863556822,28.199999999999935,4.804573198741892,36,True,7,evaluation_states_K7_n10000.csv
2101,True,7.497131441788859,4.274127872405815,8.459668503060962,22.19999999999996,5.370444933441888,24,True,7,evaluation_states_K7_n10000.csv
2102,True,7.9285843243636105,5.382439426290679,8.702545458407878,16.399999999999977,7.242046997511893,18,True,7,evaluation_states_K7_n10000.csv
2103,True,8.425622080744542,4.9501908602668365,8.987806343574764,15.999999999999979,5.861120947113889,27,True,7,evaluation_states_K7_n10000.csv
2104,True,8.469704496607822,4.26168853580597,9.013388653741913,20.59999999999996,5.379005485613151,34,True,7,evaluation_states_K7_n10000.csv
2105,True,8.254572680123996,4.510680165034773,8.888977104392797,19.199999999999967,4.995636374546911,28,True,7,evaluation_states_K7_n10000.csv
2106,True,9.7162446931452,5.085524509287062,9.75584150086054,20.39999999999996,6.399725282157527,32,True,7,evaluation_states_K7_n10000.csv
2107,True,7.935681623877752,4.322744634992029,8.70657758182477,23.79999999999995,4.179191963237585,26,True,7,evaluation_states_K7_n10000.csv
2108,True,7.580514273394337,5.147910434612847,8.506263393255853,15.599999999999977,5.766364746780706,20,True,7,evaluation_states_K7_n10000.csv
2109,True,7.480694094874863,4.692265586128514,8.450502630195174,15.399999999999977,5.896341533258821,26,True,7,evaluation_states_K7_n10000.csv
2110,True,8.518131283276828,5.159138406958419,9.041545173679502,18.59999999999997,6.5158523129742,24,True,7,evaluation_states_K7_n10000.csv
2111,True,9.757881053766795,4.709619012168076,9.7812756369288,20.99999999999996,6.105750158187043,32,True,7,evaluation_states_K7_n10000.csv
2112,True,7.005125736077137,4.121228631719989,8.188084385831008,20.39999999999996,5.143326306044487,26,True,7,evaluation_states_K7_n10000.csv
2113,True,9.1109153696913,3.726056109498504,9.390704955586612,29.199999999999935,6.086187634514511,35,True,7,evaluation_states_K7_n10000.csv
2114,True,9.31253441978072,4.38494051096243,9.511358427628029,26.59999999999994,4.313156338467312,30,True,7,evaluation_states_K7_n10000.csv
2115,True,10.349163537953661,5.323417946307612,10.146899708902351,21.999999999999954,7.3503843550667245,27,True,7,evaluation_states_K7_n10000.csv
2116,True,10.693192912507302,4.2504164601829615,10.363442913952692,26.199999999999935,6.866220344081047,42,True,7,evaluation_states_K7_n10000.csv
2117,True,9.93777261059839,4.698071009143582,9.891636694727994,18.399999999999967,6.824735603994689,39,True,7,evaluation_states_K7_n10000.csv
2118,True,9.080099790449285,5.295541253124646,9.372349014267906,19.399999999999963,5.984065641148547,24,True,7,evaluation_states_K7_n10000.csv
2119,True,7.02933984518335,5.210301767632522,8.201316304875494,12.79999999999999,5.559321984639874,17,True,7,evaluation_states_K7_n10000.csv
2120,True,9.394606812746478,3.935038650039739,9.560748119987418,27.599999999999937,5.618778429070254,34,True,7,evaluation_states_K7_n10000.csv
2121,True,10.149212044248383,4.348179117088874,10.022331673514987,29.99999999999993,6.761181243878602,30,True,7,evaluation_states_K7_n10000.csv
2122,True,8.14833425603048,4.807324650198662,8.82794327789731,20.59999999999996,7.78290848690293,22,True,7,evaluation_states_K7_n10000.csv
2123,True,9.663331381201212,4.119689913323866,9.723577923597965,26.399999999999938,7.255790669768184,35,True,7,evaluation_states_K7_n10000.csv
2124,True,9.453481408579584,4.442345561332821,9.596276049930488,24.999999999999943,6.01487891612478,32,True,7,evaluation_states_K7_n10000.csv
2125,True,7.670801947340923,5.066697028843254,8.556902419742679,14.999999999999982,5.671123998474848,21,True,7,evaluation_states_K7_n10000.csv
2126,True,7.928447614223726,5.216026059653631,8.702467802244886,14.999999999999979,4.793835245740219,24,True,7,evaluation_states_K7_n10000.csv
2127,True,8.640266120505729,4.64051588106705,9.112804016561476,21.799999999999958,5.497478758409353,28,True,7,evaluation_states_K7_n10000.csv
2128,True,7.192893110034263,4.807478185307996,8.291054414456232,15.79999999999998,5.137215235129994,22,True,7,evaluation_states_K7_n10000.csv
2129,True,10.319104581406348,4.539094233518664,10.128112774018252,25.999999999999943,6.774347601181519,32,True,7,evaluation_states_K7_n10000.csv
2130,True,7.906565407465343,5.0335108811544576,8.690043644989693,16.199999999999974,6.006288172071314,24,True,7,evaluation_states_K7_n10000.csv
2131,True,7.322372025375294,5.169687100975215,8.362545920268706,13.59999999999999,5.687277068958435,21,True,7,evaluation_states_K7_n10000.csv
2132,True,8.662298940610773,5.344847054907419,9.125696544751595,17.79999999999997,5.791921070055265,22,True,7,evaluation_states_K7_n10000.csv
2133,True,7.173715088019258,4.572943215094914,8.280499067486648,13.999999999999986,6.3032579875788155,28,True,7,evaluation_states_K7_n10000.csv
2134,True,7.33207832639939,5.573348437053577,8.367921229884107,15.199999999999982,4.889114057139639,16,True,7,evaluation_states_K7_n10000.csv
2135,True,7.5601454764179525,4.081337898451844,8.494865974153152,22.199999999999953,4.791407803623386,26,True,7,evaluation_states_K7_n10000.csv
2136,True,8.266470938865108,4.757367497214102,8.89582928079375,19.199999999999967,5.850808756489372,27,True,7,evaluation_states_K7_n10000.csv
2137,True,9.164300977172186,4.664315057156063,9.422558429007376,23.199999999999953,6.874659992229899,28,True,7,evaluation_states_K7_n10000.csv
2138,True,10.487690790662551,5.80297755990671,10.233756165003571,18.99999999999997,8.065358541284294,25,True,7,evaluation_states_K7_n10000.csv
2139,True,9.878147915612255,4.433694894437414,9.854972836694156,26.199999999999942,5.33050926061113,32,True,7,evaluation_states_K7_n10000.csv
2140,True,9.172686722166894,4.328422476211422,9.427568066495006,26.399999999999945,6.458542897307035,31,True,7,evaluation_states_K7_n10000.csv
2141,True,7.518040108834621,4.442223511247194,8.471336940848309,19.199999999999967,5.693683359214086,25,True,7,evaluation_states_K7_n10000.csv
2142,True,10.869120929526485,3.9291009489353956,10.475260809298252,32.39999999999992,6.388560067692879,41,True,7,evaluation_states_K7_n10000.csv
2143,True,10.262829172646681,5.045609048127995,10.092998007995707,24.399999999999945,7.669126581004472,28,True,7,evaluation_states_K7_n10000.csv
2144,True,10.92276473605897,4.571606654178353,10.50950203527534,27.39999999999993,5.332259409169064,36,True,7,evaluation_states_K7_n10000.csv
2145,True,10.784631987239049,4.824705076751357,10.421469099787593,26.399999999999938,6.251079538872215,33,True,7,evaluation_states_K7_n10000.csv
2146,True,9.02878003930211,4.691285713721795,9.341829246017358,19.599999999999962,6.034208157068014,31,True,7,evaluation_states_K7_n10000.csv
2147,True,7.577629241207581,3.633059582299134,8.504648467921129,21.999999999999975,6.692190150344073,36,True,7,evaluation_states_K7_n10000.csv
2148,True,9.84425437523801,3.9669273522475264,9.834168869457542,24.199999999999942,6.649472388823737,41,True,7,evaluation_states_K7_n10000.csv
2149,True,8.597574902068587,4.8196004684085665,9.087855921784762,19.399999999999963,6.7471850162405484,26,True,7,evaluation_states_K7_n10000.csv
2150,True,10.043602514366,4.991625904043605,9.956919955075188,23.39999999999995,6.428362955100781,31,True,7,evaluation_states_K7_n10000.csv
2151,True,9.776419112715734,4.561549702205575,9.792613070229901,24.79999999999994,6.929376840154576,29,True,7,evaluation_states_K7_n10000.csv
2152,True,7.655276716646833,3.698568589776399,8.54818114702606,23.599999999999948,5.29914527667985,33,True,7,evaluation_states_K7_n10000.csv
2153,True,8.199997663998435,4.408589350259019,8.857590448885418,22.599999999999955,6.606416147940297,27,True,7,evaluation_states_K7_n10000.csv
2154,True,8.757888467338205,4.50827083618848,9.181763987277535,24.799999999999947,6.925898076985142,26,True,7,evaluation_states_K7_n10000.csv
2155,True,9.6459557270921,4.280660204266305,9.712997682926057,21.99999999999995,6.551193543890907,37,True,7,evaluation_states_K7_n10000.csv
2156,True,9.849178455844104,4.077132663462191,9.837189597395005,29.999999999999925,6.388247424887374,32,True,7,evaluation_states_K7_n10000.csv
2157,True,7.7526441580185725,5.500088502498411,8.602971501209602,14.199999999999982,6.705921994168303,19,True,7,evaluation_states_K7_n10000.csv
2158,True,8.865935460765712,5.014136722122545,9.245398799281812,19.799999999999965,7.641095551679366,24,True,7,evaluation_states_K7_n10000.csv
2159,True,9.403705171104649,3.927279586086717,9.566233170472064,25.599999999999945,6.105327646459999,41,True,7,evaluation_states_K7_n10000.csv
2160,True,8.48535853256465,5.868447424842671,9.022484219161976,14.39999999999998,6.975524638294037,16,True,7,evaluation_states_K7_n10000.csv
2161,True,9.265076081296062,4.40404996456905,9.482871639378635,23.79999999999995,7.011604223830199,31,True,7,evaluation_states_K7_n10000.csv
2162,True,10.963633044681906,4.56440387715174,10.535634304203128,27.59999999999994,7.596796010676616,37,True,7,evaluation_states_K7_n10000.csv
2163,True,7.157157296564401,4.669000543702332,8.271392869261613,16.799999999999972,4.930391823232122,21,True,7,evaluation_states_K7_n10000.csv
2164,True,10.723454257386415,4.577514297760263,10.382624494911688,20.399999999999956,6.638709535263361,44,True,7,evaluation_states_K7_n10000.csv
2165,True,8.77990420619977,3.9785453361354812,9.194707839213152,26.999999999999936,4.630474756892978,31,True,7,evaluation_states_K7_n10000.csv
2166,False,9.71637079834988,-2.1471666735070194,9.755918471955276,19.399999999999967,2.120950566031385,116,True,7,evaluation_states_K7_n10000.csv
2167,True,7.944218785143405,5.034189371956712,8.711429301046126,16.599999999999973,5.794331431471035,23,True,7,evaluation_states_K7_n10000.csv
2168,True,10.473761098806627,4.863442221202465,10.225001710864785,26.39999999999994,7.397950250046902,29,True,7,evaluation_states_K7_n10000.csv
2169,True,7.846844827538012,4.767559281090921,8.656193530754999,19.99999999999996,5.040398582370008,21,True,7,evaluation_states_K7_n10000.csv
2170,True,9.096736206695962,5.068415845517987,9.382256048878855,15.599999999999977,7.8596627112051385,30,True,7,evaluation_states_K7_n10000.csv
2171,True,7.033377669573659,4.707217473478034,8.203524144606497,16.79999999999997,7.371775951568658,20,True,7,evaluation_states_K7_n10000.csv
2172,True,8.900420311372976,4.709356695641253,9.265767021495645,22.399999999999956,5.829222264470585,27,True,7,evaluation_states_K7_n10000.csv
2173,True,10.437821768981646,4.94860276825116,10.202435985008826,27.199999999999935,6.4675431859879415,28,True,7,evaluation_states_K7_n10000.csv
2174,True,10.25628184026231,4.932067778018402,10.088917469569804,21.599999999999955,6.795194749774465,33,True,7,evaluation_states_K7_n10000.csv
2175,True,8.869940905448008,5.12736296117917,9.247763140049873,19.399999999999967,4.865273921928755,26,True,7,evaluation_states_K7_n10000.csv
2176,True,7.588707469805589,5.322513282631487,8.5108506907998,14.799999999999983,5.9004056204068895,20,True,7,evaluation_states_K7_n10000.csv
2177,True,9.46274615044519,5.445264079699417,9.601874341948896,16.799999999999972,7.54834531241586,26,True,7,evaluation_states_K7_n10000.csv
2178,True,9.000035142209448,4.126251966620099,9.324761955341346,25.39999999999995,6.437098641147271,31,True,7,evaluation_states_K7_n10000.csv
2179,True,7.566719164803034,4.388649142423404,8.498543226692377,20.59999999999996,4.977526571146931,23,True,7,evaluation_states_K7_n10000.csv
2180,True,10.854979432567767,3.986247660781765,10.466245540686241,34.19999999999996,7.094521991428336,37,True,7,evaluation_states_K7_n10000.csv
2181,True,7.81747126031151,4.9666330762996385,8.639575338988713,17.99999999999997,5.003411880409372,21,True,7,evaluation_states_K7_n10000.csv
2182,True,10.867502725400458,4.431776055695431,10.474228956858042,26.199999999999935,5.8123195779294585,42,True,7,evaluation_states_K7_n10000.csv
