idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,10.046448536997266,5.218507126980576,14.452696261700993,26.799999999999947,17.851838207166967,27,True,9,test_states_K9_n10000.csv
2,True,11.719245845938335,-31.168531698940093,15.659733175094225,42.00000000000006,8.671945893057583,33,True,9,test_states_K9_n10000.csv
3,True,9.079642995349687,1.601846929803422,13.789443657693724,28.599999999999934,6.540400015408936,25,True,9,test_states_K9_n10000.csv
4,True,11.093923152221857,6.922091083576629,15.199700445884726,35.79999999999997,5.666920375535415,38,True,9,test_states_K9_n10000.csv
5,True,12.16980441621778,-11.414970447555872,15.997724023274408,49.40000000000016,5.384488739539988,44,True,9,test_states_K9_n10000.csv
6,True,12.565525492004024,5.560706786630989,16.299087409945887,53.80000000000021,6.24094248736407,47,True,9,test_states_K9_n10000.csv
7,True,11.859108733266343,1.0275482972565033,15.764067533177002,39.60000000000002,7.443878538959138,37,True,9,test_states_K9_n10000.csv
8,True,12.95141135978388,5.151535164892556,16.59702203606563,30.999999999999922,7.186109293418723,36,True,9,test_states_K9_n10000.csv
9,True,10.069592920392767,0.7416251065669925,14.468882397932,31.799999999999923,8.143524311915217,38,True,9,test_states_K9_n10000.csv
10,True,10.380089079172453,-4.6507112483553055,14.68742431370603,23.39999999999995,8.420058199854447,33,True,9,test_states_K9_n10000.csv
11,True,12.266632763634036,-3.0317042476297633,16.07107443703977,45.80000000000011,8.801113756965227,46,True,9,test_states_K9_n10000.csv
12,True,9.73930262800098,7.1154602519599015,14.239258309113588,34.79999999999997,7.1251986351378305,30,True,9,test_states_K9_n10000.csv
13,True,9.053967080177573,7.214906713545198,13.772172477624508,28.39999999999994,7.262337374713973,31,True,9,test_states_K9_n10000.csv
14,True,11.497227040186221,1.3824810979961661,15.495194338664541,33.399999999999935,8.244794309558847,34,True,9,test_states_K9_n10000.csv
15,True,9.696628887442904,7.932936712881226,14.209805024672647,32.59999999999994,7.055742577088568,25,True,9,test_states_K9_n10000.csv
16,True,12.536994230239324,7.405032826248556,16.277218215245114,43.200000000000074,7.269832286471791,34,True,9,test_states_K9_n10000.csv
17,True,12.641035871590844,0.7283651380832943,16.35707185636366,40.40000000000002,8.884905700440514,44,True,9,test_states_K9_n10000.csv
18,True,9.967806980016572,8.027504833779567,14.397805693897853,32.39999999999992,7.51760013409055,24,True,9,test_states_K9_n10000.csv
19,True,10.875711196136038,5.830650434394479,15.041646457709884,41.20000000000005,8.015634371308126,41,True,9,test_states_K9_n10000.csv
20,True,12.735102130244222,5.082027046590124,16.42952016005004,38.40000000000002,9.631913175275065,32,True,9,test_states_K9_n10000.csv
21,True,12.949313732207177,-0.7340270846610579,16.595391660306554,43.80000000000008,9.06210264805902,37,True,9,test_states_K9_n10000.csv
22,True,9.74205221331965,5.798724291277337,14.241157746197253,23.39999999999995,7.902684387220673,22,True,9,test_states_K9_n10000.csv
23,True,9.434904072348921,8.828634479592282,14.03023612706168,22.799999999999955,8.1158898417305,21,True,9,test_states_K9_n10000.csv
24,True,11.747711318763935,-5.736020083735593,15.680925036538003,43.00000000000007,7.571403348086014,43,True,9,test_states_K9_n10000.csv
25,True,10.577521975751884,1.8910815356888957,14.82773727439972,28.99999999999993,8.201117811340144,28,True,9,test_states_K9_n10000.csv
26,True,9.633293734771804,1.9816001197442112,14.166181704571596,26.19999999999994,7.0142232367072435,27,True,9,test_states_K9_n10000.csv
27,True,9.5288703834985,3.22376134982329,14.09449397165887,41.00000000000005,7.365035083978988,32,True,9,test_states_K9_n10000.csv
28,True,10.635586079534168,7.614215194750065,14.869202429514974,33.39999999999994,7.211051024770572,30,True,9,test_states_K9_n10000.csv
29,True,9.530630002415892,4.8732232909534625,14.095699536121163,32.39999999999992,6.918319862851233,26,True,9,test_states_K9_n10000.csv
30,True,12.475772784907461,-4.653843719420793,16.23036600397673,33.19999999999993,9.340964816620357,40,True,9,test_states_K9_n10000.csv
31,True,10.27049029635237,-4.629172086344761,14.609987013741597,26.599999999999948,7.277590139230671,24,True,9,test_states_K9_n10000.csv
32,True,11.267497365158711,4.52086132808982,15.326338384823227,37.599999999999994,6.170581656428725,33,True,9,test_states_K9_n10000.csv
33,True,12.02173450807081,-3.2881337253659577,15.886044851630388,45.400000000000105,7.8148999956342,46,True,9,test_states_K9_n10000.csv
34,True,11.015672576299298,9.88042512560735,15.14287498037094,20.599999999999962,7.916128669456604,22,True,9,test_states_K9_n10000.csv
35,True,9.758994482052799,0.9778024177462736,14.252866102885452,36.39999999999999,6.747533386548479,27,True,9,test_states_K9_n10000.csv
36,True,10.75151319774115,-3.9012786431478013,14.952260736073898,38.00000000000001,6.727483468180999,30,True,9,test_states_K9_n10000.csv
