idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,7.047286498801027,2.0097538167653615,5.244791884301815,18.39999999999997,7.970661177846571,30,True,5,evaluation_states_K5_n10000.csv
2,True,8.00145869052021,1.8278737529493232,5.7118841217099146,22.399999999999956,4.315080353378921,36,True,5,evaluation_states_K5_n10000.csv
3,True,7.5653126765575,-0.9897672211605117,5.496026229662721,18.999999999999968,4.209693118846449,31,True,5,evaluation_states_K5_n10000.csv
4,True,5.028367314412665,1.9507085560776356,4.318990826963166,14.39999999999998,3.2141492994766225,19,True,5,evaluation_states_K5_n10000.csv
5,True,8.074067995585018,2.5140070860407846,5.7482047210103815,15.39999999999998,4.891206866287806,27,True,5,evaluation_states_K5_n10000.csv
6,True,8.469282022568796,1.2584880769718718,5.94782408448681,23.399999999999956,5.092484175673583,55,True,5,evaluation_states_K5_n10000.csv
7,True,7.905894441249481,2.2555305279447135,5.66424838517197,17.99999999999998,5.111874070776379,30,True,5,evaluation_states_K5_n10000.csv
8,True,5.851323981361338,3.2716011977472537,4.686117795653771,7.0000000000000036,4.22970507310662,13,True,5,evaluation_states_K5_n10000.csv
9,True,7.501045937660427,1.5160149448583131,5.464554191697998,20.99999999999996,3.428281745916956,36,True,5,evaluation_states_K5_n10000.csv
10,True,8.620010283272517,-3.5869948660930375,6.024812695621135,22.799999999999958,5.856452555842648,41,True,5,evaluation_states_K5_n10000.csv
11,True,7.420546357110058,2.084576464549741,5.425254142997414,18.599999999999966,4.132263780964677,36,True,5,evaluation_states_K5_n10000.csv
12,True,7.041212998954741,2.5435925363116487,5.2418794855681,14.199999999999985,4.05702074842525,24,True,5,evaluation_states_K5_n10000.csv
13,True,7.398097892213109,2.9877426947162595,5.4143188279479855,11.59999999999999,4.7807001856174525,26,True,5,evaluation_states_K5_n10000.csv
14,True,5.085855505108766,2.8722458368958605,4.344178431126817,8.000000000000005,3.0373150420669437,13,True,5,evaluation_states_K5_n10000.csv
15,True,7.4655351643796415,0.722206171963852,5.447201126312006,26.59999999999994,3.6685547819992075,50,True,5,evaluation_states_K5_n10000.csv
16,True,6.9959458092280595,2.7624244075342963,5.220196912631555,11.199999999999996,4.984719995562899,22,True,5,evaluation_states_K5_n10000.csv
17,True,5.010988590410657,2.367412387333343,4.311390145260042,11.999999999999993,2.94550235928393,18,True,5,evaluation_states_K5_n10000.csv
18,False,6.9760230213145675,0.03680013439354157,5.210667604159252,30.399999999999924,2.7300827139337462,64,True,5,evaluation_states_K5_n10000.csv
19,True,7.657604164606131,1.8426879955941875,5.541372735750092,18.19999999999997,3.959871323310352,41,True,5,evaluation_states_K5_n10000.csv
20,True,6.543395976289478,2.2439063059902224,5.005775915825609,14.199999999999985,5.042488300447098,23,True,5,evaluation_states_K5_n10000.csv
21,True,6.288338749655743,1.6014099336738643,4.886807797984441,19.199999999999967,3.9705519529147426,31,True,5,evaluation_states_K5_n10000.csv
22,True,6.042898887294866,1.7996610253562184,4.773604918906429,15.79999999999998,2.7275033854739563,35,True,5,evaluation_states_K5_n10000.csv
23,True,6.692727977078564,2.004170679957167,5.076058797568432,14.39999999999998,5.90867157933527,31,True,5,evaluation_states_K5_n10000.csv
24,True,8.85690267637022,0.6080686864548257,6.14676832132856,31.999999999999925,5.586290156294178,52,True,5,evaluation_states_K5_n10000.csv
25,True,5.080683752239406,1.536293312350653,4.341909685924891,14.999999999999982,4.967627044838986,31,True,5,evaluation_states_K5_n10000.csv
26,True,6.020849753106418,2.181788489578898,4.763496741935325,11.799999999999994,4.152343439495267,25,True,5,evaluation_states_K5_n10000.csv
27,True,7.392113871995122,2.1253418907432517,5.4114056056258075,19.599999999999966,5.3626460190005885,28,True,5,evaluation_states_K5_n10000.csv
28,True,8.153680319373265,2.470726484644697,5.7881545788047495,16.799999999999972,4.245205079796116,30,True,5,evaluation_states_K5_n10000.csv
29,True,7.099978595531239,-0.010092727001668411,5.270091342759038,12.59999999999999,5.8816538463377475,32,True,5,evaluation_states_K5_n10000.csv
30,True,8.321695727872923,-0.6026405045205374,5.872898842284408,20.599999999999966,6.801568805697552,31,True,5,evaluation_states_K5_n10000.csv
31,True,7.598931503052958,2.37177237015704,5.5125239634055925,16.199999999999978,3.88551290356543,27,True,5,evaluation_states_K5_n10000.csv
32,True,7.437133506245874,-0.516376293759842,5.433340980094977,18.199999999999967,3.609181807183626,31,True,5,evaluation_states_K5_n10000.csv
33,True,8.196542764023514,1.2332197234492637,5.809717837438905,25.999999999999957,6.187667881251761,45,True,5,evaluation_states_K5_n10000.csv
34,True,6.448064231841425,3.2943883607632505,4.961151085055173,8.200000000000006,4.068783152749247,17,True,5,evaluation_states_K5_n10000.csv
35,True,6.14080709748807,2.9325202031488904,4.818612150987546,8.400000000000004,4.54051806504367,15,True,5,evaluation_states_K5_n10000.csv
36,True,6.274959331086047,1.8979696018708831,4.880604546799736,17.999999999999968,4.986206220459925,23,True,5,evaluation_states_K5_n10000.csv
37,True,5.741069927920767,-0.22469162667510068,4.636114299752954,11.599999999999994,4.7379937402679,18,True,5,evaluation_states_K5_n10000.csv
38,True,8.488143072098651,-2.0935008350976276,5.957431982471057,30.999999999999922,5.8426370386264255,52,True,5,evaluation_states_K5_n10000.csv
39,True,8.619100910321034,1.9411999688015258,6.024346789443991,18.39999999999997,5.644090081071452,42,True,5,evaluation_states_K5_n10000.csv
40,True,8.082739195932284,2.0439144851549367,5.752549565766791,18.99999999999998,5.671074404525789,41,True,5,evaluation_states_K5_n10000.csv
41,True,8.884936319203684,-0.3198637694667261,6.161277792867661,20.199999999999964,5.882183267069695,48,True,5,evaluation_states_K5_n10000.csv
42,True,7.822833356908273,1.75445513346299,5.6229995972602005,19.999999999999964,2.7166366256416197,39,True,5,evaluation_states_K5_n10000.csv
43,True,5.802214669888498,-0.050811716702829024,4.6638139881478535,10.0,5.330493541566644,20,True,5,evaluation_states_K5_n10000.csv
44,True,6.3286441623150065,3.367384969950743,4.905517587317322,8.400000000000006,5.140913456873447,15,True,5,evaluation_states_K5_n10000.csv
45,True,7.239401077845485,1.3000461689025196,5.3373122779365145,20.399999999999963,5.295535809286211,47,True,5,evaluation_states_K5_n10000.csv
46,True,6.335953129380926,-0.6951262073737507,4.908914037262356,13.999999999999986,5.901719630360946,29,True,5,evaluation_states_K5_n10000.csv
47,True,6.221248774641825,2.3696736620008174,4.8557396421578005,15.399999999999974,4.474460213769301,22,True,5,evaluation_states_K5_n10000.csv
48,True,7.10880258950222,2.2924584575372013,5.274333727519694,17.799999999999972,4.586481519479284,26,True,5,evaluation_states_K5_n10000.csv
49,True,5.8560419036199285,2.023304038305795,4.688263163024977,14.59999999999998,3.8831167548619474,22,True,5,evaluation_states_K5_n10000.csv
50,True,8.749716871483496,0.42173296748030786,6.091442730209202,13.599999999999987,5.181295811495735,27,True,5,evaluation_states_K5_n10000.csv
51,True,7.488358828731373,1.6483320334309963,5.458351360824769,17.39999999999997,3.8886819686179397,44,True,5,evaluation_states_K5_n10000.csv
52,True,8.858787949027446,1.3440075497433734,6.147743575152236,28.599999999999955,5.624566329155739,38,True,5,evaluation_states_K5_n10000.csv
53,True,5.733980038387761,2.1001504114199756,4.632907488208431,14.799999999999983,2.112587731379495,21,True,5,evaluation_states_K5_n10000.csv
54,True,5.163622123376126,1.6187943151602675,4.378360273254391,15.599999999999977,2.7720001352359414,24,True,5,evaluation_states_K5_n10000.csv
55,True,6.724268914369627,-0.6243760719613443,5.090962906340371,16.99999999999997,4.4096833081391305,28,True,5,evaluation_states_K5_n10000.csv
56,True,6.118937216638248,2.0187732339756193,4.808541509701799,15.59999999999998,5.008607408906484,22,True,5,evaluation_states_K5_n10000.csv
57,True,8.54780200090387,2.9225198442737383,5.987871277951694,12.399999999999988,5.943509679141715,33,True,5,evaluation_states_K5_n10000.csv
58,False,6.526848856333759,1.491805904508012,4.998016624794379,13.599999999999984,4.59415011184348,64,True,5,evaluation_states_K5_n10000.csv
59,True,6.334545125934475,1.5916176641516042,4.908259656741646,18.59999999999997,3.36014657806669,28,True,5,evaluation_states_K5_n10000.csv
60,True,8.904894265841712,1.3329146263972316,6.171617473008704,26.59999999999994,5.317176147771565,47,True,5,evaluation_states_K5_n10000.csv
61,True,6.287627520363074,1.8668111301896912,4.886477948866732,15.999999999999975,6.0027940299932965,31,True,5,evaluation_states_K5_n10000.csv
62,False,7.556443516120559,0.25028350795443055,5.491677799810118,31.399999999999924,2.856115262115714,64,True,5,evaluation_states_K5_n10000.csv
63,True,6.879420635498887,1.4680718475656978,5.164578756713173,19.199999999999964,4.369710384667919,40,True,5,evaluation_states_K5_n10000.csv
64,True,6.40773098524115,2.555946293724031,4.942328061376065,11.199999999999996,5.712905546682834,19,True,5,evaluation_states_K5_n10000.csv
65,True,6.5082978961540565,3.0677753881978322,4.989324472074738,10.0,3.8623273545995525,21,True,5,evaluation_states_K5_n10000.csv
66,True,6.979904702289179,2.559848385815389,5.212523610260141,12.799999999999986,5.058871800117565,22,True,5,evaluation_states_K5_n10000.csv
67,True,8.498733596338539,2.2256738361491255,5.9628300884563235,15.999999999999982,6.67870516655753,35,True,5,evaluation_states_K5_n10000.csv
68,True,7.881141657505865,2.0579313955822354,5.651940926781298,19.399999999999974,4.773694765410178,37,True,5,evaluation_states_K5_n10000.csv
69,True,6.4846099723963615,3.1993709040881337,4.978235787591066,7.800000000000003,5.55912021893615,15,True,5,evaluation_states_K5_n10000.csv
70,True,8.336298923192306,2.2530297504723436,5.880292232289691,20.39999999999996,2.578948693795107,32,True,5,evaluation_states_K5_n10000.csv
71,True,7.834767129886288,-5.774916435378589,5.628917162745479,20.59999999999998,6.751095442495384,43,True,5,evaluation_states_K5_n10000.csv
72,True,5.884043119924586,1.8716898092479202,4.701005618047285,14.999999999999982,4.577204483507661,33,True,5,evaluation_states_K5_n10000.csv
73,True,8.335611273497678,2.4295625961718725,5.879943985376553,17.999999999999968,6.766420946818149,28,True,5,evaluation_states_K5_n10000.csv
74,True,6.901624731076268,2.0929260010807758,5.1751550917487865,16.99999999999997,4.961009844125093,29,True,5,evaluation_states_K5_n10000.csv
75,True,7.450359103130481,2.483463526292692,5.439793044860874,16.19999999999997,5.294797227771602,26,True,5,evaluation_states_K5_n10000.csv
76,True,7.495646522886787,-0.7029878203888655,5.461913964039452,16.999999999999975,5.515843648113231,29,True,5,evaluation_states_K5_n10000.csv
77,True,6.278884275629888,1.5864397633182945,4.882423926772676,16.799999999999976,5.055909680540905,37,True,5,evaluation_states_K5_n10000.csv
78,True,8.637407718631835,2.4621069266273974,6.033729377088879,18.799999999999965,5.842395325293815,30,True,5,evaluation_states_K5_n10000.csv
79,True,8.29000790300155,1.2100921723970721,5.856871024147624,24.19999999999995,5.022959822313494,46,True,5,evaluation_states_K5_n10000.csv
80,True,5.517580645102207,3.0816626466022417,4.535532057640396,7.800000000000004,5.857017150659833,17,True,5,evaluation_states_K5_n10000.csv
81,True,8.759951627356436,0.913268870187558,6.09671522179457,28.199999999999935,4.954761195397234,52,True,5,evaluation_states_K5_n10000.csv
