idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,file_idx,file
1,0,9.47312371966051,False,False,8.710163556437985,1.182604007583733,,False,6.895047351840674,-1.1101613429921902,,False,2.0580131896269376,1.5605910356439934,,False,8.414717275084293,-2.941341762939193,,False,4.918189459948218,3.976945095914015,,False,2.0137803299264236,-1.7348813768578961,,False,4.685043759948747,1.4922320653591177,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
2,1,9.47312371966051,False,False,8.573366360545618,1.0367049767576666,,False,7.0365614261389435,-0.9688327656431496,,False,1.9166654751078545,1.4190960760156313,,False,8.272612672194564,-2.8006069703768968,,False,4.974842098672929,3.785136653645362,,False,1.8738162423338705,-1.592017615937276,,False,4.62002725184633,1.3102949668560049,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
3,2,9.47312371966051,False,False,8.436958630964352,0.8904417506532074,,False,7.178534022036979,-0.8279648061421576,,False,1.775346000906363,1.2775729110870089,,False,8.124548227266455,-2.6661565328613155,,False,4.958763995683018,3.585783964663633,,False,1.733294709749686,-1.4497021252829134,,False,4.632508103854196,1.1281683851871511,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
4,3,9.47312371966051,False,False,8.299708267158396,0.7449689434515426,,False,7.322502299082305,-0.689137088432039,,False,1.634032807910162,1.1360434742718415,,False,7.956606656727802,-2.5575488495004666,,False,4.910456497342685,3.3917056670513066,,False,1.5924375645618432,-1.30771880003121,,False,4.674143748290079,0.952550904909136,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
5,4,9.47312371966051,False,False,8.16145457398005,0.6004493381291224,,False,7.4743375546093525,-0.558960073644343,,False,1.4927088060140967,0.9945248306658454,,False,7.761072522830618,-2.515520258266898,,False,4.852522805040011,3.200280257828343,,False,1.4514274402751424,-1.1658874041815985,,False,4.724649404294031,0.7864028026256582,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
6,5,9.47312371966051,False,False,8.02234241423271,0.45675589008631656,,False,7.650070666435072,-0.46347251734484873,,False,1.3513700836631442,0.8530208887977818,,False,7.565939039420737,-2.511994984765025,,False,4.792107801516903,3.009623426455054,,False,1.3103932035942125,-1.0240799851802378,,False,4.775238220698373,0.6312765766773245,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
7,6,9.47312371966051,False,False,7.882569057651059,0.3137055185736965,,False,7.8497741333273146,-0.45310579216827596,,False,1.2100251510450595,0.7115231502180113,,False,7.3797037426945105,-2.503664597887965,,False,4.730760876082065,2.819264411066519,,False,1.16945973099899,-0.8821724226535997,,False,4.828965078598992,0.4821180154476187,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
8,7,9.47312371966051,False,False,7.742293954000489,0.17114712599079096,,False,8.044548881680596,-0.4985238216710634,,False,1.0686939150894241,0.5700117310913114,,False,7.2214352790829075,-2.4869219705652914,,False,4.667505789416298,2.6295309295433404,,False,1.028861046740848,-0.739933152461155,,False,4.891582189805047,0.33364599243736476,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
9,8,9.47312371966051,False,False,7.601621190134084,0.028981119131954586,,False,8.239482809229505,-0.5432537209595337,,False,0.9274187913345154,0.42844429342277396,,False,7.12896602196659,-2.4644008353543003,,False,4.599947427092356,2.4412867591685132,,False,0.8892563059335218,-0.5967182218703844,,False,4.956510256535546,0.1852844525966665,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
10,9,9.47312371966051,False,False,7.460588726737245,-0.11282806346289442,,False,8.43716055266441,-0.5526259523237839,,False,0.7863423055641943,0.28667890567704674,,True,7.1144630108591445,-2.4317126825642306,,False,4.528537392469848,2.254469717774501,,False,0.7527758635112652,-0.45052284288655625,,True,5.014013986594216,0.035581534067156,,False,80,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
