idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,agent6_x,agent6_y,agent6_phi,agent6_has_message,agent7_x,agent7_y,agent7_phi,agent7_has_message,file_idx,file
1,0,9.824002717173528,False,False,3.5723972797983006,-0.5740721004098395,,False,1.2711503102342845,1.2667526640137257,,False,2.7036383788292473,4.503077739975389,,False,2.179779387194299,-0.7598681612497734,,False,8.353765642641296,2.6460994798535737,,False,4.3091629734468615,4.463642512383739,,False,8.670411682799308,-3.05749000485725,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
2,1,9.824002717173528,False,False,3.6897388156307853,-0.41211234007266884,,False,1.130683736478529,1.1243829282644489,,False,2.845059671846178,4.361656320517728,,False,1.9837538152503953,-0.7201948056560583,,False,8.481946328472631,2.4925751763058663,,False,4.450584329684171,4.32222115614643,,False,8.827816668276734,-3.180874244316151,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
3,2,9.824002717173528,False,False,3.827753577175689,-0.26736454010422944,,False,0.9912479781021905,0.9810034691846512,,False,2.986480981721884,4.22023491791883,,False,1.8119757649314066,-0.6177628700665801,,False,8.608174117461369,2.3374412171382657,,False,4.59200568592148,4.180799799909121,,False,9.025220003280557,-3.2129978077761505,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
4,3,9.824002717173528,False,False,3.96823253269057,-0.12500702166053027,,False,0.8551769291029918,0.8344269716679699,,False,3.1279023253151244,4.078813549037453,,False,1.6465342584525058,-0.5053835662157738,,False,8.73062008728731,2.179305248828128,,False,4.733427054802857,4.03937845631588,,False,9.20748052539398,-3.1306503604632976,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
5,4,9.824002717173528,False,False,4.109149168509559,0.016917260086669356,,False,0.7288461648835295,0.6793768571509963,,True,3.269323673123055,3.937392184370765,,False,1.4797258085820437,-0.3950434508822583,,False,8.847790580073918,2.0172217036418765,,False,4.874848684995225,3.89795737403416,,False,9.371628287026901,-3.0163896395181653,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
6,5,9.824002717173528,False,False,4.252403143085862,0.1564819360189828,,False,0.9068456396059364,0.5881837269352437,,True,3.4107450293603647,3.795970828133455,,False,1.675983046408929,-0.35653245763927066,,False,8.706508636546891,1.8756610719915963,,False,5.016270121311651,3.756536097876012,,False,9.512064983244459,-3.15878884722487,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
7,6,9.824002717173528,False,False,4.397190608182661,0.2944550854026341,,False,1.1058117843806987,0.5678742898808011,,True,3.5521663855976744,3.6545494718961455,,False,1.8554059058902905,-0.4448921627968344,,False,8.565641439499608,1.7336877195762856,,False,5.157692050747842,3.615115314839908,,False,9.6525232131208,-3.301166814832239,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
8,7,9.824002717173528,False,False,4.544186957588818,0.4300724635710056,,False,1.3056867433771058,0.5608031678917061,,True,3.693587741834984,3.513128115658836,,False,2.0502774358812736,-0.4898931272195366,,False,8.426292131491072,1.5902242386567758,,False,5.299116719769601,3.4736972714646503,,False,9.793393166510938,-3.443137432327058,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
9,8,9.824002717173528,False,False,4.692427068423182,0.5643291935319849,,False,1.5053920381410708,0.5499498161864589,,True,3.8350090980722937,3.371706759421526,,False,2.2413048212358313,-0.5491260407440409,,False,8.29244470178853,1.4416144625247094,,False,5.440557515488828,3.332295357381736,,False,9.936601751040364,-3.582748683009367,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
10,9,9.824002717173528,False,False,4.8416747679353715,0.6974649294946449,,False,1.7044980531195895,0.5310608035236997,,True,3.976430441665534,3.230285390540149,,False,2.434115624571376,-0.6022673064149098,,False,8.176367699895069,1.2787460198127287,,False,5.582097193747294,3.1909924222441743,,False,10.092389136304552,-3.7081691382491213,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
11,10,9.824002717173528,False,False,4.991262083703588,0.8302189688352986,,False,1.9030359113417543,0.5069212332591824,,True,4.117851587167917,3.0888638235682264,,False,2.626629831526259,-0.6564732112642213,,False,8.106432007709747,1.091372064956244,,False,5.72421982135777,3.0502758321735857,,False,10.276746195306474,-3.745935284908972,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
12,11,9.824002717173528,False,False,5.140905314600819,0.9629099762421234,,False,2.1010685179388275,0.4789375465047736,,True,4.259272134177969,2.9474416581082905,,False,2.821068211558994,-0.7033103372461366,,False,8.101614416223955,0.891430096344659,,False,5.869461875599732,2.9127813025384945,,False,10.44504128073662,-3.699445503767691,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
13,12,9.824002717173528,False,False,5.2903866202055605,1.0957833719039407,,False,2.299854918894691,0.4569383011764714,,True,4.400690927814643,2.806017739316779,,False,3.0156571591499164,-0.7495179283482182,,False,8.138127232223978,0.6947913049840821,,False,6.026211882394366,2.7885660242113817,,False,10.582629161824876,-3.6357393978201964,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
14,13,9.824002717173528,False,False,5.439389502772354,1.22919304541672,,False,2.499624133841967,0.4473330547273224,,True,4.54210472650861,2.66458882593998,,False,3.21104277041797,-0.7922316604423476,,False,8.191093177138779,0.5019322666185384,,False,6.205734651785468,2.700409485768967,,False,10.679107641925508,-3.5472235200965025,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
15,14,9.824002717173528,False,False,5.587099185656754,1.364033134345012,,False,2.6995421533123136,0.45305891632660955,,True,4.683504502814388,2.523145893063586,,False,3.406733761963892,-0.8335237399222405,,False,8.245435745313289,0.3094565920926422,,False,6.400453590770132,2.654752779791786,,False,10.732331299533541,-3.431701063927374,,False,180,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
