idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,7.047286498801027,0.28428741191490126,5.244791884301815,6.200000000000004,10.533476680654063,19,True,5,evaluation_states_K5_n10000.csv
2,True,8.00145869052021,3.787097869104327,5.7118841217099146,8.000000000000004,4.056270960106654,22,True,5,evaluation_states_K5_n10000.csv
3,True,7.5653126765575,3.4886197875839864,5.496026229662721,10.999999999999993,5.481615131664414,19,True,5,evaluation_states_K5_n10000.csv
4,True,5.028367314412665,-0.1161792864618505,4.318990826963166,4.200000000000001,3.6555458612306024,8,True,5,evaluation_states_K5_n10000.csv
5,True,8.074067995585018,0.4052631531353379,5.7482047210103815,10.999999999999993,5.812723190856479,23,True,5,evaluation_states_K5_n10000.csv
6,True,8.469282022568796,3.2153537188997996,5.94782408448681,12.399999999999991,6.3213618264147815,29,True,5,evaluation_states_K5_n10000.csv
7,True,7.905894441249481,3.770798672242551,5.66424838517197,9.000000000000004,6.041687136489005,19,True,5,evaluation_states_K5_n10000.csv
8,True,5.851323981361338,3.6575776277123766,4.686117795653771,4.6,4.343223610354261,12,True,5,evaluation_states_K5_n10000.csv
9,True,7.501045937660427,-0.047238106380681266,5.464554191697998,8.000000000000005,4.981248553156943,25,True,5,evaluation_states_K5_n10000.csv
10,True,8.620010283272517,-0.3020982535721606,6.024812695621135,9.999999999999996,5.34417645861221,34,True,5,evaluation_states_K5_n10000.csv
11,True,7.420546357110058,3.8963323466383604,5.425254142997414,6.800000000000001,4.8332948759031105,17,True,5,evaluation_states_K5_n10000.csv
12,True,7.041212998954741,4.170920982238858,5.2418794855681,5.000000000000001,5.314548462347433,11,True,5,evaluation_states_K5_n10000.csv
13,True,7.398097892213109,3.9671186509328793,5.4143188279479855,6.8000000000000025,5.925928966204294,15,True,5,evaluation_states_K5_n10000.csv
14,True,5.085855505108766,3.6496079504298766,4.344178431126817,3.6000000000000005,4.349211504103141,8,True,5,evaluation_states_K5_n10000.csv
15,True,7.4655351643796415,3.212201395931788,5.447201126312006,10.599999999999998,4.899981697861706,25,True,5,evaluation_states_K5_n10000.csv
16,True,6.9959458092280595,-0.01351989753690841,5.220196912631555,8.600000000000001,5.068026836633286,22,True,5,evaluation_states_K5_n10000.csv
17,True,5.010988590410657,3.5000547976413916,4.311390145260042,4.200000000000001,5.287599853784694,8,True,5,evaluation_states_K5_n10000.csv
18,True,6.9760230213145675,3.647297966350979,5.210667604159252,6.600000000000002,4.175141217709019,17,True,5,evaluation_states_K5_n10000.csv
19,True,7.657604164606131,0.027263142088022718,5.541372735750092,11.599999999999994,5.494472899986673,20,True,5,evaluation_states_K5_n10000.csv
20,True,6.543395976289478,3.5899876453197446,5.005775915825609,4.800000000000002,4.9616020269513585,19,True,5,evaluation_states_K5_n10000.csv
21,True,6.288338749655743,0.3594663462974097,4.886807797984441,4.999999999999998,5.778592268213135,12,True,5,evaluation_states_K5_n10000.csv
22,False,6.042898887294866,-1.1902808273454821,4.773604918906429,13.799999999999986,4.10252707144138,65,True,5,evaluation_states_K5_n10000.csv
23,True,6.692727977078564,3.4122476780533844,5.076058797568432,7.600000000000005,4.910772064127713,19,True,5,evaluation_states_K5_n10000.csv
24,True,8.85690267637022,3.3589458952493745,6.14676832132856,13.599999999999987,6.432704818390176,27,True,5,evaluation_states_K5_n10000.csv
25,True,5.080683752239406,3.4347250278878314,4.341909685924891,4.800000000000002,4.150599145603166,9,True,5,evaluation_states_K5_n10000.csv
