idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,agent4_x,agent4_y,agent4_phi,agent4_has_message,agent5_x,agent5_y,agent5_phi,agent5_has_message,jammer_x,jammer_y,file_idx,file
17,16,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,3.731198472502072,-0.8370416999945043,,True,5.225423733719962,-1.8556888513366543,,False,5.849534386897304,0.4068232391244202,,False,4.41792969779257,-0.6197673390278688,0,evaluation_states_K5_n10000.csv
18,17,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,3.9306962920685335,-0.8512057385509203,,True,5.199667231015135,-1.6573542790391946,,False,5.849534386897304,0.4068232391244202,,False,4.516497009724593,-0.6029006553438887,0,evaluation_states_K5_n10000.csv
19,18,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.130194111634995,-0.8653697771073363,,True,5.173910728310308,-1.459019706741735,,False,5.849534386897304,0.4068232391244202,,False,4.615064321656615,-0.5860339716599086,0,evaluation_states_K5_n10000.csv
20,19,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.329691931201456,-0.8795338156637523,,True,5.148154225605481,-1.2606851344442753,,False,5.849534386897304,0.4068232391244202,,False,4.713631633588638,-0.5691672879759284,0,evaluation_states_K5_n10000.csv
21,20,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.529189750767917,-0.8936978542201682,,True,5.122397722900654,-1.0623505621468157,,False,5.849534386897304,0.4068232391244202,,False,4.81219894552066,-0.5523006042919483,0,evaluation_states_K5_n10000.csv
22,21,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.728687570334378,-0.9078618927765841,,True,5.105812363100538,-0.934637173413377,,True,5.849534386897304,0.4068232391244202,,False,4.910766257452683,-0.5354339206079681,0,evaluation_states_K5_n10000.csv
23,22,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.928185389900839,-0.9220259313330001,,True,5.249604587423371,-0.7956271154165109,,True,5.875290889602131,0.20848866682696054,,False,5.009333569384705,-0.518567236923988,0,evaluation_states_K5_n10000.csv
24,23,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.928185389900839,-0.9220259313330001,,True,5.393396811746204,-0.6566170574196448,,True,5.901047392306959,0.01015409452950089,,False,5.107900881316728,-0.5017005532400078,0,evaluation_states_K5_n10000.csv
25,24,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.928185389900839,-0.9220259313330001,,True,5.537189036069036,-0.5176069994227788,,True,5.921354474956067,-0.14621793306978226,,True,5.20646819324875,-0.48483386955602775,0,evaluation_states_K5_n10000.csv
26,25,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.928185389900839,-0.9220259313330001,,True,5.68098126039187,-0.3785969414259128,,True,6.119689047253527,-0.12046143036495544,,True,5.305035505180773,-0.46796718587204766,0,evaluation_states_K5_n10000.csv
27,26,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.928185389900839,-0.9220259313330001,,True,5.68098126039187,-0.3785969414259128,,True,6.318023619550987,-0.09470492766012861,,True,5.403602817112795,-0.4511005021880676,0,evaluation_states_K5_n10000.csv
28,27,7.047286498801027,False,True,1.782336365419332,-0.627573231358023,,True,2.9402023512720277,-0.7291170021266189,,True,4.928185389900839,-0.9220259313330001,,True,5.68098126039187,-0.3785969414259128,,True,6.516358191848447,-0.06894842495530178,,True,5.502170129044818,-0.4342338185040875,0,evaluation_states_K5_n10000.csv
