idx,t,R,directed_transmission,jammer_on,agent1_x,agent1_y,agent1_phi,agent1_has_message,agent2_x,agent2_y,agent2_phi,agent2_has_message,agent3_x,agent3_y,agent3_phi,agent3_has_message,jammer_x,jammer_y,file_idx,file
1,0,6.469282022568796,False,True,0.2639677541054643,-0.8361904324131516,,False,4.391365674433458,3.2969760455156245,,False,5.503264108384908,-0.0550149485781549,,False,4.93689369649655,0.593680712049244,7,evaluation_states_K3_n10000.csv
2,1,6.469282022568796,False,True,0.20376064115606868,-0.6454678497169781,,True,4.391365674433458,3.2969760455156245,,False,5.503264108384908,-0.0550149485781549,,False,4.869478927141177,0.667540368647159,7,evaluation_states_K3_n10000.csv
3,2,6.469282022568796,False,True,0.4029341941322838,-0.6273048159717354,,True,4.391365674433458,3.2969760455156245,,False,5.503264108384908,-0.0550149485781549,,False,4.8020641577858045,0.7414000252450741,7,evaluation_states_K3_n10000.csv
4,3,6.469282022568796,False,True,0.602107747108499,-0.6091417822264926,,True,4.391365674433458,3.2969760455156245,,False,5.503264108384908,-0.0550149485781549,,False,4.734649388430432,0.8152596818429891,7,evaluation_states_K3_n10000.csv
5,4,6.469282022568796,False,True,0.8012813000847141,-0.5909787484812499,,True,4.412617980394605,3.0981084023673895,,False,5.503264108384908,-0.0550149485781549,,False,4.667234619075059,0.8891193384409042,7,evaluation_states_K3_n10000.csv
6,5,6.469282022568796,False,True,1.0004548530609292,-0.5728157147360071,,True,4.433870286355751,2.8992407592191545,,False,5.503264108384908,-0.0550149485781549,,False,4.599819849719687,0.9629789950388192,7,evaluation_states_K3_n10000.csv
7,6,6.469282022568796,False,True,1.1996284060371443,-0.5546526809907644,,True,4.455122592316898,2.7003731160709195,,False,5.503264108384908,-0.0550149485781549,,False,4.532405080364314,1.0368386516367343,7,evaluation_states_K3_n10000.csv
8,7,6.469282022568796,False,True,1.3988019590133594,-0.5364896472455216,,True,4.476374898278045,2.5015054729226844,,False,5.503264108384908,-0.0550149485781549,,False,4.4649903110089415,1.1106983082346493,7,evaluation_states_K3_n10000.csv
9,8,6.469282022568796,False,True,1.5979755119895744,-0.5183266135002789,,True,4.497627204239191,2.3026378297744494,,False,5.503264108384908,-0.0550149485781549,,False,4.397575541653569,1.1845579648325644,7,evaluation_states_K3_n10000.csv
10,9,6.469282022568796,False,True,1.7971490649657895,-0.5001635797550361,,True,4.518879510200338,2.1037701866262144,,False,5.503264108384908,-0.0550149485781549,,False,4.330160772298196,1.2584176214304794,7,evaluation_states_K3_n10000.csv
