idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,6.047286498801027,2.6506864756988997,3.7576492093231075,3.514022179563799,20,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
2,4.813820962704599,2.626915183662103,3.2488762988903472,2.2607181777469334,12,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
3,7.66919081916361,2.674118307816779,4.4720210174174895,5.835605905641019,26,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
4,4.766465036080541,2.485331722557111,3.2299375118573304,2.386836104962039,14,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
5,7.854683491379884,2.6374842672156165,4.557006738149912,5.79326210957286,32,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
6,7.301951253574224,2.653754250056609,4.3057546852953195,5.578006047773758,24,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
7,6.528540470000668,2.111012841333359,3.9642399492612608,6.118487624092525,30,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
8,6.346073307302126,2.173039434812231,3.885376992286181,5.72635975288363,24,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
9,6.758520621788324,2.328397770823191,4.064567616055177,7.254676250560965,23,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
10,6.934361844294814,2.55095306109882,4.141976668452977,5.801595806350144,27,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
11,6.566054358022413,2.94143620348606,3.980534445146939,2.3658724542616185,18,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
12,6.422732594622817,2.702262673367256,3.9184299324580216,3.6980982699645164,21,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
13,5.150462408783983,2.4728421958397115,3.3847740394491312,4.248793320054347,16,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
14,4.576011500077031,2.55592675200453,3.1542142968380724,1.6549695791603833,12,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
15,4.374347412170399,2.36423050833807,3.0748086526558653,2.351766250895592,14,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
16,5.658600644564995,2.074614275607445,3.5941089074142853,4.315600191982282,24,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
17,7.707220809434345,2.5313775541470793,4.489389969739786,4.318562801994693,30,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
18,7.857845360641429,2.300989173723745,4.558461231727348,10.734066968566804,27,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
19,6.241985774569597,2.426325689801412,3.840682245732912,4.780988820203707,25,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
20,4.273638542166889,2.0979726386140847,3.035452708737492,3.561463004388674,14,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
21,6.088880111803234,2.338295637262159,3.775325161237028,4.566399463999681,23,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
22,7.310380655436841,2.6046984465580696,4.309541429401532,5.062869633684609,31,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
23,7.332140311164103,2.387803342693196,4.319322966252028,6.270748195775599,32,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
24,7.255591300398046,2.105391574781656,4.284953270358784,8.69668666762677,32,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
25,4.154165557935398,2.4700757481169338,2.9890217059794284,2.0,10,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
26,5.104748487620814,2.5389981780477475,3.3661896149136172,4.671557316027423,12,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
27,7.669927093197232,2.1719932728849525,4.472357017415404,7.3407725873765495,31,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
28,5.056113693297119,2.2111546367871266,3.3464627071844504,5.503533180243477,18,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
29,5.677014477519453,2.69380138812966,3.601789755228213,3.1420925772528068,14,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
30,6.701385077992045,2.3609315949362575,4.039545761779675,4.365553895878323,28,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
31,7.550931314897886,2.6594222149961455,4.418190964201524,6.203661270169842,24,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
32,4.522586543175532,1.7027336767061962,3.1331005112495793,5.380816098154292,21,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
33,7.019515925612346,2.264191101235448,4.179681077478367,7.425015507860929,25,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
34,5.986368139776696,2.620825605723662,3.731822049776915,4.013221314359786,18,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
35,7.924080945851283,2.5893032476830076,4.5889753465045136,5.600000000000004,31,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
36,7.080835664388907,2.634016531499374,4.206920155423575,5.214629746748846,24,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
37,6.095693579498386,2.0057579001224934,3.7782238982660954,6.5253316429687285,25,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
38,4.869952226713842,2.4648788533007595,3.271381474572867,2.6280170490660577,15,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
39,5.7449276691976365,2.3234155126601967,3.6301754088893268,5.587009501715859,19,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
40,6.880044476818868,2.6354003665983354,4.11800032806432,4.726994203421457,23,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
41,7.217231523620786,2.4832896147544243,4.267773326706846,5.954655235439185,23,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
42,4.143694617748652,2.3648923669003685,2.984965697569434,2.3786454023291785,12,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
43,5.562893503590516,2.0279385498648814,3.554294202227766,7.125301353331573,21,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
44,6.327764570834767,2.39321609649488,3.877499909798306,5.4012461043914595,23,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
45,4.947692668234402,2.270299234996045,3.3026525726066613,3.0,18,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
46,4.038846539872578,2.119643669916436,2.9444703686959985,3.2612829341430287,13,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
47,7.082739195932284,1.996342394356622,4.207766909737019,6.002229436247821,35,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
48,4.21377094593332,2.1806507945880793,3.0121512911113024,1.8423564090996305,16,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
49,6.692751030007916,1.8640671364382646,4.03577014388102,9.893654976479688,29,False,False,True,False,4,Evaluation/Evaluation_states/evaluation_states_K4_n10000.csv
