idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,8.047286498801027,4.840272014470808,7.10021055104527,6.452844199706805,28,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
2,9.922948799204956,4.195580847539972,8.13458624224695,18.018811901278085,37,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
3,8.043555537866132,3.3442673386126094,7.0982327769282225,18.77367565284738,39,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
4,9.854683491379884,3.835649872433498,8.095536582888766,20.361860621351244,40,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
5,7.585024648867946,4.434129857297537,6.8575772192781805,8.347516212645445,29,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
6,6.514692849268678,4.1408303388219245,6.314434567887089,9.13883986730018,25,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
7,8.001425722947484,4.5973910076925675,7.075921829439099,9.750517435625717,27,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
8,8.501045937660427,3.885215731993092,7.343108364096689,14.091790168741463,38,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
9,7.214035706398043,4.508558495023085,6.6663671931465185,8.056283307410128,25,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
10,7.005070312684327,4.465286137798056,6.560043425448912,8.917618554596707,23,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
11,7.804155544685565,3.6201618278539676,6.971989346868579,16.170664699687293,35,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
12,7.542631378630203,4.294446121864359,6.835569032538819,9.792459992666107,29,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
13,6.466839427124009,3.9023950182529332,6.2907597856604305,11.180565576719754,26,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
14,8.22963552036364,4.121181494522919,7.197259268085526,11.17855402116159,36,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
15,6.233689798495206,4.3261754621489334,6.176157524356555,9.110368364991437,19,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
16,6.85265870570181,4.753433033325344,6.483121219312992,5.393030402275342,22,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
17,8.702712351876473,4.17036287275074,7.45256382863589,15.60922063339916,32,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
18,7.623955088595593,3.546057900398959,6.877823707140811,16.293497439065092,34,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
19,8.9056985569112,4.174581575813992,7.563669787199181,13.382282114380759,36,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
20,8.223924152403466,3.4957716190419266,7.194208124000939,18.632772509269333,37,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
21,7.056113693297119,3.7762981296311007,6.585923152054937,15.38964100920996,26,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
22,6.659975711793951,3.6585529254819757,6.386630265084626,14.349829834383083,28,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
23,7.481768407264466,4.535377001591807,6.804043896039218,10.29409275063295,23,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
24,6.522586543175532,4.575922989644043,6.318344862469925,6.577779670894363,21,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
25,7.424611430994794,4.896338881580623,6.774515069217619,6.182971536322915,22,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
26,7.438694059303139,3.6045333635767767,6.781783633780213,17.499047400361178,30,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
27,9.080835664388909,4.653757587316877,7.6602855051875975,10.334678876234959,33,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
28,6.633671954119112,4.611628739417212,6.373523494195476,5.419051113884445,23,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
29,9.196542764023514,4.060698940442959,7.724498941870275,13.788020121535041,40,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
30,8.880044476818867,4.790853397613613,7.549576102645874,11.674581194615424,27,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
31,6.585446443835577,3.9481431848328707,6.349534317510589,12.18372623296771,24,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
32,6.300044585229521,3.5314481560685875,6.208647652806935,15.249238907925609,25,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
33,8.327764570834766,3.691156324954139,7.249797951910573,17.636432651698144,35,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
34,9.697189300692594,3.6886573451111526,8.005849893240486,19.050250085988925,44,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
35,7.057106282353515,3.926587688549799,6.58642699637586,10.685203400054847,32,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
36,6.21377094593332,3.9152596437552605,6.166423950443575,12.315525746493995,22,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
37,8.822833356908273,4.873590132147815,7.518199718494557,12.24494021521776,24,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
38,6.770708615220304,4.637959195195474,6.4419794026574335,6.932287340376451,21,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
39,8.509803531452334,3.4062910186561695,7.347842378497488,17.0789322590649,45,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
40,6.926526755859702,4.026679964992692,6.5203364723157495,11.01926479831432,27,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
41,7.827137236813458,3.3955279373683256,6.984051777480115,17.89601446957824,36,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
42,8.067524703863299,3.949708867439311,7.110944295656569,12.95563332422341,34,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
43,8.12898478887647,4.342672904757596,7.143598010850481,10.590124757480117,32,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
44,8.26193516836691,4.373982066379663,7.214528445900054,7.4500540519770055,37,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
45,9.997643400564826,3.42044982456366,8.17743508212069,24.95197225891902,43,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
46,9.930886369337587,4.3341447219598805,8.13913363284324,16.86697241317535,35,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
47,7.030933453487116,4.430287814761108,6.573149002459841,8.331134098552953,25,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
48,8.985236222455825,4.466147448780345,7.607460867610292,11.977750542526865,34,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
49,9.702088693008731,4.430606250453669,8.008631399926657,12.713189629266514,38,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
50,6.83744438498536,4.624435895780444,6.475471549739545,5.020434093409777,25,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
51,7.526848856333759,3.510122743004463,6.827386082445056,17.177657401115955,33,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
52,6.229739660090699,4.454258343256652,6.174226526888833,7.112300133594137,20,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
53,8.25417426734952,3.162045088829597,7.2103768731633915,19.83070199196268,44,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
54,7.993381962114933,4.107296375081763,7.071666635095019,12.464687034046463,32,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
55,9.14903175195636,4.595306095370894,7.698095124649634,12.799310003983658,31,False,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
